scene,N,subset,final_loss,success,converged,grad_norm,tail_range,restart,iters,si_mae_A,ho_psnr
conf_egg,3,"2,20,28",0.00010434396972414106,0,0,0.00036871665505245997,nan,0,1400,0.008970195427536964,15.28763606099443
conf_egg,3,"2,20,29",0.00012909516226500273,0,0,0.0004233521136032574,nan,0,1400,0.012430352158844471,19.072996373933986
conf_egg,3,"3,7,29",0.0001430341217201203,0,0,0.0004243020303511719,nan,0,1400,0.011432444676756859,20.07822192378194
conf_egg,3,"3,8,12",0.000153562257764861,0,0,0.00045273438068574876,nan,0,1400,0.00998902227729559,21.834333297794444
conf_egg,3,"3,10,17",0.00013679702533409,0,0,0.00041934753498352643,nan,0,1400,0.01040754746645689,19.487915933427047
conf_egg,3,"3,13,16",0.0001821265323087573,0,0,0.0004302039527885842,nan,0,1400,0.014231515116989613,22.908720715947958
conf_egg,3,"3,17,22",0.00011150033969897777,0,0,0.00043404389903497006,nan,0,1400,0.01042800024151802,18.116037292437262
conf_egg,3,"3,19,27",0.00012721121311187744,0,0,0.00039516906740567356,nan,0,1400,0.016351763159036636,17.97722561927587
conf_egg,3,"3,21,28",0.0001590524916537106,0,0,0.0004277777540388832,nan,0,1400,0.01243593730032444,21.221154787132974
conf_egg,3,"4,17,31",9.958839655155316e-05,0,0,0.00041940390020658933,nan,0,1400,0.00842105783522129,16.81778638859938
conf_egg,3,"5,19,23",0.00015640661877114326,0,0,0.0004221615852512816,nan,0,1400,0.011450573801994324,20.471717181860704
conf_egg,3,"5,19,26",0.00016904000949580222,0,0,0.0004173814542150765,nan,0,1400,0.012877457775175571,21.660508588992574
conf_egg,3,"6,7,24",0.00010784798359964043,0,0,0.00042638685180368835,nan,0,1400,0.008919624611735344,17.17133856172538
conf_egg,3,"6,10,16",0.000141967975650914,0,0,0.0004258964522050511,nan,0,1400,0.01081883441656828,20.217319526297715
conf_egg,3,"6,11,25",9.954678534995764e-05,0,0,0.0004105762348304911,nan,0,1400,0.007400951348245144,15.9967587456219
conf_egg,3,"6,16,21",0.00015094820992089808,0,0,0.00044364191570743283,nan,0,1400,0.013398337177932262,21.945846174558174
conf_egg,3,"9,17,23",9.326338476967067e-05,0,0,0.000398222761666664,nan,0,1400,0.008221888914704323,15.710658628298233
conf_egg,3,"11,21,25",0.00014017401554156095,0,0,0.00043890869114283893,nan,0,1400,0.012152555398643017,20.79415230856782
conf_egg,3,"13,16,28",0.00016952326404862106,0,0,0.0004427718448574411,nan,0,1400,0.011667796410620213,22.439964712995405
conf_egg,3,"13,17,18",0.00015487923519685864,0,0,0.00045836055511291977,nan,0,1400,0.010269414633512497,22.392678440867194
conf_egg,3,"15,20,22",0.0001276063412660733,0,0,0.0003321776017198423,nan,0,1400,0.032180462032556534,14.415463642918091
conf_egg,3,"15,20,28",0.00010860456677619368,0,0,0.00031619373025725656,nan,0,1400,0.01590549573302269,14.379203545693308
conf_egg,3,"16,23,28",0.00014227208157535642,0,0,0.00040833943614229185,nan,0,1400,0.013703213073313236,19.432853185299905
conf_egg,3,"20,30,31",0.00011168063792865723,0,0,0.00041789114622333426,nan,0,1400,0.009985612705349922,17.082107573256884
conf_egg,3,"21,23,28",0.0001480614737374708,0,0,0.00041546096358354936,nan,0,1400,0.014684867113828659,20.545229260557853
conf_egg,3,"24,30,31",0.0001305680925725028,0,0,0.0004199156866616741,nan,0,1400,0.012558642774820328,18.358453409362056
conf_egg,5,"0,1,8,24,31",0.0001336550194537267,0,0,0.0005181469819484035,nan,0,1800,0.006218776106834412,21.307214955192094
conf_egg,5,"0,2,4,13,17",0.00011425914999563247,0,0,0.0005385459514246454,nan,0,1800,0.0060663302429020405,28.128716878954485
conf_egg,5,"0,3,7,8,9",0.00012220785720273852,0,0,0.0005312420936022032,nan,0,1800,0.006081996485590935,28.034986128381156
conf_egg,5,"0,3,10,24,29",0.0001421695196768269,0,0,0.0004884479503714192,nan,0,1800,0.007586957421153784,27.738751482650322
conf_egg,5,"0,8,12,13,27",0.0001315404660999775,0,0,0.000538573229832833,nan,0,1800,0.005510125309228897,28.302483778923182
conf_egg,5,"0,16,22,27,29",0.0001252252550330013,0,0,0.0005092094096915926,nan,0,1800,0.006965730804949999,27.8745228856255
conf_egg,5,"1,4,9,18,21",9.384946315549314e-05,0,0,0.0005125326781693557,nan,0,1800,0.005890372674912214,20.333776259056204
conf_egg,5,"1,5,15,17,28",0.00010013137216446921,0,0,0.0004779783472344681,nan,0,1800,0.0064808339811861515,18.99923017701984
conf_egg,5,"1,10,14,19,30",9.494063851889223e-05,0,0,0.00043797537306304406,nan,0,1800,0.006466223858296871,16.789508140531566
conf_egg,5,"1,14,22,24,29",9.614311420591548e-05,0,0,0.0004594670660962491,nan,0,1800,0.007450802251696587,18.190250701656407
conf_egg,5,"2,3,8,11,12",0.00011818113853223622,0,0,0.0005026553858238156,nan,0,1800,0.0064668371342122555,20.690162968420317
conf_egg,5,"2,4,11,27,28",9.975768625736237e-05,0,0,0.0004372559754482647,nan,0,1800,0.006477919407188892,16.68239378459903
conf_egg,5,"2,7,19,21,31",0.00011387861741241068,0,0,0.0004843032555258961,nan,0,1800,0.006778672803193331,19.68560331033644
conf_egg,5,"2,10,15,23,24",0.00011314574658172205,0,0,0.0004317206836547106,nan,0,1800,0.010398248210549355,17.984891561719568
conf_egg,5,"3,4,14,18,26",0.00011212050594622269,0,0,0.0004905151665417816,nan,0,1800,0.007015989162027836,20.495955653152716
conf_egg,5,"3,5,19,21,26",0.00013424019562080503,0,0,0.0004994608612566066,nan,0,1800,0.007545972242951393,21.94404697403354
conf_egg,5,"3,8,13,19,22",0.00012662526569329202,0,0,0.0005209239500981058,nan,0,1800,0.007163102272897959,22.387877599056512
conf_egg,5,"3,12,14,22,31",0.00010161603859160095,0,0,0.0004659005717105748,nan,0,1800,0.006886132527142763,18.540774404999283
conf_egg,5,"4,5,17,19,29",0.00010898754408117384,0,0,0.0004943796062411342,nan,0,1800,0.00640757055953145,20.359993857173727
conf_egg,5,"4,6,7,15,31",9.197209146805108e-05,0,0,0.00043526668344480413,nan,0,1800,0.006405585445463657,16.335754320017596
conf_egg,5,"5,6,7,12,16",0.00010652847413439304,0,0,0.0005140932499350765,nan,0,1800,0.00595221109688282,20.88618818348653
conf_egg,5,"5,7,19,29,31",0.00012370219337753952,0,0,0.00048719854483585454,nan,0,1800,0.007141377776861191,20.585056230142932
conf_egg,5,"5,8,12,21,27",0.00012333758058957756,0,0,0.000529117047026388,nan,0,1800,0.005923272110521793,22.663134819661416
conf_egg,5,"5,18,22,24,25",0.0001179575192509219,0,0,0.0005043617641960143,nan,0,1800,0.006510414183139801,21.099372927660106
conf_egg,5,"7,8,11,20,31",0.00011839394574053586,0,0,0.000496745312968969,nan,0,1800,0.006037950981408358,20.453849740384445
conf_egg,5,"7,10,17,26,30",0.00010350575030315667,0,0,0.00048252558565317784,nan,0,1800,0.007177363149821758,19.097679656855153
conf_egg,5,"7,14,16,22,25",9.417817636858672e-05,0,0,0.00047322815752737446,nan,0,1800,0.005860280245542526,18.205019373897272
conf_egg,5,"10,15,18,23,26",0.00011825164256151766,0,0,0.00044411697068683,nan,0,1800,0.010630779899656773,19.52098616779406
conf_egg,5,"10,20,23,26,30",0.0001121497480198741,0,0,0.00046584342639498276,nan,0,1800,0.008822654373943806,19.093332963533236
conf_egg,5,"21,22,23,26,28",0.00011710378748830408,0,0,0.00048528551300447084,nan,0,1800,0.007387603633105755,20.528848822312828
conf_egg,8,"0,1,4,6,13,17,19,20",9.976695582736284e-05,0,0,0.0005196287319288038,nan,0,2400,0.005705095361918211,20.52968904240611
conf_egg,8,"0,1,4,15,21,26,27,30",0.0001031747815432027,0,0,0.0005308190964156249,nan,0,2400,0.005494007375091314,20.70324693500735
conf_egg,8,"0,2,3,4,10,11,26,27",0.0001133716432377696,0,0,0.0005142947080679544,nan,0,2400,0.005701462272554636,27.40193985288864
conf_egg,8,"0,2,6,8,15,25,30,31",0.0001137852668762207,0,0,0.000522423083726231,nan,0,2400,0.005589114036411047,27.68004449020968
conf_egg,8,"0,2,8,10,15,16,18,23",0.00011784129310399294,0,0,0.0005165173938947443,nan,0,2400,0.006183553021401167,27.78969967243188
conf_egg,8,"0,5,6,7,13,15,23,29",0.00011484272545203567,0,0,0.0005315147258195992,nan,0,2400,0.005535272881388664,27.89678578217686
conf_egg,8,"0,5,6,7,17,21,22,31",0.00010815393761731684,0,0,0.0005323576656495814,nan,0,2400,0.005538374651223421,27.846782278255816
conf_egg,8,"0,5,11,17,21,26,27,30",0.00011270919640082866,0,0,0.0005328909943266979,nan,0,2400,0.005564403720200062,27.86202886677591
conf_egg,8,"0,6,10,12,17,18,25,26",0.00010417366866022348,0,0,0.0005265667789035777,nan,0,2400,0.005707103293389082,27.56630054106088
conf_egg,8,"0,11,14,16,18,20,24,26",0.00011384829122107476,0,0,0.0005281564097287302,nan,0,2400,0.005575317423790693,27.619240550409508
conf_egg,8,"1,6,10,15,18,20,25,26",9.613169095246121e-05,0,0,0.0004832369802379911,nan,0,2400,0.006015388295054436,18.869747246455454
conf_egg,8,"1,8,14,18,24,25,30,31",0.00010416426812298596,0,0,0.000519822414436941,nan,0,2400,0.005514929536730051,20.3976695595321
conf_egg,8,"2,4,6,11,12,13,18,23",0.00010117038618773222,0,0,0.000504856549297568,nan,0,2400,0.005683354567736387,19.745316655963418
conf_egg,8,"2,5,6,10,13,14,23,25",0.00010693405056372285,0,0,0.0005088635096649407,nan,0,2400,0.006010463461279869,20.56205056816755
conf_egg,8,"2,7,10,11,17,18,26,30",0.00010116352495970204,0,0,0.0004912500615912776,nan,0,2400,0.005945144221186638,19.201753136037595
conf_egg,8,"2,8,10,12,15,17,20,26",0.00010108191054314375,0,0,0.0005060020972701732,nan,0,2400,0.006058805156499147,20.212231317304532
conf_egg,8,"2,11,14,15,18,20,23,24",0.00010248037870042026,0,0,0.00046405656677725763,nan,0,2400,0.00613013468682766,18.17494061108556
conf_egg,8,"3,4,5,12,16,18,19,21",0.00010651777120074257,0,0,0.0005180326027684439,nan,0,2400,0.005788940005004406,21.210752174313335
conf_egg,8,"3,5,16,18,22,24,25,31",0.00011271422408754006,0,0,0.0005170535490313088,nan,0,2400,0.005757818464189768,20.969170706319844
conf_egg,8,"4,5,6,8,16,19,22,31",0.00010689019109122455,0,0,0.0005195989067517859,nan,0,2400,0.0056786504574120045,21.13318063576779
conf_egg,8,"4,6,9,10,25,26,29,30",9.438304550712928e-05,0,0,0.0004970240721709569,nan,0,2400,0.005568069871515036,18.895349254943095
conf_egg,8,"4,7,10,12,13,15,20,21",9.662330558057874e-05,0,0,0.0005121402623869143,nan,0,2400,0.00569259375333786,20.457345450535563
conf_egg,8,"4,7,10,13,17,19,21,27",0.00010088604904012755,0,0,0.0005118348168778399,nan,0,2400,0.0055755130015313625,20.312755233468774
conf_egg,8,"4,7,12,13,20,22,27,31",9.353552741231397e-05,0,0,0.0004940266567776807,nan,0,2400,0.005463746841996908,18.871924070998457
conf_egg,8,"4,7,15,19,22,25,27,31",8.904810238163918e-05,0,0,0.00043697494671621407,nan,0,2400,0.005774540361016989,16.005714422922154
conf_egg,8,"4,11,12,14,16,19,29,31",9.703286923468113e-05,0,0,0.00048616477974231637,nan,0,2400,0.006032281089574099,18.69006479624433
conf_egg,8,"6,8,10,17,18,23,29,30",0.00010849426325876266,0,0,0.0005103575705209163,nan,0,2400,0.005705642979592085,20.602697252153057
conf_egg,8,"6,11,13,19,22,23,24,30",0.00010573394683888182,0,0,0.0004979749000384637,nan,0,2400,0.005966560915112495,19.419998824359524
conf_egg,8,"7,8,10,14,19,25,27,29",0.00010439571633469313,0,0,0.0004996947378818989,nan,0,2400,0.005525289569050074,19.81277366270771
conf_egg,8,"7,10,12,15,17,20,24,31",9.385532757733017e-05,0,0,0.0004669679915781395,nan,0,2400,0.0061632925644516945,17.604860225916624
conf_ellipsoid_x13z07,3,"0,14,18",0.0001752591342665255,0,0,0.0006045793972416911,nan,0,1400,0.007382492534816265,25.384105806069094
conf_ellipsoid_x13z07,3,"1,6,15",0.00011834931501653045,0,0,0.0005157725294294379,nan,0,1400,0.007569937966763973,15.739342563364387
conf_ellipsoid_x13z07,3,"1,7,22",0.00012592141865752637,0,0,0.00043761387953867486,nan,0,1400,0.02292868122458458,14.612553071165442
conf_ellipsoid_x13z07,3,"1,8,25",0.00012546831567306072,0,0,0.0006280302808189636,nan,0,1400,0.007655993569642305,19.927488642310205
conf_ellipsoid_x13z07,3,"1,16,20",0.00013239556574262679,0,0,0.0005759499619086107,nan,0,1400,0.007477565202862024,18.305802300627963
conf_ellipsoid_x13z07,3,"2,10,13",0.00016459781909361482,0,0,0.0005726963057919586,nan,0,1400,0.00810626894235611,19.879823720583396
conf_ellipsoid_x13z07,3,"3,20,30",0.00014342251233756542,0,0,0.0005472075578662116,nan,0,1400,0.0072621917352080345,17.750704257478823
conf_ellipsoid_x13z07,3,"3,24,27",0.00015186841483227909,0,0,0.0004978812794305304,nan,0,1400,0.01256775762885809,17.156795500116168
conf_ellipsoid_x13z07,3,"4,5,22",0.0001260469580302015,0,0,0.0005915547428141652,nan,0,1400,0.007473326288163662,18.97803784402384
conf_ellipsoid_x13z07,3,"4,19,24",0.00011973123764619231,0,0,0.0004975613412710661,nan,0,1400,0.010150810703635216,16.2391257936893
conf_ellipsoid_x13z07,3,"5,7,8",0.00017249106895178556,0,0,0.0005999434185882136,nan,0,1400,0.008577743545174599,21.050360798390322
conf_ellipsoid_x13z07,3,"5,7,11",0.00016435679572168738,0,0,0.0005757510046892475,nan,0,1400,0.007470980752259493,19.280735213965173
conf_ellipsoid_x13z07,3,"5,11,21",0.00019245663133915514,0,0,0.0005664605702780126,nan,0,1400,0.008132226765155792,20.89383965168085
conf_ellipsoid_x13z07,3,"5,24,26",0.00019018055172637105,0,0,0.0005361794421582999,nan,0,1400,0.00983954593539238,20.476916176060925
conf_ellipsoid_x13z07,3,"6,9,14",9.09942391444929e-05,0,0,0.00042227837055988383,nan,0,1400,0.00810630526393652,13.483370605619026
conf_ellipsoid_x13z07,3,"6,11,23",0.00014684314373880625,0,0,0.0005336441292651464,nan,0,1400,0.007541707716882229,17.319068815657918
conf_ellipsoid_x13z07,3,"6,15,23",0.00013994547771289945,0,0,0.0005292493533343739,nan,0,1400,0.007932544685900211,16.762862136566095
conf_ellipsoid_x13z07,3,"7,18,23",0.00014141103019937873,0,0,0.0005164521863266613,nan,0,1400,0.01373169757425785,17.57938346305599
conf_ellipsoid_x13z07,3,"7,20,26",0.00012909491488244385,0,0,0.0005630594550137403,nan,0,1400,0.01002771407365799,18.343713333310724
conf_ellipsoid_x13z07,3,"7,22,27",0.00014992129581514746,0,0,0.0004761267559334419,nan,0,1400,0.022269587963819504,15.313058957247634
conf_ellipsoid_x13z07,3,"8,11,25",0.00015225811512209475,0,0,0.0006054465677164425,nan,0,1400,0.008447900414466858,19.966451555410675
conf_ellipsoid_x13z07,3,"11,12,30",0.00012079987209290266,0,0,0.0005272788437533084,nan,0,1400,0.006819038186222315,15.984430282364922
conf_ellipsoid_x13z07,3,"11,16,20",0.00015621897182427347,0,0,0.000555727910587535,nan,0,1400,0.007949530147016048,18.431481602175033
conf_ellipsoid_x13z07,3,"12,26,31",0.00013975129695609212,0,0,0.000543813142807381,nan,0,1400,0.013176921755075455,18.771821155342945
conf_ellipsoid_x13z07,3,"13,20,28",0.0001462912914576009,0,0,0.0005906510423945607,nan,0,1400,0.009273109026253223,19.789523322870423
conf_ellipsoid_x13z07,3,"14,18,28",0.00014652954996563494,0,0,0.0005600843080370731,nan,0,1400,0.008816293440759182,18.248637247515592
conf_ellipsoid_x13z07,3,"15,16,22",0.00014912631013430655,0,0,0.0005823622868029051,nan,0,1400,0.008000547997653484,18.9297699013233
conf_ellipsoid_x13z07,3,"15,20,27",0.00014432196621783078,0,0,0.0004855611666003559,nan,0,1400,0.011690014973282814,15.682779536082954
conf_ellipsoid_x13z07,3,"18,24,28",0.00016905946540646255,0,0,0.0005263979979764706,nan,0,1400,0.01037485059350729,18.8590959275221
conf_ellipsoid_x13z07,3,"21,22,28",0.00014783325605094433,0,0,0.0006021932607415833,nan,0,1400,0.009602449834346771,19.68184609698309
conf_ellipsoid_x13z07,5,"0,5,7,22,24",0.00013573694741353393,0,0,0.0006522114029598405,nan,0,1800,0.007079611998051405,25.144957957539653
conf_ellipsoid_x13z07,5,"0,12,14,16,24",0.00012542246258817613,0,0,0.000652184437584227,nan,0,1800,0.006933821365237236,24.88066136691074
conf_ellipsoid_x13z07,5,"1,2,3,24,26",0.00013504740491043776,0,0,0.0006245971416285663,nan,0,1800,0.006627318449318409,18.995290871674214
conf_ellipsoid_x13z07,5,"1,8,11,15,16",0.00012663521920330822,0,0,0.0006416727449424975,nan,0,1800,0.006765875965356827,19.548673906204957
conf_ellipsoid_x13z07,5,"1,12,18,21,27",0.00011847761197714135,0,0,0.0006337083861069883,nan,0,1800,0.007046864368021488,19.436868129120516
conf_ellipsoid_x13z07,5,"1,13,14,21,23",0.00012809011968784034,0,0,0.0006391407832192931,nan,0,1800,0.0070169284008443356,20.18321739086913
conf_ellipsoid_x13z07,5,"2,4,18,28,29",0.00012074026017216966,0,0,0.0006216872210060768,nan,0,1800,0.00699677923694253,18.5955222186969
conf_ellipsoid_x13z07,5,"2,5,8,9,14",0.0001280142751056701,0,0,0.0006441832737285614,nan,0,1800,0.007016982417553663,19.961959095614542
conf_ellipsoid_x13z07,5,"2,6,17,25,31",0.00011616028496064246,0,0,0.0005780343768517717,nan,0,1800,0.007240858394652605,17.498615913063855
conf_ellipsoid_x13z07,5,"2,11,13,26,31",0.00014502392150461674,0,0,0.0006275512751339827,nan,0,1800,0.007005582097917795,19.9915085035599
conf_ellipsoid_x13z07,5,"2,16,17,23,24",0.0001304454344790429,0,0,0.000610123601303175,nan,0,1800,0.006825987249612808,18.758785214204252
conf_ellipsoid_x13z07,5,"2,19,20,21,31",0.0001340534072369337,0,0,0.0006145355750936138,nan,0,1800,0.007070033811032772,19.101229534873966
conf_ellipsoid_x13z07,5,"3,4,13,21,27",0.0001289536594413221,0,0,0.0006533594308316817,nan,0,1800,0.006987896282225847,20.538329111895678
conf_ellipsoid_x13z07,5,"3,6,14,15,27",0.00012103430344723165,0,0,0.0005763459501413384,nan,0,1800,0.0066538299433887005,17.247512059125636
conf_ellipsoid_x13z07,5,"3,8,14,15,27",0.00013046126696281135,0,0,0.0006259198493566813,nan,0,1800,0.006776707712560892,19.294968288377177
conf_ellipsoid_x13z07,5,"3,9,10,20,29",0.00013009572285227478,0,0,0.0006307352209774385,nan,0,1800,0.0067598107270896435,18.948550134211843
conf_ellipsoid_x13z07,5,"3,9,21,28,30",0.00012277113273739815,0,0,0.0006306179863416029,nan,0,1800,0.007203736808151007,19.369808522069786
conf_ellipsoid_x13z07,5,"3,11,16,21,24",0.00013174577907193452,0,0,0.0006292850552688898,nan,0,1800,0.006487973500043154,19.341983335491907
conf_ellipsoid_x13z07,5,"4,7,24,25,30",0.00010166101856157184,0,0,0.0005603952351419777,nan,0,1800,0.007487809751182795,16.776648945598037
conf_ellipsoid_x13z07,5,"4,9,14,20,30",0.00010807663784362376,0,0,0.0004606890626923383,nan,0,1800,0.01877143792808056,14.79118178141891
conf_ellipsoid_x13z07,5,"5,22,23,24,30",0.00012744592095259577,0,0,0.0006236036106298597,nan,0,1800,0.007187535986304283,19.285734132260536
conf_ellipsoid_x13z07,5,"6,9,10,15,24",0.00012302430695854127,0,0,0.00058159022266701,nan,0,1800,0.00657627172768116,17.63092611823549
conf_ellipsoid_x13z07,5,"8,10,22,29,31",0.00013702081923838705,0,0,0.0006504664538743273,nan,0,1800,0.007117897737771273,20.150755924733488
conf_ellipsoid_x13z07,5,"9,10,11,15,21",0.0001317322312388569,0,0,0.000621890152733703,nan,0,1800,0.006689735222607851,19.070446044045056
conf_ellipsoid_x13z07,5,"9,10,21,25,31",0.00011951418127864599,0,0,0.0006348834587237499,nan,0,1800,0.007123703137040138,19.464234733284812
conf_ellipsoid_x13z07,5,"9,12,18,25,29",0.00010708413901738822,0,0,0.0006244701566694529,nan,0,1800,0.007253036368638277,18.73025177385157
conf_ellipsoid_x13z07,5,"12,14,17,18,25",0.00010138601646758616,0,0,0.000593125254035691,nan,0,1800,0.007226988207548857,17.500287453727367
conf_ellipsoid_x13z07,5,"13,15,16,26,31",0.0001373710110783577,0,0,0.0006450405879567136,nan,0,1800,0.007054440677165985,20.296480413641458
conf_ellipsoid_x13z07,5,"14,15,26,29,31",0.00012764299754053354,0,0,0.0006038426159016737,nan,0,1800,0.007647667545825243,18.81525578615475
conf_ellipsoid_x13z07,5,"16,19,24,27,28",0.00012301730748731643,0,0,0.0005917503712389479,nan,0,1800,0.007336846552789211,18.01897819470357
conf_ellipsoid_x13z07,8,"0,1,4,11,14,17,20,22",0.00010725406173150986,0,0,0.0006134378847121993,nan,0,2400,0.007040997501462698,20.81518988434222
conf_ellipsoid_x13z07,8,"0,2,4,7,10,14,22,28",0.00012132128176745027,0,0,0.0006145719073154762,nan,0,2400,0.006974730174988508,24.103581422200833
conf_ellipsoid_x13z07,8,"0,2,4,14,15,21,23,27",0.00012902833987027407,0,0,0.0006241644523445769,nan,0,2400,0.0070992265827953815,24.536559069355775
conf_ellipsoid_x13z07,8,"0,2,5,10,20,23,24,31",0.00013405081699602306,0,0,0.0006342850441333035,nan,0,2400,0.006809568032622337,24.657136443502843
conf_ellipsoid_x13z07,8,"0,4,5,22,27,28,30,31",0.00012271740706637502,0,0,0.000627507822525843,nan,0,2400,0.007513108663260937,24.67284630797661
conf_ellipsoid_x13z07,8,"0,5,6,9,12,20,25,26",0.00011992127838311717,0,0,0.0006370854934401854,nan,0,2400,0.007244298700243235,24.7932240814403
conf_ellipsoid_x13z07,8,"0,5,22,23,26,27,28,30",0.00013089494314044714,0,0,0.0006264315784342965,nan,0,2400,0.007310737390071154,24.806911217267576
conf_ellipsoid_x13z07,8,"0,6,7,9,13,14,25,30",0.00012178212637081742,0,0,0.0006289093031212067,nan,0,2400,0.00734678003937006,24.744991814445434
conf_ellipsoid_x13z07,8,"0,8,9,10,11,29,30,31",0.00013389681407716125,0,0,0.0006385691404009225,nan,0,2400,0.00719646317884326,25.00514451255875
conf_ellipsoid_x13z07,8,"1,2,7,12,13,22,25,28",0.00011261571489740163,0,0,0.0006075056609859757,nan,0,2400,0.007058309856802225,18.220706972432218
conf_ellipsoid_x13z07,8,"1,5,6,20,22,23,30,31",0.00011749252735171467,0,0,0.0006032214598246957,nan,0,2400,0.00712870666757226,18.22041618940331
conf_ellipsoid_x13z07,8,"1,7,8,13,16,22,24,28",0.00012612130376510322,0,0,0.0006249939754977246,nan,0,2400,0.007091968320310116,20.034257822344685
conf_ellipsoid_x13z07,8,"2,3,9,12,13,19,20,23",0.0001249976921826601,0,0,0.0006173918454611621,nan,0,2400,0.006923376582562923,18.827914753880258
conf_ellipsoid_x13z07,8,"2,4,5,6,8,10,19,22",0.00012721371604129672,0,0,0.0006201062075240626,nan,0,2400,0.007005494553595781,19.28281165381157
conf_ellipsoid_x13z07,8,"2,6,12,17,18,20,30,31",0.00011255191930104047,0,0,0.0005927143265429182,nan,0,2400,0.006998295895755291,17.776158639383183
conf_ellipsoid_x13z07,8,"2,9,14,19,21,22,26,27",0.00011850330338347703,0,0,0.0006095504716303865,nan,0,2400,0.006953887175768614,18.66545586319871
conf_ellipsoid_x13z07,8,"3,4,6,10,12,17,21,23",0.00011819553037639707,0,0,0.0006195886392050552,nan,0,2400,0.007078493945300579,18.72630851674349
conf_ellipsoid_x13z07,8,"3,5,6,14,16,18,23,28",0.0001334493572358042,0,0,0.0006204942972337366,nan,0,2400,0.006883697584271431,19.375462762619986
conf_ellipsoid_x13z07,8,"3,5,8,17,21,23,25,27",0.00013052720169071108,0,0,0.0006401251384814701,nan,0,2400,0.007292007561773062,20.41828934722443
conf_ellipsoid_x13z07,8,"3,6,14,17,19,22,23,25",0.00011035647185053676,0,0,0.000581653991552428,nan,0,2400,0.0069390106946229935,17.11819848229614
conf_ellipsoid_x13z07,8,"3,9,14,17,18,27,29,31",0.00011698012531269342,0,0,0.000623903771147278,nan,0,2400,0.0070446389727294445,18.678643273268943
conf_ellipsoid_x13z07,8,"4,5,10,17,19,26,29,30",0.00011901404650416225,0,0,0.0006317120198838526,nan,0,2400,0.0072785415686666965,19.332729943928175
conf_ellipsoid_x13z07,8,"4,6,8,9,12,26,29,31",0.00011421494127716869,0,0,0.0006309154105507778,nan,0,2400,0.007359319366514683,19.51144070582728
conf_ellipsoid_x13z07,8,"4,6,8,10,11,12,17,22",0.00011256903962930664,0,0,0.0006093429874314316,nan,0,2400,0.007137163542211056,18.517861270302948
conf_ellipsoid_x13z07,8,"4,7,12,13,21,25,26,29",0.00011668415390886366,0,0,0.0006450341703590323,nan,0,2400,0.007242266554385424,20.041068826393914
conf_ellipsoid_x13z07,8,"5,7,8,16,17,19,24,27",0.0001242602738784626,0,0,0.0006243095716896057,nan,0,2400,0.007073580753058195,19.763483639240874
conf_ellipsoid_x13z07,8,"8,10,12,13,17,21,22,24",0.00012663158122450113,0,0,0.0006427650685043513,nan,0,2400,0.007314429618418217,20.56555203123658
conf_ellipsoid_x13z07,8,"9,12,14,16,18,27,28,29",0.00011664247722364962,0,0,0.0006181493831492597,nan,0,2400,0.0070380643010139465,18.622239616098074
conf_ellipsoid_x13z07,8,"9,14,15,20,21,22,27,30",0.00011114354128949344,0,0,0.0005796687747271293,nan,0,2400,0.007176372222602367,17.72780314208179
conf_ellipsoid_x13z07,8,"10,13,20,24,27,29,30,31",0.00013112278247717768,0,0,0.0006281304541413943,nan,0,2400,0.007117106579244137,19.420056157034477
conf_ellipsoid_z06,3,"0,13,19",0.00017723155906423926,0,0,0.0004970802967435846,nan,0,1400,0.009076490998268127,26.932671750651185
conf_ellipsoid_z06,3,"1,14,16",0.00010562763782218099,0,0,0.000466766709205849,nan,0,1400,0.008888907730579376,17.604161724699892
conf_ellipsoid_z06,3,"3,8,10",0.00017625113832764328,0,0,0.00047703592613879754,nan,0,1400,0.009341804310679436,21.21054665827144
conf_ellipsoid_z06,3,"3,8,31",0.00017114108777604997,0,0,0.00045037632866175065,nan,0,1400,0.011262339539825916,20.892456007496545
conf_ellipsoid_z06,3,"3,9,18",0.0001407872186973691,0,0,0.00047312082844854663,nan,0,1400,0.00837145745754242,19.704924619591655
conf_ellipsoid_z06,3,"4,6,21",0.00011251609248574823,0,0,0.0005153403827823796,nan,0,1400,0.007816511206328869,19.320970242260074
conf_ellipsoid_z06,3,"4,11,29",0.00011549110786290839,0,0,0.00045739718135851296,nan,0,1400,0.010164210572838783,17.74429400708126
conf_ellipsoid_z06,3,"4,15,20",8.195800910471007e-05,0,0,0.00036330655925294716,nan,0,1400,0.008486958220601082,13.594968473183295
conf_ellipsoid_z06,3,"4,16,23",0.0001282735902350396,0,0,0.0004633963316440009,nan,0,1400,0.0091038653627038,18.689938257080183
conf_ellipsoid_z06,3,"4,21,29",0.0001318576978519559,0,0,0.00048473534287861425,nan,0,1400,0.011272485367953777,20.102245832411022
conf_ellipsoid_z06,3,"4,23,28",9.259450598619878e-05,0,0,0.00039762714030171334,nan,0,1400,0.010043619200587273,14.704791914273232
conf_ellipsoid_z06,3,"6,8,17",0.00011684421770041808,0,0,0.0005211373328469187,nan,0,1400,0.008086615242064,19.822530873548615
conf_ellipsoid_z06,3,"7,10,30",0.00010750547517091036,0,0,0.0004622842583474896,nan,0,1400,0.006297750864177942,16.698822514911935
conf_ellipsoid_z06,3,"8,9,31",0.00013845626381225884,0,0,0.0004904076039676205,nan,0,1400,0.010526342317461967,20.545670887678344
