P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,scene,subset
1000,5,1e-08,dense,3.2971194926766346e-06,0.0017084732098165672,-7.12573737300364,2153.5555647050373,996,1063.258212308411,-2.910570522204362e-10,2.7551087488734223e-06,0.08114175050349146,4,0.462,0.0,conf_prism8,"9,13,20,25,30"
1000,5,1e-08,dense,3.806263012559425e-07,0.0017619117233650713,-7.2461579359152415,5581.96127130379,996,870.6929480031902,2.4650565857777875e-11,2.9751339919578443e-07,0.09655671504171892,4,0.479,0.0,conf_prism8,"9,10,12,16,25"
1000,5,1e-08,dense,1.2639601619431526e-07,0.0018066741152293285,-7.286665780017917,11671.00835002347,997,1292.634729101825,2.1903351329355365e-10,1.326809656737105e-06,0.13671078531160785,4,0.845,0.0,conf_prism8,"6,10,20,21,23"
1000,5,1e-08,dense,1.6865384709752135e-05,0.0015731136091746212,-7.121811643009738,1988.6354178279641,996,1774.49163022446,-4.467709234020713e-10,2.861205828726322e-09,0.16237286236310838,5,1.0,0.0,conf_prism8,"5,10,11,24,31"
1000,5,1e-08,dense,5.3482976893490754e-08,0.001539281807579332,-7.1118842621173055,20653.5255026264,997,1468.1130805442804,-8.692643879326272e-11,2.971035154627897e-07,0.1541529641850871,4,0.479,0.0,conf_prism8,"8,12,15,25,26"
1000,5,1e-08,dense,1.399453282101513e-07,0.001612108679615251,-7.098231756328062,8880.56830133424,997,1106.7810520970083,1.5689195127936368e-11,6.419977891294422e-07,0.12773248203373602,4,0.465,0.0,conf_prism8,"4,5,12,24,27"
1000,5,1e-08,dense,5.597205994890171e-07,0.002847935700316012,-8.147767581465043,62680.047306585235,996,733.0001550990951,6.860236031808364e-12,2.4073225915194405e-06,0.05989027287620701,4,0.812,0.0,conf_prism8,"6,22,24,28,30"
1000,5,1e-08,dense,3.653585019094969e-08,0.001428767752397727,-7.107842045272645,29439.01793452736,997,1884.4966282412997,4.976510872937138e-11,1.411878503843644e-07,0.23486680355246803,4,0.812,0.0,conf_prism8,"2,8,14,16,21"
1000,5,1e-08,dense,8.841777667697672e-08,0.0013559878429205067,-7.021575085147789,12711.811953563474,997,1882.9714465553966,-2.6752885802132213e-11,2.446379156357504e-07,0.3129211138717004,4,0.846,0.0,conf_prism8,"0,6,16,23,24"
1000,5,1e-08,dense,5.2808486032020004e-08,0.0012620933127500324,-6.97063487934542,20361.587632449522,997,1104.1042761043718,-2.6432360499606397e-10,7.014805369388479e-07,0.13622385728659578,4,0.437,0.0,conf_prism8,"0,3,4,7,9"
1000,5,1e-08,dense,2.2647145754976676e-06,0.0019715198195308682,-7.3413301985643695,4285.657191274594,996,800.4855302266851,5.7723223977299975e-11,1.3942858736764609e-06,0.1944831841837518,4,0.479,0.0,conf_prism8,"6,12,16,19,20"
1000,5,1e-08,dense,2.8949346414928917e-08,0.003201442753213998,-9.041700588316546,75706.08139951125,995,363.6137193861865,2.960420130153894e-12,4.523974485369932e-06,0.04854746951552527,4,0.479,0.0,conf_prism8,"4,17,20,25,30"
1000,5,1e-08,dense,4.755186707939687e-06,0.0012093716444997369,-6.950783687590484,1314.3138151297208,996,991.4575259621344,-6.128437112424031e-11,1.8377210760170434e-06,0.1327928677846048,2,0.306,0.0,conf_prism8,"0,1,9,25,30"
1000,5,1e-08,dense,1.7062688502985103e-08,0.0018893835206889092,-7.320597056707941,64959.80838592559,997,593.8930622571793,-1.9481023511041946e-11,3.5282567751266204e-07,0.053292966718196624,4,0.448,0.0,conf_prism8,"2,4,12,14,18"
1000,5,1e-08,dense,3.335496739813404e-07,0.0021127923326445925,-7.262900838002894,5516.083652032443,997,869.8461425194655,6.969118552634825e-11,3.1795045193704852e-06,0.0944022769349421,4,0.838,0.0,conf_prism8,"3,6,20,24,30"
1000,5,1e-08,dense,3.805763900950787e-08,0.0015273262810123656,-7.183958358866356,28986.875750802898,997,2130.685039410483,-1.070345425462134e-09,5.8709268293055424e-09,0.21124334183469923,4,0.826,0.0,conf_prism8,"10,13,16,19,26"
1000,5,1e-08,dense,1.5035164401943147e-06,0.0018436319915868813,-7.427269679799372,6896.312556058671,996,1509.488402086103,-8.013579759790377e-10,2.2214815784711e-09,0.22333121501263814,2,0.298,0.0,conf_prism8,"1,11,18,24,26"
1000,5,1e-08,dense,6.691376594403719e-08,0.0015574601865763356,-7.0911268955698326,16785.394942156356,997,1063.8251359138426,-2.1940244022579921e-10,6.502570787146699e-07,0.09183383179100832,4,0.451,0.0,conf_prism8,"4,8,11,14,28"
1000,5,1e-08,dense,1.250922022998908e-07,0.0021012117534641717,-7.5040277306777385,15646.657961280376,997,1471.4292713565967,-2.4527343360263864e-10,4.507767542633045e-07,0.13625686993097308,4,0.823,0.0,conf_prism8,"10,25,26,28,31"
1000,5,1e-08,dense,9.440234058337994e-08,0.0020218821465269004,-7.265259555798271,13079.599607373017,997,762.4366968876935,-1.0720713716484612e-11,3.5538220638257833e-06,0.08728022498256646,4,0.833,0.0,conf_prism8,"2,3,19,20,30"
1000,5,1e-08,dense,9.215029134893158e-08,0.001577986414532865,-7.133629662139475,12872.507181755907,997,1677.449615312862,2.4230423859163727e-10,3.0116976003036377e-07,0.1833323987925014,4,0.829,0.0,conf_prism8,"5,6,16,19,29"
1000,5,1e-08,dense,4.326837633133273e-08,0.002012919131842863,-7.353944384485895,28245.465904911023,997,1356.3113588789508,-2.007939742825572e-10,2.4917225082598774e-07,0.14917096562898044,4,0.442,0.0,conf_prism8,"12,16,26,28,30"
1000,5,1e-08,dense,5.279439497806259e-08,0.0017598140033833322,-7.285776646170577,22992.169215323374,997,1605.877010638933,-3.3084213943737376e-10,5.659024639078859e-07,0.1505548370514488,4,0.452,0.0,conf_prism8,"4,18,20,21,31"
1000,5,1e-08,dense,2.467008536891711e-06,0.002132010111081277,-7.3932610660008375,4717.939267619247,996,1087.7579235554022,2.6177260484298873e-11,1.969014867666171e-06,0.09536625415111875,4,0.816,0.0,conf_prism8,"2,21,22,28,30"
1000,5,1e-08,dense,9.380814155164401e-08,0.0012579920310686592,-6.99541134286991,11969.903077738036,997,1912.019195409885,-1.6888608157477886e-11,8.060656673569777e-07,0.19136196658946505,4,0.827,0.0,conf_prism8,"0,5,11,20,31"
1000,5,1e-08,dense,1.533343060349902e-07,0.0012774911890992846,-6.989155441111952,7880.663448966375,997,2330.1296418736247,2.5642614167252128e-11,1.1190573302906936e-07,0.3147002111642867,4,0.837,0.0,conf_prism8,"0,8,13,14,19"
1000,5,1e-08,dense,7.225456772120534e-08,0.0013776143957665479,-7.074103543804231,15619.058320270044,997,2128.254555063017,-2.196275630691574e-10,2.2350287662219098e-07,0.4877377831842999,4,0.849,0.0,conf_prism8,"3,5,18,21,27"
1000,8,1e-08,dense,7.185949217999123e-08,0.001918182058485,-7.462434625772515,20919.63368101837,997,2718.5218962051704,2.141665612667343e-10,4.2088763513064737e-07,0.36551800905288645,4,0.493,0.0,conf_prism8,"4,14,21,24,26,28,29,31"
1000,8,1e-08,dense,1.7449985353658135e-07,0.0017472453783993135,-7.162344607689014,7846.171815726827,997,1740.3065557149134,1.2985214984766922e-10,4.531434918403046e-07,0.2872481634020754,4,0.451,0.0,conf_prism8,"2,6,8,9,14,19,23,29"
1000,8,1e-08,dense,1.379267530415064e-07,0.0013050459961636653,-7.015893575323961,8643.626987141251,997,2804.966943411103,-1.6867522206138275e-10,1.3696648832117722e-07,0.4389483678488425,4,0.462,0.0,conf_prism8,"0,3,4,10,13,23,25,31"
1000,8,1e-08,dense,1.2039525842511506e-07,0.0015717939374364806,-7.163948050655626,10581.007230252295,997,2335.635535368202,1.6875558495897262e-10,4.2938776795241656e-07,0.37104087318619516,4,0.499,0.0,conf_prism8,"6,8,11,12,16,19,21,27"
1000,8,1e-08,dense,2.3878453073240095e-07,0.001554178415932084,-7.062732831057673,5722.534309769681,997,2315.5627611364866,-7.253710383876209e-11,6.701085823107594e-07,0.2348965879973995,4,0.473,0.0,conf_prism8,"0,12,17,21,22,25,27,29"
1000,8,1e-08,dense,2.0632746452648572e-07,0.0019168895095861393,-7.207209301786603,7066.947219657946,997,1693.468147583195,4.8698473887997776e-11,9.207843664907948e-07,0.17412662652458483,4,0.477,0.0,conf_prism8,"2,5,10,12,22,27,28,31"
1000,8,1e-08,dense,1.946740587316782e-07,0.0015984112114968267,-7.114940607015813,7113.655262994384,997,1761.5783312959297,1.487377849276656e-11,1.2698914291581064e-06,0.12938073183619375,2,0.304,0.0,conf_prism8,"1,8,9,12,20,21,25,28"
1000,8,1e-08,dense,1.870799974520018e-08,0.0013561036661058528,-7.040416942536898,55156.274591184345,997,2191.880851451238,-4.153933251723494e-10,4.291983227107e-08,0.19680806035654566,4,0.454,0.0,conf_prism8,"2,3,4,5,8,9,10,24"
1000,8,1e-08,dense,4.605503044397615e-08,0.0016787782968464232,-7.120924312001924,23618.323373820414,997,1779.175128232892,-4.792984017055236e-10,2.940959742878366e-07,0.21278925057033535,2,0.298,0.0,conf_prism8,"1,3,5,10,19,23,25,27"
1000,8,1e-08,dense,2.509396390953388e-07,0.002196328328181149,-7.56481184997481,13039.958723353573,997,1879.3396756513876,7.116739325815067e-11,1.4120960262051886e-06,0.2839495924935208,4,0.835,0.0,conf_prism8,"10,14,19,20,26,27,28,31"
1000,8,1e-08,dense,3.418248992119217e-07,0.001639812063286718,-7.16186671947061,5203.485477483323,997,2910.905016627427,-8.798940474383525e-10,1.0663448309411636e-06,0.34614920219575335,4,0.844,0.0,conf_prism8,"5,10,11,16,21,28,29,30"
1000,8,1e-08,dense,1.4980653077533002e-07,0.0017255372697187676,-7.216666202718009,9462.52542053077,997,2480.7134846002346,-5.562008415610696e-11,9.301609755325639e-07,0.29766910942176406,4,0.461,0.0,conf_prism8,"6,9,13,16,18,28,29,30"
1000,8,1e-08,dense,1.3433653906411533e-07,0.0016280019373001028,-7.093215898089031,9178.920200846629,997,1080.4282484765577,1.6198341084173605e-12,1.7040078458538745e-06,0.09393732828592435,4,0.474,0.0,conf_prism8,"4,5,6,11,12,15,17,25"
1000,8,1e-08,dense,5.363001371433925e-08,0.0014001265425266456,-7.057441640275173,20257.598326645057,997,2889.4479182313053,1.7214815261623354e-10,2.1315821303507057e-07,0.26269931195723506,4,0.826,0.0,conf_prism8,"0,3,10,11,14,21,26,28"
1000,8,1e-08,dense,1.4547333555556398e-07,0.0019048751813269984,-7.279752134022062,9956.0141025296,997,1828.253010795262,-3.6921888456744304e-11,5.956055411093964e-07,0.2512487723698713,4,0.824,0.0,conf_prism8,"2,3,6,14,16,24,27,31"
1000,8,1e-08,dense,1.9546057824156052e-07,0.0017354433262240369,-7.126005079681773,6854.707861995302,997,2392.6670581269746,2.44123258935855e-10,4.213663712396391e-07,0.2869163069535958,4,0.5,0.0,conf_prism8,"0,12,15,19,23,26,27,31"
1000,8,1e-08,dense,7.312428831645075e-08,0.0017355098787690012,-7.213866266513666,16272.467697398713,997,2489.8473162384453,5.976885123766551e-11,1.260124261106694e-07,0.3240257698348532,4,0.478,0.0,conf_prism8,"2,8,9,22,23,24,26,29"
1000,8,1e-08,dense,7.047151652801103e-08,0.0021371745505334105,-7.450889024920015,20664.166644727204,997,1711.4480443044008,-4.377438052816922e-12,5.739646306000602e-07,0.16330153425216956,4,0.446,0.0,conf_prism8,"6,11,14,16,17,23,24,31"
1000,8,1e-08,dense,2.2617427737771361e-07,0.001524347465551089,-7.067378749943434,5998.721140947788,997,2913.575293272576,-9.902991991187913e-11,4.297149347908912e-07,0.3815140785211353,4,0.455,0.0,conf_prism8,"0,13,17,19,25,26,27,29"
1000,8,1e-08,dense,6.341396054202474e-08,0.0014221160500541361,-6.994427693517589,17142.143689916742,997,1162.0533251209895,-1.8324253819023439e-10,2.5487462602449957e-06,0.09080835425004924,2,0.298,0.0,conf_prism8,"0,1,2,12,15,17,20,25"
1000,8,1e-08,dense,9.337309197227312e-08,0.0015798319185241598,-7.041693494459807,12169.232892476297,997,2063.578407340553,4.258695753630387e-10,1.0520538378488907e-06,0.2232591605889648,4,0.838,0.0,conf_prism8,"0,3,7,14,25,27,28,29"
1000,8,1e-08,dense,1.408302080585798e-07,0.0015954864394590715,-7.180467168684119,9620.160268912856,997,1746.2554690253764,1.639372116299307e-10,1.1633713781940998e-07,0.3287476691553039,2,0.319,0.0,conf_prism8,"1,3,10,12,14,16,18,19"
1000,8,1e-08,dense,2.0774640607639457e-07,0.0013433762366974035,-7.023816108681778,6249.324607620042,997,2367.9410770029003,-3.955858767904123e-10,1.348302881888736e-06,0.34697019749641,4,0.829,0.0,conf_prism8,"0,6,7,13,15,18,25,27"
1000,8,1e-08,dense,7.263012234321104e-08,0.0014845560409731777,-7.061475160059859,15345.302706673338,997,3110.1465406527714,5.562687917902235e-10,3.512082589543135e-07,0.3084775458336265,4,0.831,0.0,conf_prism8,"0,5,11,22,24,26,27,29"
1000,8,1e-08,dense,1.2643601910463625e-07,0.0017235416561590033,-7.198673267062768,10331.958741149194,997,2347.41407377168,2.504191144376726e-10,6.11669098732736e-07,0.36264759562254517,4,0.491,0.0,conf_prism8,"8,10,12,14,23,24,27,29"
1000,8,1e-08,dense,5.767488280118652e-08,0.0016361524033408875,-7.186829069529247,20049.23126952808,997,2517.5468073002544,-6.480937355626602e-10,2.668030277732699e-07,0.34330634115094194,4,0.451,0.0,conf_prism8,"6,10,12,13,15,21,26,28"
1000,8,1e-08,dense,5.961235535767509e-08,0.0017811119012264176,-7.222897626528028,19682.63350862163,997,1859.5918884396372,3.785307218540022e-10,1.4784332880651635e-07,0.18983702366739738,2,0.286,0.0,conf_prism8,"1,3,11,12,18,22,23,26"
1000,8,1e-08,dense,7.013562473122564e-08,0.0020337814770931295,-7.431803759470439,20814.82715079162,997,1472.1933376930372,-4.629135253792114e-11,1.3210191351644147e-07,0.1719554884292186,4,0.449,0.0,conf_prism8,"2,4,11,12,18,19,25,29"
1000,8,1e-08,dense,9.537831659615419e-08,0.0014664604935132224,-7.009323689369091,11853.43399005272,997,1372.8116861869262,7.073167705720836e-12,1.1277996712064467e-06,0.14709627842934025,4,0.472,0.0,conf_prism8,"0,2,9,11,14,15,17,27"
1000,8,1e-08,dense,5.7205056050173315e-08,0.0014654790125189219,-7.128240296760364,19535.20429659921,997,2454.4467074058657,5.180018110768649e-10,4.9024373716328785e-09,0.3488227698824249,4,0.496,0.0,conf_prism8,"2,3,8,10,12,16,19,26"
1000,3,1e-08,dense,1.718094095805016e-08,0.003125736688903082,-7.531041875534289,142687.5953598622,992,645.3738371854952,-1.884778832814902e-13,1.0764657728167189e-13,0.07146543626018154,9,0.789,0.0,conf_snowman,"2,15,29"
1000,3,1e-08,dense,2.0836997843511006e-08,0.0054983116320118834,-8.240684346072719,378838.93874439545,972,351.3723593863618,-1.2596243280011009e-16,4.3455480009853837e-14,0.0686708815018125,9,0.528,0.0,conf_snowman,"2,4,10"
1000,3,1e-08,dense,1.669183028543421e-08,0.006362895359993143,-8.275728511251986,456213.2121681856,894,273.25283031728077,-3.130686821520653e-16,6.573093377340681e-14,0.1081333224949872,9,0.55,0.0,conf_snowman,"9,15,30"
1000,3,1e-08,dense,2.7650951826196556e-07,0.003428879489158427,-7.786457150825935,36246.075633848595,999,507.45080108090815,-2.547194314026118e-13,1.741246568717262e-13,0.0910079398754485,9,0.594,0.0,conf_snowman,"17,19,23"
1000,3,1e-08,dense,1.0782344395550348e-08,0.005580399179791353,-8.314261965114314,578555.207054386,936,313.20754616876434,-1.445986428186217e-13,1.2230269965311346e-13,0.07017861827053792,9,0.564,0.0,conf_snowman,"1,20,27"
1000,3,1e-08,dense,1.3858211821155621e-08,0.004183864831784744,-7.952350034887762,313955.8162816101,972,489.9766460961929,-1.679582123039676e-13,1.0349427993286976e-13,0.07383454498176278,9,0.683,0.0,conf_snowman,"11,14,25"
1000,3,1e-08,dense,4.544640360330395e-07,0.0018468836220881107,-7.083366688125998,6176.51550685385,999,730.2786153011593,4.216718899779145e-13,3.4840234438658046e-13,0.05749467481229824,9,0.491,0.0,conf_snowman,"4,8,28"
1000,3,1e-08,dense,1.2072417309403188e-06,0.001479588192620987,-7.020216715458349,2917.2966768888614,999,704.7082186890898,1.4861503502445824e-13,1.5975493024994245e-13,0.041764836531560996,9,0.565,0.0,conf_snowman,"2,8,9"
1000,3,1e-08,dense,3.2915848766853066e-08,0.003828724074661684,-7.920375126794834,110889.29927097443,991,618.7327496305825,-1.1057070376584549e-13,5.711258741881367e-14,0.1067395807019283,9,0.582,0.0,conf_snowman,"17,24,27"
1000,3,1e-08,dense,1.7035038201897108e-08,0.0034941111563498305,-7.619885666242908,171070.48185301182,997,504.79312998843267,2.5045811338244e-16,6.671317161823297e-14,0.07052939288263169,9,0.501,0.0,conf_snowman,"4,25,26"
1000,3,1e-08,dense,1.2878774682225184e-07,0.0021221265787421686,-7.287499978553599,19427.293224467514,999,1066.9691359082663,1.2353066161131798e-13,5.769647628390728e-14,0.08165906451049618,9,0.922,0.0,conf_snowman,"5,10,29"
1000,3,1e-08,dense,6.738206139536624e-08,0.0031694061839827006,-7.606507934809687,57633.71910382495,998,634.6134455352882,-2.385241943304347e-13,1.5977002622125937e-13,0.1109129898535015,9,0.712,0.0,conf_snowman,"18,25,27"
1000,3,1e-08,dense,8.173721355623898e-08,0.002992847112726494,-7.471963228272742,33700.67181278364,997,791.1197706375194,-1.020201527661272e-15,3.763200581723652e-14,0.1053363369990205,9,0.774,0.0,conf_snowman,"5,15,31"
1000,3,1e-08,dense,3.1936520423630356e-07,0.0017998944339114474,-7.116857010186175,7970.342925940171,999,1087.9935427181993,4.1521536100867784e-13,2.290863869955708e-13,0.029421625022977904,9,0.518,0.0,conf_snowman,"4,8,21"
1000,3,1e-08,dense,3.0852861216557024e-07,0.001926245361716288,-7.201683361489791,9974.100451996934,999,986.7242245666516,-8.999613825338505e-14,6.855657809126624e-14,0.059630607863893396,9,0.727,0.0,conf_snowman,"13,14,24"
1000,3,1e-08,dense,1.673501636547571e-08,0.003588683571228186,-7.501851204700497,101197.11765725142,997,603.4008713869724,4.3964399655101207e-16,1.0956804923334697e-13,0.08643028827237113,9,0.679,0.0,conf_snowman,"5,15,20"
1000,3,1e-08,dense,3.362789120220935e-07,0.0033153066832224886,-7.762122110162731,38162.17039750936,999,587.3214954411785,2.088729682848711e-13,1.2590386241513198e-13,0.11102935048470408,9,0.586,0.0,conf_snowman,"17,19,31"
1000,3,1e-08,dense,5.596045250765752e-07,0.0017230896394963078,-7.033681650411121,5015.261988906976,999,950.6727756646914,1.4365782335210736e-13,1.1825389924985735e-13,0.06382032524748195,9,0.716,0.0,conf_snowman,"0,11,22"
1000,3,1e-08,dense,5.664517140127516e-07,0.0019494742357581173,-7.190180473049182,6724.675819193998,999,913.6007923207133,3.774691062159302e-13,2.370896198663338e-13,0.07245640587993032,9,0.752,0.0,conf_snowman,"5,24,30"
1000,3,1e-08,dense,3.039861086737763e-08,0.0031397516193127652,-7.633564497758696,87746.29590401224,993,552.0697444145546,-7.266617801064367e-14,8.90100534852784e-14,0.06931174178120278,9,0.559,0.0,conf_snowman,"9,15,26"
1000,3,1e-08,dense,5.690854868236587e-07,0.001797217698486275,-7.232251613057406,6511.654589506671,999,864.6778218141109,-5.2640038188849284e-14,9.038321497720185e-14,0.08089416077341824,9,0.607,0.0,conf_snowman,"16,17,18"
1000,3,1e-08,dense,2.195622558066221e-07,0.0018540061634302603,-7.147185287275468,10866.662296147986,999,1093.980787016818,3.55777302353511e-13,1.9595933637196296e-13,0.06011993412326736,9,0.787,0.0,conf_snowman,"0,5,15"
1000,3,1e-08,dense,2.310819552488932e-08,0.003259018221377251,-7.8319448378129115,163901.6035537274,979,663.1276144684066,-1.665680596599634e-13,1.0397369325001463e-13,0.12061427450945038,9,0.842,0.0,conf_snowman,"19,23,27"
1000,3,1e-08,dense,2.478244499388123e-08,0.0019407831620886762,-7.185818587931264,104076.99124969722,999,1462.1110119480213,-9.577069294401143e-13,3.6157370066274157e-13,0.049644117966376064,9,1.0,0.0,conf_snowman,"3,8,16"
1000,3,1e-08,dense,4.3030520185421976e-07,0.0018785175378987667,-7.178419219371494,6941.20127568995,999,879.1180692669698,-1.2623685733889611e-13,1.0400366165119856e-13,0.06819173897960051,9,0.726,0.0,conf_snowman,"13,19,25"
1000,3,1e-08,dense,2.6981917636445505e-08,0.004066886321697766,-8.040056587246013,237654.35470599384,942,536.7755077325862,-4.853831370822184e-16,3.686048102230662e-14,0.10442394729099247,9,0.675,0.0,conf_snowman,"19,20,27"
1000,3,1e-08,dense,2.998107970406487e-08,0.0032071902283890754,-7.633184189720752,59890.85024379186,998,552.1813197675248,1.8166712031182294e-13,1.3091895068035528e-13,0.05785140752537034,9,0.512,0.0,conf_snowman,"4,15,26"
1000,3,1e-08,dense,5.268872055227107e-07,0.002067358413654245,-7.213760839342988,6751.899526742112,999,635.6155466875733,-1.5379281661737299e-13,1.4861980674048795e-13,0.07204733934726885,9,0.55,0.0,conf_snowman,"9,13,20"
1000,3,1e-08,dense,1.2797408765727538e-06,0.0014876331149371478,-7.026210784021148,2890.637588127245,999,701.5015074987206,2.835639709153348e-13,2.956741192929337e-13,0.029199259595245455,9,0.581,0.0,conf_snowman,"1,2,8"
