P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
500,5,1e-08,dense,2.1392871209376725e-06,0.004281677249214555,-6.533741535212206,3461.527586618531,499,472.86223716872547,8.606980145957788e-13,4.585027031845478e-13,0.1227515737834777,9,0.514,0.0,3.110820685715701e-05,-6.490162140673929,1196.606093998048,1.0,hemisphere,"1,5,7,14,31",cap500_cut1e-8
500,5,1e-08,dense,2.1916532892597083e-06,0.005511301300105432,-6.536189425612148,3608.4309911675323,499,407.8722322578541,-4.822461874276485e-13,2.280828969454138e-13,0.14383183451335918,9,0.602,0.0,2.2925799287972876e-05,-6.492472257595817,1192.9382039324232,1.0,hemisphere,"6,7,17,21,25",cap500_cut1e-8
500,5,1e-08,dense,5.486115499863139e-07,0.003873738250848576,-6.492397722819871,7141.08387321419,499,808.6276430831613,2.6379320753055663e-13,1.0439249034197492e-13,0.2085215115550053,9,0.848,0.0,6.294122395561678e-05,-6.442851489139431,988.4594125630565,1.0,hemisphere,"2,13,24,28,29",cap500_cut1e-8
500,5,1e-08,dense,1.559125522918963e-06,0.003093076962724822,-6.338600232985484,3957.2470569320403,499,720.688577342477,1.6364986669824447e-12,7.562908015793826e-13,0.16979451496502104,9,0.49,0.0,0.0004266139046984335,-6.28834328968184,599.3352170772722,1.0,hemisphere,"0,6,9,13,27",cap500_cut1e-8
500,5,1e-08,dense,8.663990595032048e-07,0.003552716010390862,-6.446513451484671,5658.5020643338685,499,937.9044930864304,3.881823248258476e-14,5.3285820378098105e-14,0.15894697687795512,9,0.594,0.0,0.00011441634419227467,-6.395813438472964,833.2615298316721,1.0,hemisphere,"3,13,17,21,29",cap500_cut1e-8
500,8,1e-08,dense,2.006370003545752e-06,0.0031522997002679386,-6.373663563588537,3034.013692193688,499,1219.6759684377616,7.947616943463727e-13,2.2281711134241206e-13,0.24548246558287334,9,0.698,0.0,0.0002485430013751191,-6.329964633223437,674.8924331783854,1.0,hemisphere,"0,11,13,18,19,22,23,25",cap500_cut1e-8
500,8,1e-08,dense,1.7355966473120221e-06,0.004926710549733928,-6.50866183352185,3622.895906290618,499,865.5269407303281,5.458741098030018e-15,8.201192032606749e-14,0.35795697013203925,9,0.486,0.0,3.3865527254708625e-05,-6.465112197592091,1065.7623679354642,1.0,hemisphere,"1,5,7,19,24,26,27,30",cap500_cut1e-8
500,8,1e-08,dense,1.6361787832221773e-06,0.003728715181206673,-6.397272396515249,3538.6757297581694,499,1254.9704203043248,4.026043997001834e-13,9.915235136117516e-14,0.36917889217840594,9,0.674,0.0,0.00024093517660948497,-6.352353584439465,695.4770576226558,1.0,hemisphere,"0,5,6,23,25,26,28,29",cap500_cut1e-8
500,8,1e-08,dense,2.331502626312173e-06,0.006452516594539287,-6.58882129187642,3269.8021076509294,499,722.3229964783179,-3.2628348807654074e-13,8.653910566842452e-14,0.3412862165383311,9,0.476,0.0,2.906339194755678e-05,-6.549114904707291,1400.6440380495626,1.0,hemisphere,"9,12,16,17,18,23,25,28",cap500_cut1e-8
500,8,1e-08,dense,3.324996329895313e-06,0.002873342638361642,-6.320988243111272,2009.683253742103,499,1101.2058441347785,-8.896762549838296e-13,2.886386035757584e-13,0.183542877289044,9,0.53,0.0,0.00031306108805744545,-6.280174654744379,598.1148644375861,1.0,hemisphere,"0,1,3,6,10,13,17,23",cap500_cut1e-8
500,8,1e-08,dense,1.3036893429705784e-06,0.00465492512958313,-6.592581053201315,5281.108550989425,499,1061.6184058594647,-7.085410817092574e-13,1.5523027098705937e-13,0.3065748614776975,9,0.666,0.0,3.7176327506801665e-05,-6.546108645303388,1335.5817277718531,1.0,hemisphere,"10,13,14,15,18,28,29,30",cap500_cut1e-8
500,8,1e-08,dense,1.8499528445054948e-06,0.0034166836132956424,-6.393603813049786,2916.0295960289786,499,1148.8468723680419,1.5749910199073096e-12,4.2684291743348783e-13,0.260845717543176,9,0.554,0.0,0.00014142704016537568,-6.351321478799495,728.1207308095852,1.0,hemisphere,"2,3,8,10,12,18,24,28",cap500_cut1e-8
500,8,1e-08,dense,1.3653960444580321e-06,0.0034801727714689774,-6.375603818799475,4065.3367362512067,499,1212.1460994576123,8.560271632165883e-13,2.3979065771159033e-13,0.33734903527712135,9,0.47,0.0,0.00027272161247872433,-6.328889142984723,666.7466171722896,1.0,hemisphere,"0,4,8,10,18,20,23,30",cap500_cut1e-8
500,8,1e-08,dense,9.078658485576498e-07,0.004421499892778557,-6.511600489534907,5223.824744810992,499,962.5142995486794,-1.3473507249131544e-12,3.292054737456718e-13,0.34520004715301056,9,0.516,0.0,4.357087100330894e-05,-6.462592144208296,1063.6607900704146,1.0,hemisphere,"1,8,12,20,21,27,29,30",cap500_cut1e-8
500,8,1e-08,dense,2.8189501165308215e-06,0.0039641056021028,-6.447117764618479,2627.61573946076,499,894.8501788918259,-1.1364745949871136e-12,3.6263525963912663e-13,0.2984911625974709,9,0.488,0.0,4.481620637176741e-05,-6.407592777103091,919.7322317201182,1.0,hemisphere,"1,3,6,10,15,22,24,26",cap500_cut1e-8
