P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
1000,5,1e-08,dense,5.854209590935888e-07,0.0035853027743020646,-7.446677269268935,3900.07566276702,996,584.771777453642,-2.295397817516151e-12,1.714867806223909e-09,0.13835683017815767,2,0.195,0.0,0.0003738684989199173,-7.440508543672889,2186.7154725300607,1.0,cube,"9,15,16,17,19",cap1000_cut1e-8
1000,5,1e-08,dense,2.122157143195206e-08,0.0016127741425192488,-6.949357437428111,48284.49099984065,998,1514.613524177144,3.5950351433364606e-11,1.2009908981222933e-05,0.70728117170613,4,0.195,0.0,0.0008640048130732171,-6.938797042120932,1056.9528238536711,1.0,cube,"0,18,19,21,25",cap1000_cut1e-8
1000,5,1e-08,dense,1.4699414700663847e-05,0.0037503897288514937,-7.506375734726144,2440.7300578592753,997,783.6334535311626,-2.4519418575965127e-11,6.516569550777953e-06,0.6724509092073635,4,0.203,0.0,0.0003444507264592451,-7.502779005907092,2373.9881176656872,1.0,cube,"6,18,24,25,31",cap1000_cut1e-8
1000,5,1e-08,dense,6.615804060879707e-07,0.0036909467523005978,-7.526491454475872,3949.886666857996,997,471.89561713144815,-1.156028563515829e-11,4.180239193549216e-06,0.1536068078327694,3,0.205,0.0,0.00033475261661185176,-7.520013209245432,2435.885189190195,1.0,cube,"4,10,11,14,22",cap1000_cut1e-8
1000,5,1e-08,dense,9.435478517036361e-05,0.0045036635697772946,-7.8486868058292645,3665.1224835054763,997,655.3990437762407,-1.1511539836108272e-11,3.5249445776071136e-06,0.6438367999632567,2,0.182,0.0,0.00022454079091448553,-7.846700720272218,3656.8518255267577,1.0,cube,"7,17,26,27,28",cap1000_cut1e-8
1000,5,1e-08,dense,5.3112923768999285e-05,0.0023178762608120156,-7.0495432139697565,1274.7901686441933,997,698.9497281513138,-6.904256475567749e-13,7.810142480586277e-06,0.2224416514875377,2,0.193,0.0,0.0006835414995826264,-7.04862061843011,1258.3153743647244,1.0,cube,"1,7,13,15,19",cap1000_cut1e-8
1000,5,1e-08,dense,1.2912287583420578e-07,0.0029875552300131056,-7.254543943337389,9994.874305006662,997,637.6230779222999,-1.7613487459748212e-10,1.641564978110985e-08,0.24156213948901945,4,0.213,0.0,0.0004937134253943474,-7.241670634124475,1671.6516003570453,1.0,cube,"3,6,7,19,29",cap1000_cut1e-8
1000,5,1e-08,dense,3.198524378899887e-05,0.0020728185993328027,-7.0271303560569764,1249.0576259054244,997,1013.2346525139399,3.661565302222674e-12,1.0844655587514392e-05,0.39130866944830567,2,0.22,0.0,0.0006978461571760674,-7.026092924428375,1220.5363654439911,1.0,cube,"3,9,13,23,25",cap1000_cut1e-8
1000,5,1e-08,dense,0.0005478838890340959,0.002837376341024084,-7.177188978277439,1524.8792292649666,995,1085.112403277206,-2.496796703159907e-11,9.676941883893483e-10,0.4426766828204215,2,0.199,0.0,0.0005471688482093336,-7.178917684424623,1525.4624768810966,1.0,cube,"13,17,23,28,29",cap1000_cut1e-8
1000,5,1e-08,dense,9.564178045587784e-07,0.001769189681872913,-6.971111118096369,2156.7534043262376,996,912.1985241757068,-6.497284609210338e-10,2.7405668912082885e-09,0.5512751562660575,3,0.218,0.0,0.000791541701614593,-6.967644551332611,1110.6600450875424,1.0,cube,"2,5,12,16,19",cap1000_cut1e-8
