conf_sphere_r05,3,242,"0,10,19",-6.310334848847001,-6.310434930387654,0,0,full,full,0,0
conf_sphere_r05,3,243,"0,10,20",-6.375263214563748,-6.374984489358469,0,0,full,full,1,1
conf_sphere_r05,3,244,"0,10,21",-6.36350211283607,-6.363380401206509,0,0,full,full,3,3
conf_sphere_r05,3,245,"0,10,22",-6.327814953180898,-6.327729952212634,0,0,full,full,0,0
conf_sphere_r05,3,246,"0,10,23",-6.41192557203031,-6.411947280796873,0,0,full,full,3,3
conf_sphere_r05,3,247,"0,10,24",-6.323558750562093,-6.323614710822301,0,0,full,full,0,0
conf_sphere_r05,3,248,"0,10,25",-6.354436662787464,-6.354426137584911,0,0,full,full,0,0
conf_sphere_r05,3,249,"0,10,26",-6.393134369520684,-6.393052718243302,0,0,full,full,3,3
conf_sphere_r05,3,250,"0,10,27",-6.3209499429967115,-6.321075404484961,0,0,full,full,1,1
conf_sphere_r05,3,251,"0,10,28",-6.385171403924211,-6.38520972839259,0,0,full,full,2,2
conf_sphere_r05,3,252,"0,10,29",-6.347905567169106,-6.347874912204635,0,0,full,full,1,1
conf_sphere_r05,3,253,"0,10,30",-6.342191436253908,-6.342255458056345,0,0,full,full,1,1
conf_sphere_r05,3,254,"0,10,31",-6.3935824068840486,-6.393632254704622,0,0,full,full,3,3
conf_sphere_r05,3,255,"0,11,12",-6.337102782625842,-6.337077212472882,0,0,full,full,0,0
conf_sphere_r05,3,256,"0,11,13",-6.355288819434301,-6.355246199150093,0,0,full,full,3,3
conf_sphere_r05,3,257,"0,11,14",-6.38634893949077,-6.386284012064948,0,0,full,full,2,2
conf_sphere_r05,3,258,"0,11,15",-6.305428641570522,-6.305515085292803,0,0,full,full,0,0
conf_sphere_r05,3,259,"0,11,16",-6.4322222706756325,-6.432138393297985,0,0,full,full,3,3
conf_sphere_r05,3,260,"0,11,17",-6.35497612552121,-6.354924346574392,0,0,full,full,0,0
conf_sphere_r05,3,261,"0,11,18",-6.323724874502238,-6.323682700491881,0,0,full,full,0,0
conf_sphere_r05,3,262,"0,11,19",-6.418133104485999,-6.418228569988309,0,0,full,full,3,3
conf_sphere_r05,3,263,"0,11,20",-6.317941601949014,-6.317830326750388,0,0,full,full,0,0
conf_sphere_r05,3,264,"0,11,21",-6.384223239086921,-6.384135365234028,0,0,full,full,3,3
conf_sphere_r05,3,265,"0,11,22",-6.370633472610966,-6.370570448407861,0,0,full,full,1,1
conf_sphere_r05,3,266,"0,11,23",-6.315767991420577,-6.315863286404522,0,0,full,full,0,0
conf_sphere_r05,3,267,"0,11,24",-6.421387443892258,-6.421433812632448,0,0,full,full,3,3
conf_sphere_r05,3,268,"0,11,25",-6.339364052375261,-6.339495183367097,0,0,full,full,0,0
conf_sphere_r05,3,269,"0,11,26",-6.349237004910754,-6.349150942958225,0,0,full,full,1,1
conf_sphere_r05,3,270,"0,11,27",-6.390733935412474,-6.390862250123659,0,0,full,full,2,2
conf_sphere_r05,3,271,"0,11,28",-6.3220223509697995,-6.322144621187902,0,0,full,full,1,1
conf_sphere_r05,3,272,"0,11,29",-6.394756032985269,-6.39475722442599,0,0,full,full,3,3
