scene,N,subset_id,subset_str,I_O,I_A
conf_cone_r04_d12,3,926,"2,3,30",-6.594570331279642,-6.594371136096804
conf_cone_r04_d12,3,927,"2,3,31",-6.675132145721413,-6.675816232202717
conf_cone_r04_d12,3,928,"2,4,5",-6.3621715519653685,-6.362558190051457
conf_cone_r04_d12,3,929,"2,4,6",-6.545617038832335,-6.545707908248529
conf_cone_r04_d12,3,930,"2,4,7",-6.669013937757292,-6.669224992927996
conf_cone_r04_d12,3,931,"2,4,8",-6.406076562095997,-6.406310224177951
conf_cone_r04_d12,3,932,"2,4,9",-6.550282538220306,-6.550437848995832
conf_cone_r04_d12,3,933,"2,4,10",-6.496909647072859,-6.497073931682892
conf_cone_r04_d12,3,934,"2,4,11",-6.5640351282502545,-6.564616532126472
conf_cone_r04_d12,3,935,"2,4,12",-6.65733383580314,-6.657343632355674
conf_cone_r04_d12,3,936,"2,4,13",-6.43521061677621,-6.435404479616384
conf_cone_r04_d12,3,937,"2,4,14",-6.566222292271395,-6.56601688028468
conf_cone_r04_d12,3,938,"2,4,15",-6.712366526119024,-6.712594862868126
conf_cone_r04_d12,3,939,"2,4,16",-6.5525747612002,-6.552977251732051
conf_cone_r04_d12,3,940,"2,4,17",-6.629927235785109,-6.629724973772977
conf_cone_r04_d12,3,941,"2,4,18",-6.54905048078853,-6.5491680001301535
conf_cone_r04_d12,3,942,"2,4,19",-6.609309820125708,-6.609736723336698
conf_cone_r04_d12,3,943,"2,4,20",-6.753041946037272,-6.75319375206835
conf_cone_r04_d12,3,944,"2,4,21",-6.558483430272402,-6.558632849571455
conf_cone_r04_d12,3,945,"2,4,22",-6.627473377789318,-6.627262849491224
conf_cone_r04_d12,3,946,"2,4,23",-6.720023614312714,-6.72028206606228
conf_cone_r04_d12,3,947,"2,4,24",-6.647947828326972,-6.648581283686076
conf_cone_r04_d12,3,948,"2,4,25",-6.7287225264504364,-6.7286630132783465
conf_cone_r04_d12,3,949,"2,4,26",-6.635535316955943,-6.635663066669141
conf_cone_r04_d12,3,950,"2,4,27",-6.666725165251487,-6.666946349105385
conf_cone_r04_d12,3,951,"2,4,28",-6.794438166351226,-6.79478861817816
conf_cone_r04_d12,3,952,"2,4,29",-6.6787987230210994,-6.679331179574792
conf_cone_r04_d12,3,953,"2,4,30",-6.720402780509254,-6.720209763511184
conf_cone_r04_d12,3,954,"2,4,31",-6.744851593751785,-6.745282129498286
conf_cone_r04_d12,3,955,"2,5,6",-6.355064919405119,-6.355697729209963
conf_cone_r04_d12,3,956,"2,5,7",-6.3770074159595795,-6.3777866695039735
conf_cone_r04_d12,3,957,"2,5,8",-6.370111268087756,-6.370681771472136
conf_cone_r04_d12,3,958,"2,5,9",-6.361199013283017,-6.361700656073826
conf_cone_r04_d12,3,959,"2,5,10",-6.35920168320842,-6.359702885489241
conf_cone_r04_d12,3,960,"2,5,11",-6.357991442106443,-6.358830381291284
conf_cone_r04_d12,3,961,"2,5,12",-6.350686769950359,-6.351288367297043
conf_cone_r04_d12,3,962,"2,5,13",-6.384302729657936,-6.384897917705083
conf_cone_r04_d12,3,963,"2,5,14",-6.347378588578812,-6.347827729168217
conf_cone_r04_d12,3,964,"2,5,15",-6.384684787955303,-6.3853882203824215
conf_cone_r04_d12,3,965,"2,5,16",-6.373913279455566,-6.374680601208296
conf_cone_r04_d12,3,966,"2,5,17",-6.3655094484220704,-6.365902612012197
conf_cone_r04_d12,3,967,"2,5,18",-6.3753545168582795,-6.375828030054591
conf_cone_r04_d12,3,968,"2,5,19",-6.355218114209555,-6.355996445943903
conf_cone_r04_d12,3,969,"2,5,20",-6.3670970597147445,-6.367801995346338
conf_cone_r04_d12,3,970,"2,5,21",-6.394534699923615,-6.395174769585052
conf_cone_r04_d12,3,971,"2,5,22",-6.345602478631427,-6.346004962953855
conf_cone_r04_d12,3,972,"2,5,23",-6.380418311090847,-6.38103586483228
conf_cone_r04_d12,3,973,"2,5,24",-6.369117362234549,-6.370052785735796
conf_cone_r04_d12,3,974,"2,5,25",-6.357479088095022,-6.381990726695546
conf_cone_r04_d12,3,975,"2,5,26",-6.408904966507794,-6.409572431061312
conf_cone_r04_d12,3,976,"2,5,27",-6.3781875628185425,-6.37876395293428
conf_cone_r04_d12,3,977,"2,5,28",-6.38946515130811,-6.390247420546037
conf_cone_r04_d12,3,978,"2,5,29",-6.392720744089208,-6.393557255007274
conf_cone_r04_d12,3,979,"2,5,30",-6.355338037540175,-6.355445459891198
conf_cone_r04_d12,3,980,"2,5,31",-6.412017735391394,-6.412848802896318
conf_cone_r04_d12,3,981,"2,6,7",-6.6405294130113,-6.641361077011941
conf_cone_r04_d12,3,982,"2,6,8",-6.396792295639572,-6.397248776241013
conf_cone_r04_d12,3,983,"2,6,9",-6.5284209864641936,-6.528909658047207
conf_cone_r04_d12,3,984,"2,6,10",-6.484358174906092,-6.484828463527722
conf_cone_r04_d12,3,985,"2,6,11",-6.536620115931295,-6.537620092148153
conf_cone_r04_d12,3,986,"2,6,12",-6.60689039959351,-6.607556369162265
conf_cone_r04_d12,3,987,"2,6,13",-6.4262680231976645,-6.426692758264598
conf_cone_r04_d12,3,988,"2,6,14",-6.5267521812152856,-6.526868411456978
conf_cone_r04_d12,3,989,"2,6,15",-6.693305320285039,-6.694091884082083
conf_cone_r04_d12,3,990,"2,6,16",-6.534758689995808,-6.535431645638378
conf_cone_r04_d12,3,991,"2,6,17",-6.587505546062682,-6.587662029022648
conf_cone_r04_d12,3,992,"2,6,18",-6.536221848961036,-6.536615674228596
conf_cone_r04_d12,3,993,"2,6,19",-6.58325330536545,-6.584134652383964
conf_cone_r04_d12,3,994,"2,6,20",-6.729513004018271,-6.730248882148555
conf_cone_r04_d12,3,995,"2,6,21",-6.5450294397656545,-6.5454196767869295
conf_cone_r04_d12,3,996,"2,6,22",-6.588112590137919,-6.588222980951894
conf_cone_r04_d12,3,997,"2,6,23",-6.703448701215939,-6.704140389068228
conf_cone_r04_d12,3,998,"2,6,24",-6.624847517163622,-6.62583543198079
conf_cone_r04_d12,3,999,"2,6,25",-6.692520127082898,-6.692657335602672
conf_cone_r04_d12,3,1000,"2,6,26",-6.6207500340772985,-6.621138174568684
conf_cone_r04_d12,3,1001,"2,6,27",-6.634019674164781,-6.634536345033392
conf_cone_r04_d12,3,1002,"2,6,28",-6.773687066091638,-6.774513703736594
conf_cone_r04_d12,3,1003,"2,6,29",-6.661151628776182,-6.662051950521217
conf_cone_r04_d12,3,1004,"2,6,30",-6.684628588280368,-6.684572553459215
conf_cone_r04_d12,3,1005,"2,6,31",-6.728608421829513,-6.729491602012727
conf_cone_r04_d12,3,1006,"2,7,8",-6.437265521282754,-6.437809552733076
conf_cone_r04_d12,3,1007,"2,7,9",-6.65524691541875,-6.65569572613651
conf_cone_r04_d12,3,1008,"2,7,10",-6.516463165629763,-6.51706903354011
conf_cone_r04_d12,3,1009,"2,7,11",-6.644638601932257,-6.645533742934393
conf_cone_r04_d12,3,1010,"2,7,12",-6.735430883485891,-6.736042644457389
conf_cone_r04_d12,3,1011,"2,7,13",-6.459637602509824,-6.460196337195255
conf_cone_r04_d12,3,1012,"2,7,14",-6.673709533451437,-6.673931903748556
conf_cone_r04_d12,3,1013,"2,7,15",-6.739212433171305,-6.739665532181457
conf_cone_r04_d12,3,1014,"2,7,16",-6.616917654875466,-6.617635153673993
conf_cone_r04_d12,3,1015,"2,7,17",-6.723559097010501,-6.723793490668439
conf_cone_r04_d12,3,1016,"2,7,18",-6.563863509061838,-6.564349693902123
conf_cone_r04_d12,3,1017,"2,7,19",-6.687914344166208,-6.688719089262407
conf_cone_r04_d12,3,1018,"2,7,20",-6.812668659904696,-6.813311258261676
conf_cone_r04_d12,3,1019,"2,7,21",-6.600641963696982,-6.601128832193633
conf_cone_r04_d12,3,1020,"2,7,22",-6.7224171418912375,-6.722565131376569
conf_cone_r04_d12,3,1021,"2,7,23",-6.753894606654832,-6.754595414759457
conf_cone_r04_d12,3,1022,"2,7,24",-6.703950352783097,-6.704827853000587
conf_cone_r04_d12,3,1023,"2,7,25",-6.809571525159879,-6.809706854830797
conf_cone_r04_d12,3,1024,"2,7,26",-6.6793977275475225,-6.679889979046977
conf_cone_r04_d12,3,1025,"2,7,27",-6.7565531168109345,-6.757003928514204
conf_cone_r04_d12,3,1026,"2,7,28",-6.837717841247372,-6.838437236722728
conf_cone_r04_d12,3,1027,"2,7,29",-6.715063190864034,-6.715922136043187
conf_cone_r04_d12,3,1028,"2,7,30",-6.800083635902453,-6.800057809066175
conf_cone_r04_d12,3,1029,"2,7,31",-6.775120311273463,-6.775974077964976
conf_cone_r04_d12,3,1030,"2,8,9",-6.4030521671136675,-6.403378848764654
conf_cone_r04_d12,3,1031,"2,8,10",-6.452933941861523,-6.453369336776715
conf_cone_r04_d12,3,1032,"2,8,11",-6.4310609991483485,-6.431655678527135
conf_cone_r04_d12,3,1033,"2,8,12",-6.407307911079371,-6.407692119300555
conf_cone_r04_d12,3,1034,"2,8,13",-6.445449090489552,-6.445842070840323
conf_cone_r04_d12,3,1035,"2,8,14",-6.415900388182836,-6.416244812552882
conf_cone_r04_d12,3,1036,"2,8,15",-6.483850382559745,-6.4844137416530785
conf_cone_r04_d12,3,1037,"2,8,16",-6.459582418119874,-6.4601821161621755
conf_cone_r04_d12,3,1038,"2,8,17",-6.417852220002779,-6.418128777287487
conf_cone_r04_d12,3,1039,"2,8,18",-6.484123174688593,-6.484544555253495
conf_cone_r04_d12,3,1040,"2,8,19",-6.432239357231388,-6.432756559753707
conf_cone_r04_d12,3,1041,"2,8,20",-6.443234417472076,-6.443722394688289
conf_cone_r04_d12,3,1042,"2,8,21",-6.484097000438061,-6.484543089933389
conf_cone_r04_d12,3,1043,"2,8,22",-6.423684279650855,-6.423980272145997
conf_cone_r04_d12,3,1044,"2,8,23",-6.515043639248906,-6.515626148843022
conf_cone_r04_d12,3,1045,"2,8,24",-6.46064230672907,-6.461327609225583
conf_cone_r04_d12,3,1046,"2,8,25",-6.450251555608144,-6.450320268317214
conf_cone_r04_d12,3,1047,"2,8,26",-6.510299580273089,-6.510755706363508
conf_cone_r04_d12,3,1048,"2,8,27",-6.439818889649322,-6.440206318231767
conf_cone_r04_d12,3,1049,"2,8,28",-6.479826084715677,-6.480398686247382
conf_cone_r04_d12,3,1050,"2,8,29",-6.496238016876479,-6.496917032286871
conf_cone_r04_d12,3,1051,"2,8,30",-6.426896487661228,-6.426836710880907
conf_cone_r04_d12,3,1052,"2,8,31",-6.527645624492434,-6.5282789128709595
conf_cone_r04_d12,3,1053,"2,9,10",-6.492357836118315,-6.492679161722743
conf_cone_r04_d12,3,1054,"2,9,11",-6.552333554450426,-6.553005283555752
conf_cone_r04_d12,3,1055,"2,9,12",-6.641657195938131,-6.6419274725060085
conf_cone_r04_d12,3,1056,"2,9,13",-6.432912687196521,-6.433205251054522
conf_cone_r04_d12,3,1057,"2,9,14",-6.553810836866808,-6.553980725337107
conf_cone_r04_d12,3,1058,"2,9,15",-6.702492162003111,-6.702975175706257
conf_cone_r04_d12,3,1059,"2,9,16",-6.545063356330149,-6.545553023610685
conf_cone_r04_d12,3,1060,"2,9,17",-6.620595092502514,-6.620807953218305
conf_cone_r04_d12,3,1061,"2,9,18",-6.544575059632536,-6.5448207774768425
conf_cone_r04_d12,3,1062,"2,9,19",-6.596627387571538,-6.597156790665129
conf_cone_r04_d12,3,1063,"2,9,20",-6.741495651183457,-6.741887661622886
conf_cone_r04_d12,3,1064,"2,9,21",-6.553059475997292,-6.553319589062208
conf_cone_r04_d12,3,1065,"2,9,22",-6.616135872124057,-6.616174977618681
conf_cone_r04_d12,3,1066,"2,9,23",-6.712118433498257,-6.712584584347948
conf_cone_r04_d12,3,1067,"2,9,24",-6.639184958185765,-6.639862868732109
conf_cone_r04_d12,3,1068,"2,9,25",-6.715986685962583,-6.715954632211811
conf_cone_r04_d12,3,1069,"2,9,26",-6.629478754578116,-6.629746260967659
conf_cone_r04_d12,3,1070,"2,9,27",-6.655378843881398,-6.655693061515437
conf_cone_r04_d12,3,1071,"2,9,28",-6.785442854160804,-6.785931294396312
conf_cone_r04_d12,3,1072,"2,9,29",-6.671262663370206,-6.671900713416579
conf_cone_r04_d12,3,1073,"2,9,30",-6.707517832665612,-6.707362395848584
conf_cone_r04_d12,3,1074,"2,9,31",-6.737316940892136,-6.737924195128851
conf_cone_r04_d12,3,1075,"2,10,11",-6.493464899799817,-6.494161151172528
conf_cone_r04_d12,3,1076,"2,10,12",-6.509423738500451,-6.509847126205664
conf_cone_r04_d12,3,1077,"2,10,13",-6.447521903737635,-6.44797116801821
conf_cone_r04_d12,3,1078,"2,10,14",-6.48288917947396,-6.483244539147934
conf_cone_r04_d12,3,1079,"2,10,15",-6.535661365826294,-6.536156425812918
conf_cone_r04_d12,3,1080,"2,10,16",-6.506156834744581,-6.506805641589002
conf_cone_r04_d12,3,1081,"2,10,17",-6.516222384482498,-6.51647197267391
conf_cone_r04_d12,3,1082,"2,10,18",-6.496789351940141,-6.497048302455025
conf_cone_r04_d12,3,1083,"2,10,19",-6.502479159405328,-6.503089573272961
conf_cone_r04_d12,3,1084,"2,10,20",-6.549610284204338,-6.550174208107051
conf_cone_r04_d12,3,1085,"2,10,21",-6.518850977828618,-6.519275008028369
conf_cone_r04_d12,3,1086,"2,10,22",-6.497118968480962,-6.497421758927098
conf_cone_r04_d12,3,1087,"2,10,23",-6.558125902032208,-6.558641740284903
conf_cone_r04_d12,3,1088,"2,10,24",-6.55178742908429,-6.552624848266968
conf_cone_r04_d12,3,1089,"2,10,25",-6.530736831435045,-6.530819349735312
conf_cone_r04_d12,3,1090,"2,10,26",-6.558774353672751,-6.559243207011584
conf_cone_r04_d12,3,1091,"2,10,27",-6.538950249804916,-6.53934710909135
conf_cone_r04_d12,3,1092,"2,10,28",-6.584452898748534,-6.585127673695271
conf_cone_r04_d12,3,1093,"2,10,29",-6.5840077306851175,-6.584809298793684
conf_cone_r04_d12,3,1094,"2,10,30",-6.528213299704296,-6.528134562578251
conf_cone_r04_d12,3,1095,"2,10,31",-6.595138300840098,-6.5959377978649005
conf_cone_r04_d12,3,1096,"2,11,12",-6.628762111117576,-6.629519421163298
conf_cone_r04_d12,3,1097,"2,11,13",-6.43420359820844,-6.434784051134519
conf_cone_r04_d12,3,1098,"2,11,14",-6.551072931465875,-6.551559918633928
conf_cone_r04_d12,3,1099,"2,11,15",-6.69912125629801,-6.700129229757088
conf_cone_r04_d12,3,1100,"2,11,16",-6.554995651462661,-6.555827009440052
conf_cone_r04_d12,3,1101,"2,11,17",-6.624729482970209,-6.625157950295205
conf_cone_r04_d12,3,1102,"2,11,18",-6.545611418647065,-6.546192147957251
conf_cone_r04_d12,3,1103,"2,11,19",-6.600098059909149,-6.601047803772921
conf_cone_r04_d12,3,1104,"2,11,20",-6.725038516540614,-6.7258687062347615
conf_cone_r04_d12,3,1105,"2,11,21",-6.558000038635604,-6.558564299847993
conf_cone_r04_d12,3,1106,"2,11,22",-6.605292474610958,-6.605632968110507
conf_cone_r04_d12,3,1107,"2,11,23",-6.711000106238103,-6.711937314341171
conf_cone_r04_d12,3,1108,"2,11,24",-6.646154270191126,-6.647224840283089
conf_cone_r04_d12,3,1109,"2,11,25",-6.69631529372473,-6.696754662115386
conf_cone_r04_d12,3,1110,"2,11,26",-6.631469141775417,-6.632072867489922
conf_cone_r04_d12,3,1111,"2,11,27",-6.646117184807252,-6.646860301595924
conf_cone_r04_d12,3,1112,"2,11,28",-6.775176841803612,-6.77609536080022
conf_cone_r04_d12,3,1113,"2,11,29",-6.674941316406319,-6.675973234569545
conf_cone_r04_d12,3,1114,"2,11,30",-6.6917656654436,-6.691936278573736
conf_cone_r04_d12,3,1115,"2,11,31",-6.736372786424338,-6.737427197271426
conf_cone_r04_d12,3,1116,"2,12,13",-6.430687442219425,-6.431068470250416
conf_cone_r04_d12,3,1117,"2,12,14",-6.637999601887949,-6.637962551752003
conf_cone_r04_d12,3,1118,"2,12,15",-6.731035007975341,-6.731389967593079
conf_cone_r04_d12,3,1119,"2,12,16",-6.579673464298983,-6.580230756403889
conf_cone_r04_d12,3,1120,"2,12,17",-6.693503931998831,-6.693489923118369
conf_cone_r04_d12,3,1121,"2,12,18",-6.556632837359272,-6.556958423214778
conf_cone_r04_d12,3,1122,"2,12,19",-6.676692690778229,-6.67734120652607
conf_cone_r04_d12,3,1123,"2,12,20",-6.81091954219236,-6.811387699954494
conf_cone_r04_d12,3,1124,"2,12,21",-6.567752649814199,-6.568065387422044
conf_cone_r04_d12,3,1125,"2,12,22",-6.692042430030362,-6.69196506564435
conf_cone_r04_d12,3,1126,"2,12,23",-6.746628444746403,-6.74717001860107
conf_cone_r04_d12,3,1127,"2,12,24",-6.690716604470862,-6.691491813675503
conf_cone_r04_d12,3,1128,"2,12,25",-6.78341249272437,-6.783423486255991
conf_cone_r04_d12,3,1129,"2,12,26",-6.647294348292119,-6.647597705973558
conf_cone_r04_d12,3,1130,"2,12,27",-6.726777356763001,-6.72712002803673
conf_cone_r04_d12,3,1131,"2,12,28",-6.8335287359634505,-6.834134151084921
conf_cone_r04_d12,3,1132,"2,12,29",-6.704527231876859,-6.705313162308165
conf_cone_r04_d12,3,1133,"2,12,30",-6.774320302494222,-6.774175120932696
conf_cone_r04_d12,3,1134,"2,12,31",-6.768281314080842,-6.76904835222491
conf_cone_r04_d12,3,1135,"2,13,14",-6.422418199180655,-6.422793400293765
conf_cone_r04_d12,3,1136,"2,13,15",-6.497065059871799,-6.49762744965791
conf_cone_r04_d12,3,1137,"2,13,16",-6.479240248783369,-6.479821658575354
conf_cone_r04_d12,3,1138,"2,13,17",-6.443339102090055,-6.443608335244793
conf_cone_r04_d12,3,1139,"2,13,18",-6.474291700641978,-6.4747264867160315
conf_cone_r04_d12,3,1140,"2,13,19",-6.434088756218502,-6.434615652471423
conf_cone_r04_d12,3,1141,"2,13,20",-6.455763710667096,-6.456269437561968
conf_cone_r04_d12,3,1142,"2,13,21",-6.474268952143011,-6.498697104644831
conf_cone_r04_d12,3,1143,"2,13,22",-6.450410070859609,-6.450708710438932
conf_cone_r04_d12,3,1144,"2,13,23",-6.497104381201056,-6.4977074838400455
conf_cone_r04_d12,3,1145,"2,13,24",-6.479081000639286,-6.479753374476103
conf_cone_r04_d12,3,1146,"2,13,25",-6.467180919307309,-6.467218073265193
conf_cone_r04_d12,3,1147,"2,13,26",-6.519460025636345,-6.519919923963776
conf_cone_r04_d12,3,1148,"2,13,27",-6.46119307951934,-6.461565562474076
conf_cone_r04_d12,3,1149,"2,13,28",-6.484289096280279,-6.484883260741366
conf_cone_r04_d12,3,1150,"2,13,29",-6.5071678600712115,-6.507852030497395
conf_cone_r04_d12,3,1151,"2,13,30",-6.4420839139449395,-6.441999590685174
conf_cone_r04_d12,3,1152,"2,13,31",-6.507625693882753,-6.508315776241645
conf_cone_r04_d12,3,1153,"2,14,15",-6.698343831098467,-6.69882839581753
conf_cone_r04_d12,3,1154,"2,14,16",-6.541261094996423,-6.5418823037001115
conf_cone_r04_d12,3,1155,"2,14,17",-6.63451520709162,-6.634526772122494
conf_cone_r04_d12,3,1156,"2,14,18",-6.5356793735649505,-6.536067617071358
conf_cone_r04_d12,3,1157,"2,14,19",-6.594510341951446,-6.594839281093725
conf_cone_r04_d12,3,1158,"2,14,20",-6.737178412384272,-6.737400202125214
conf_cone_r04_d12,3,1159,"2,14,21",-6.546151906475186,-6.546551913291608
conf_cone_r04_d12,3,1160,"2,14,22",-6.615850610682675,-6.615938239412366
conf_cone_r04_d12,3,1161,"2,14,23",-6.706199771164125,-6.706749546864918
conf_cone_r04_d12,3,1162,"2,14,24",-6.635841713713641,-6.636547906200193
conf_cone_r04_d12,3,1163,"2,14,25",-6.71171251602977,-6.711460171870853
conf_cone_r04_d12,3,1164,"2,14,26",-6.622425858112477,-6.622837007042906
conf_cone_r04_d12,3,1165,"2,14,27",-6.651592523486543,-6.675276358594041
conf_cone_r04_d12,3,1166,"2,14,28",-6.780349139929688,-6.780824663344158
conf_cone_r04_d12,3,1167,"2,14,29",-6.666230436429001,-6.667013663455372
conf_cone_r04_d12,3,1168,"2,14,30",-6.704997118703313,-6.704651706691889
conf_cone_r04_d12,3,1169,"2,14,31",-6.731136956293531,-6.731847307486134
conf_cone_r04_d12,3,1170,"2,15,16",-6.671724626478041,-6.67246689195611
conf_cone_r04_d12,3,1171,"2,15,17",-6.751656955491092,-6.752085506544532
conf_cone_r04_d12,3,1172,"2,15,18",-6.580020901618068,-6.580407290301119
conf_cone_r04_d12,3,1173,"2,15,19",-6.727276505600673,-6.728120969561391
conf_cone_r04_d12,3,1174,"2,15,20",-6.795783074542829,-6.796258848428715
conf_cone_r04_d12,3,1175,"2,15,21",-6.644373427190906,-6.621173549924121
conf_cone_r04_d12,3,1176,"2,15,22",-6.754445439246934,-6.754845515376388
conf_cone_r04_d12,3,1177,"2,15,23",-6.762786608808943,-6.763298289536868
conf_cone_r04_d12,3,1178,"2,15,24",-6.743576791717126,-6.744540069561554
conf_cone_r04_d12,3,1179,"2,15,25",-6.816365983931488,-6.816493350852148
conf_cone_r04_d12,3,1180,"2,15,26",-6.693332911470828,-6.693799131665488
conf_cone_r04_d12,3,1181,"2,15,27",-6.780843685948974,-6.781418739292911
conf_cone_r04_d12,3,1182,"2,15,28",-6.850010491538625,-6.850720706394771
conf_cone_r04_d12,3,1183,"2,15,29",-6.751761851871115,-6.752581535245668
conf_cone_r04_d12,3,1184,"2,15,30",-6.809634874663028,-6.809637968579168
conf_cone_r04_d12,3,1185,"2,15,31",-6.803517721209475,-6.804312250537864
conf_cone_r04_d12,3,1186,"2,16,17",-6.585169262204053,-6.585631727522784
conf_cone_r04_d12,3,1187,"2,16,18",-6.557006320480208,-6.557452795577064
conf_cone_r04_d12,3,1188,"2,16,19",-6.569677042013103,-6.570423683979065
conf_cone_r04_d12,3,1189,"2,16,20",-6.644814356229164,-6.645441806215421
conf_cone_r04_d12,3,1190,"2,16,21",-6.571866559578578,-6.572283156277081
conf_cone_r04_d12,3,1191,"2,16,22",-6.5691282205867445,-6.569689429221424
conf_cone_r04_d12,3,1192,"2,16,23",-6.672310617747037,-6.673010106870094
conf_cone_r04_d12,3,1193,"2,16,24",-6.635403047650595,-6.6362956270286775
conf_cone_r04_d12,3,1194,"2,16,25",-6.622164477489127,-6.6224299681248
conf_cone_r04_d12,3,1195,"2,16,26",-6.628075651169477,-6.628497874474573
conf_cone_r04_d12,3,1196,"2,16,27",-6.618620235379962,-6.619201983591383
conf_cone_r04_d12,3,1197,"2,16,28",-6.6928754176471585,-6.693571786834615
conf_cone_r04_d12,3,1198,"2,16,29",-6.672852687921422,-6.673697286950724
conf_cone_r04_d12,3,1199,"2,16,30",-6.620178900363779,-6.620261052372466
conf_cone_r04_d12,3,1200,"2,16,31",-6.693583159374983,-6.694385051067222
conf_cone_r04_d12,3,1201,"2,17,18",-6.566303592462259,-6.566558038909814
conf_cone_r04_d12,3,1202,"2,17,19",-6.647165058955714,-6.6474532956434
conf_cone_r04_d12,3,1203,"2,17,20",-6.804581369433004,-6.804798376979273
conf_cone_r04_d12,3,1204,"2,17,21",-6.577666480955464,-6.577939520409545
conf_cone_r04_d12,3,1205,"2,17,22",-6.691625763521043,-6.691575933763497
conf_cone_r04_d12,3,1206,"2,17,23",-6.75025469905711,-6.750717692968803
conf_cone_r04_d12,3,1207,"2,17,24",-6.69397174982492,-6.694509530188722
conf_cone_r04_d12,3,1208,"2,17,25",-6.760912009034901,-6.7606418106956045
conf_cone_r04_d12,3,1209,"2,17,26",-6.656891529519974,-6.657188644300169
conf_cone_r04_d12,3,1210,"2,17,27",-6.724630617741938,-6.724697712948104
conf_cone_r04_d12,3,1211,"2,17,28",-6.836252104521579,-6.83662307631637
conf_cone_r04_d12,3,1212,"2,17,29",-6.710876774583441,-6.711508635175478
conf_cone_r04_d12,3,1213,"2,17,30",-6.773321464624758,-6.772881255510236
conf_cone_r04_d12,3,1214,"2,17,31",-6.773979632970091,-6.774587899971025
conf_cone_r04_d12,3,1215,"2,18,19",-6.552798365660812,-6.553313006283019
conf_cone_r04_d12,3,1216,"2,18,20",-6.592707110201553,-6.593171677016349
conf_cone_r04_d12,3,1217,"2,18,21",-6.562920443767047,-6.563250142431593
conf_cone_r04_d12,3,1218,"2,18,22",-6.547869167038817,-6.548221964835289
conf_cone_r04_d12,3,1219,"2,18,23",-6.600655476679582,-6.601067884118654
conf_cone_r04_d12,3,1220,"2,18,24",-6.6010301703792145,-6.601722831308835
conf_cone_r04_d12,3,1221,"2,18,25",-6.576015313209962,-6.576038929380216
conf_cone_r04_d12,3,1222,"2,18,26",-6.602554590927635,-6.602920963976094
conf_cone_r04_d12,3,1223,"2,18,27",-6.587143671903282,-6.587467641630408
conf_cone_r04_d12,3,1224,"2,18,28",-6.625541285086023,-6.626103975273753
conf_cone_r04_d12,3,1225,"2,18,29",-6.63029696822061,-6.630999413339844
conf_cone_r04_d12,3,1226,"2,18,30",-6.574169953301428,-6.574030018023459
conf_cone_r04_d12,3,1227,"2,18,31",-6.637967451551415,-6.66227441705863
conf_cone_r04_d12,3,1228,"2,19,20",-6.7683624678729775,-6.7691060352812995
conf_cone_r04_d12,3,1229,"2,19,21",-6.565232251471691,-6.565722980700918
conf_cone_r04_d12,3,1230,"2,19,22",-6.649094013606419,-6.6493267810891
conf_cone_r04_d12,3,1231,"2,19,23",-6.730174716497017,-6.730988740557449
conf_cone_r04_d12,3,1232,"2,19,24",-6.673198397541316,-6.674154834114964
conf_cone_r04_d12,3,1233,"2,19,25",-6.739942176635271,-6.740200139289752
conf_cone_r04_d12,3,1234,"2,19,26",-6.641609780984704,-6.64213066415457
conf_cone_r04_d12,3,1235,"2,19,27",-6.689892163311597,-6.690483275682842
conf_cone_r04_d12,3,1236,"2,19,28",-6.810360561558859,-6.811232207448584
conf_cone_r04_d12,3,1237,"2,19,29",-6.692817442152081,-6.693761737046454
conf_cone_r04_d12,3,1238,"2,19,30",-6.734026394928952,-6.734030584887044
conf_cone_r04_d12,3,1239,"2,19,31",-6.754496410301929,-6.755447645431725
conf_cone_r04_d12,3,1240,"2,20,21",-6.609930952329219,-6.610354679599334
conf_cone_r04_d12,3,1241,"2,20,22",-6.7806862026456,-6.780792287255236
conf_cone_r04_d12,3,1242,"2,20,23",-6.798638432985948,-6.799279616588467
conf_cone_r04_d12,3,1243,"2,20,24",-6.76659161770481,-6.767428406307949
conf_cone_r04_d12,3,1244,"2,20,25",-6.856063838269689,-6.856069706138431
conf_cone_r04_d12,3,1245,"2,20,26",-6.689072726708775,-6.689504001573226
conf_cone_r04_d12,3,1246,"2,20,27",-6.83377030120068,-6.8342067659307855
conf_cone_r04_d12,3,1247,"2,20,28",-6.895426607610223,-6.896116605330794
conf_cone_r04_d12,3,1248,"2,20,29",-6.761810501627597,-6.76264442738183
conf_cone_r04_d12,3,1249,"2,20,30",-6.848709148198799,-6.848546379730737
conf_cone_r04_d12,3,1250,"2,20,31",-6.817655553675701,-6.8184835024267905
conf_cone_r04_d12,3,1251,"2,21,22",-6.560659645858356,-6.561035483360795
conf_cone_r04_d12,3,1252,"2,21,23",-6.643742160494137,-6.644266137824125
conf_cone_r04_d12,3,1253,"2,21,24",-6.619217968954338,-6.619862621264087
conf_cone_r04_d12,3,1254,"2,21,25",-6.59279641555556,-6.592850595809211
conf_cone_r04_d12,3,1255,"2,21,26",-6.618421014902312,-6.618789591341046
conf_cone_r04_d12,3,1256,"2,21,27",-6.6020510108975925,-6.602375428061177
conf_cone_r04_d12,3,1257,"2,21,28",-6.647280186723486,-6.647782796807272
conf_cone_r04_d12,3,1258,"2,21,29",-6.650851066730968,-6.6514767463748425
