scene,N,arm,subset_id,subset_str,reconstruction_error,success
conf_icosphere_sub3,3,random,439,"0,24,27",0.00019414289272390306,0
conf_icosphere_sub3,3,random,50,"0,2,23",0.00020095924264751375,0
conf_icosphere_sub3,3,random,246,"0,10,23",0.00019551704463083297,0
conf_icosphere_sub3,3,random,413,"0,21,25",0.00020215706899762154,0
conf_icosphere_sub3,3,random,397,"0,19,30",0.00019161327509209514,0
conf_snowman,3,proxy_top,153,"0,6,20",0.001966233132407069,0
conf_snowman,3,proxy_top,140,"0,6,7",0.001986041432246566,0
conf_snowman,3,proxy_top,148,"0,6,15",0.0020962879061698914,0
conf_snowman,3,proxy_top,145,"0,6,12",0.0018501135054975748,0
conf_snowman,3,proxy_top,158,"0,6,25",0.0019180690869688988,0
conf_snowman,3,proxy_top,33,"0,2,6",0.0020727200899273157,0
conf_snowman,3,proxy_top,171,"0,7,14",0.0007569084991700947,0
conf_snowman,3,proxy_top,258,"0,11,15",0.0016862921183928847,0
conf_snowman,3,proxy_top,38,"0,2,11",0.0017512934282422066,0
conf_snowman,3,proxy_top,150,"0,6,17",0.0018452727235853672,0
conf_snowman,3,proxy_top,161,"0,6,28",0.0020284350030124187,0
conf_snowman,3,proxy_top,70,"0,3,15",0.001187074463814497,0
conf_snowman,3,proxy_top,168,"0,7,11",0.0016661568079143763,0
conf_snowman,3,proxy_top,46,"0,2,19",0.001001349650323391,0
conf_snowman,3,proxy_top,263,"0,11,20",0.0015660686185583472,0
conf_snowman,3,proxy_top,276,"0,12,14",0.0005796902696602046,0
conf_snowman,3,proxy_top,317,"0,14,20",0.0006302056135609746,0
conf_snowman,3,proxy_top,41,"0,2,14",0.0008496230002492666,0
conf_snowman,3,proxy_top,75,"0,3,20",0.0010774320689961314,0
conf_snowman,3,proxy_top,176,"0,7,19",0.0009111275430768728,0
conf_snowman,3,proxy_top,83,"0,3,28",0.0010774732800200582,0
conf_snowman,3,proxy_top,78,"0,3,23",0.0011391278821974993,0
conf_snowman,3,proxy_top,312,"0,14,15",0.0007541639497503638,0
conf_snowman,3,proxy_top,156,"0,6,23",0.0021096740383654833,0
conf_snowman,3,proxy_top,179,"0,7,22",0.0004572806938085705,0
conf_snowman,3,proxy_top,18,"0,1,20",0.0005306235398165882,0
conf_snowman,3,proxy_top,88,"0,4,6",0.0017689864616841078,0
conf_snowman,3,proxy_top,23,"0,1,25",0.0004689348570536822,0
conf_snowman,3,proxy_top,332,"0,15,19",0.0009017860284075141,0
conf_snowman,3,proxy_top,80,"0,3,25",0.0010205244179815054,0
conf_snowman,3,proxy_top,234,"0,10,11",0.0018199513433501124,0
conf_snowman,3,proxy_top,163,"0,6,30",0.0019313060911372304,0
conf_snowman,3,proxy_top,255,"0,11,12",0.001503149513155222,0
conf_snowman,3,proxy_top,30,"0,2,3",0.0012430651113390923,0
conf_snowman,3,proxy_top,271,"0,11,28",0.0015880642458796501,0
conf_snowman,3,proxy_top,142,"0,6,9",0.001803025370463729,0
conf_snowman,3,proxy_top,65,"0,3,10",0.0012633699225261807,0
conf_snowman,3,proxy_top,495,"1,3,5",0.0011158997658640146,0
conf_snowman,3,proxy_top,387,"0,19,20",0.0007805580389685929,0
conf_snowman,3,proxy_top,266,"0,11,23",0.0016724069137126207,0
conf_snowman,3,proxy_top,15,"0,1,17",0.0004470981075428426,0
conf_snowman,3,proxy_top,314,"0,14,17",0.0005460489192046225,0
conf_snowman,3,proxy_top,5,"0,1,7",0.000659508747048676,0
conf_snowman,3,proxy_top,10,"0,1,12",0.00048410877934657037,0
conf_snowman,3,proxy_top,143,"0,6,10",0.002215081825852394,0
conf_snowman,3,proxy_top,322,"0,14,25",0.0005716719315387309,0
conf_snowman,3,proxy_top,268,"0,11,25",0.0015099275624379516,0
conf_snowman,3,proxy_top,184,"0,7,27",0.0004956091870553792,0
conf_snowman,3,proxy_top,281,"0,12,19",0.0007357320282608271,0
conf_snowman,3,proxy_top,96,"0,4,14",0.0005366589175537229,0
conf_snowman,3,random,123,"0,5,15",0.0004955180920660496,0
conf_snowman,3,random,336,"0,15,23",0.0005094470106996596,0
conf_snowman,3,random,428,"0,22,31",0.00030043761944398284,0
conf_snowman,3,random,499,"1,3,9",0.000647654989734292,0
conf_snowman,3,random,253,"0,10,30",0.0004757963470183313,0
conf_snowman,3,random,73,"0,3,18",0.0011451209429651499,0
conf_snowman,3,random,491,"1,2,29",0.0006969784153625369,0
conf_snowman,3,random,249,"0,10,26",0.0004970518639311194,0
conf_snowman,3,random,100,"0,4,18",0.00031704618595540524,0
conf_snowman,3,random,169,"0,7,12",0.00046145403757691383,0
conf_snowman,3,random,52,"0,2,25",0.0005395603366196156,0
conf_snowman,3,random,134,"0,5,26",0.0003559078904800117,0
conf_snowman,3,random,317,"0,14,20",0.0006302056135609746,0
conf_snowman,3,random,455,"0,27,28",0.0003509332309477031,0
conf_snowman,3,random,104,"0,4,22",0.0002379378565819934,0
conf_snowman,3,random,420,"0,22,23",0.0003642655210569501,0
conf_snowman,3,random,379,"0,18,24",0.00043356345850043,0
conf_snowman,3,random,402,"0,20,24",0.000403529847972095,0
conf_snowman,3,random,41,"0,2,14",0.0008496230002492666,0
conf_snowman,3,random,395,"0,19,28",0.000783225754275918,0
conf_snowman,3,random,377,"0,18,22",0.00034952268470078707,0
conf_snowman,3,random,192,"0,8,12",0.00031296766246668994,0
conf_snowman,3,random,106,"0,4,24",0.0003237988566979766,0
conf_snowman,3,random,24,"0,1,26",0.0005055399378761649,0
conf_snowman,3,random,394,"0,19,27",0.0007378652226179838,0
conf_snowman,3,random,262,"0,11,19",0.0016654597129672766,0
conf_snowman,3,random,456,"0,27,29",0.0003083719057030976,0
conf_snowman,3,random,292,"0,12,30",0.000266692804871127,0
conf_snowman,3,random,301,"0,13,21",0.00031543197110295296,0
conf_snowman,3,random,300,"0,13,20",0.00035187017056159675,0
conf_snowman,3,random,469,"1,2,7",0.000782495946623385,0
conf_snowman,3,random,150,"0,6,17",0.0018452727235853672,0
conf_snowman,3,random,353,"0,16,25",0.00032636220566928387,0
conf_snowman,3,random,382,"0,18,27",0.00038877682527527213,0
conf_snowman,3,random,203,"0,8,23",0.000392817979445681,0
conf_snowman,3,random,493,"1,2,31",0.0007225497392937541,0
conf_snowman,3,random,329,"0,15,16",0.0005030746106058359,0
conf_snowman,3,random,22,"0,1,24",0.0005466871662065387,0
conf_snowman,3,random,186,"0,7,29",0.0004702346050180495,0
conf_snowman,3,random,464,"0,30,31",0.0002876310609281063,0
conf_snowman,3,random,53,"0,2,26",0.0005755852325819433,0
conf_snowman,3,random,228,"0,9,26",0.0002733389846980572,0
conf_snowman,3,random,20,"0,1,22",0.0004633904027286917,0
conf_snowman,3,random,324,"0,14,27",0.0006030140211805701,0
conf_snowman,3,random,142,"0,6,9",0.001803025370463729,0
conf_snowman,3,random,182,"0,7,25",0.00044804203207604587,0
conf_snowman,3,random,128,"0,5,20",0.000384605024009943,0
conf_snowman,3,random,185,"0,7,28",0.0004947199486196041,0
conf_snowman,3,random,276,"0,12,14",0.0005796902696602046,0
conf_snowman,3,random,110,"0,4,28",0.00027732891612686217,0
conf_sphere_on_cube,3,proxy_top,49,"0,2,22",0.0005192303215153515,0
conf_sphere_on_cube,3,proxy_top,46,"0,2,19",0.0006054646801203489,0
conf_sphere_on_cube,3,proxy_top,54,"0,2,27",0.000551599427126348,0
conf_sphere_on_cube,3,proxy_top,51,"0,2,24",0.0010047754039987922,0
conf_sphere_on_cube,3,proxy_top,52,"0,2,25",0.0004865202645305544,0
conf_sphere_on_cube,3,proxy_top,57,"0,2,30",0.00047232743236236274,0
conf_sphere_on_cube,3,proxy_top,245,"0,10,22",0.0003740915562957525,0
conf_sphere_on_cube,3,proxy_top,258,"0,11,15",0.0008081155247054994,0
conf_sphere_on_cube,3,proxy_top,56,"0,2,29",0.0005957162939012051,0
conf_sphere_on_cube,3,proxy_top,242,"0,10,19",0.00046639645006507635,0
conf_sphere_on_cube,3,proxy_top,311,"0,13,31",0.00021333458425942808,0
conf_sphere_on_cube,3,proxy_top,44,"0,2,17",0.00046647043200209737,0
conf_sphere_on_cube,3,proxy_top,303,"0,13,23",0.0002843588881660253,0
conf_sphere_on_cube,3,proxy_top,378,"0,18,23",0.00027946263435296714,0
conf_sphere_on_cube,3,proxy_top,332,"0,15,19",0.0005452879704535007,0
conf_sphere_on_cube,3,proxy_top,156,"0,6,23",0.0004914148012176156,0
conf_sphere_on_cube,3,proxy_top,266,"0,11,23",0.0007852347334846854,0
conf_sphere_on_cube,3,proxy_top,217,"0,9,15",0.0003561862395144999,0
conf_sphere_on_cube,3,proxy_top,376,"0,18,21",0.00020653374667745084,0
conf_sphere_on_cube,3,proxy_top,148,"0,6,15",0.0005199245642870665,0
conf_sphere_on_cube,3,proxy_top,312,"0,14,15",0.00047333622933365405,0
conf_sphere_on_cube,3,proxy_top,250,"0,10,27",0.000402737787226215,0
conf_sphere_on_cube,3,proxy_top,247,"0,10,24",0.0008707824745215476,0
conf_sphere_on_cube,3,proxy_top,176,"0,7,19",0.00045777036575600505,0
conf_sphere_on_cube,3,proxy_top,248,"0,10,25",0.0003306149155832827,0
conf_sphere_on_cube,3,proxy_top,240,"0,10,17",0.00032438678317703307,0
conf_sphere_on_cube,3,proxy_top,225,"0,9,23",0.0003241065132897347,0
conf_sphere_on_cube,3,proxy_top,277,"0,12,15",0.00039497113903053105,0
conf_sphere_on_cube,3,proxy_top,105,"0,4,23",0.0002996295806951821,0
conf_sphere_on_cube,3,proxy_top,179,"0,7,22",0.000366044114343822,0
conf_sphere_on_cube,3,proxy_top,21,"0,1,23",0.000399710115743801,0
conf_sphere_on_cube,3,proxy_top,330,"0,15,17",0.00040361256105825305,0
conf_sphere_on_cube,3,proxy_top,83,"0,3,28",0.0009535624412819743,0
conf_sphere_on_cube,3,proxy_top,47,"0,2,20",0.0004153513291385025,0
conf_sphere_on_cube,3,proxy_top,55,"0,2,28",0.00037786754546687007,0
conf_sphere_on_cube,3,proxy_top,381,"0,18,26",0.00020355521701276302,0
conf_sphere_on_cube,3,proxy_top,263,"0,11,20",0.000725089106708765,0
conf_sphere_on_cube,3,proxy_top,181,"0,7,24",0.0008082472486421466,0
conf_sphere_on_cube,3,proxy_top,335,"0,15,22",0.00045625201892107725,0
conf_sphere_on_cube,3,proxy_top,329,"0,15,16",0.0007917792536318302,0
conf_sphere_on_cube,3,proxy_top,253,"0,10,30",0.00032173009822145104,0
conf_sphere_on_cube,3,proxy_top,309,"0,13,29",0.0004035314777866006,0
conf_sphere_on_cube,3,proxy_top,78,"0,3,23",0.0010384817142039537,0
conf_sphere_on_cube,3,proxy_top,280,"0,12,18",0.00029489563894458115,0
conf_sphere_on_cube,3,proxy_top,58,"0,2,31",0.000367157714208588,0
conf_sphere_on_cube,3,proxy_top,377,"0,18,22",0.00035689794458448887,0
conf_sphere_on_cube,3,proxy_top,86,"0,3,31",0.0009681665105745196,0
conf_sphere_on_cube,3,proxy_top,285,"0,12,23",0.0003632800653576851,0
conf_sphere_on_cube,3,proxy_top,374,"0,18,19",0.0004476057947613299,0
conf_sphere_on_cube,3,proxy_top,41,"0,2,14",0.0005384715041145682,0
conf_sphere_on_cube,3,random,320,"0,14,23",0.00044037681072950363,0
conf_sphere_on_cube,3,random,393,"0,19,26",0.00043768875184468925,0
conf_sphere_on_cube,3,random,2,"0,1,4",0.00034346734173595905,0
conf_sphere_on_cube,3,random,423,"0,22,26",0.0003478717408142984,0
conf_sphere_on_cube,3,random,484,"1,2,22",0.0005621592281386256,0
conf_sphere_on_cube,3,random,328,"0,14,31",0.0003736733924597502,0
conf_sphere_on_cube,3,random,381,"0,18,26",0.00020355521701276302,0
conf_sphere_on_cube,3,random,473,"1,2,11",0.0010051049757748842,0
conf_sphere_on_cube,3,random,221,"0,9,19",0.00048417996731586754,0
conf_sphere_on_cube,3,random,308,"0,13,28",0.00022418916341848671,0
conf_sphere_on_cube,3,random,173,"0,7,16",0.0006941125611774623,0
conf_sphere_on_cube,3,random,7,"0,1,9",0.0003688418655656278,0
conf_sphere_on_cube,3,random,364,"0,17,22",0.00044417433673515916,0
conf_sphere_on_cube,3,random,109,"0,4,27",0.0003893306711688638,0
conf_sphere_on_cube,3,random,434,"0,23,29",0.0004964002291671932,0
conf_sphere_on_cube,3,random,1,"0,1,3",0.0009018102427944541,0
conf_sphere_on_cube,3,random,133,"0,5,25",0.00030810580938123167,0
conf_sphere_on_cube,3,random,251,"0,10,28",0.00024215842131525278,0
conf_sphere_on_cube,3,random,431,"0,23,26",0.00027519481955096126,0
conf_sphere_on_cube,3,random,405,"0,20,27",0.0003989160468336195,0
conf_sphere_on_cube,3,random,172,"0,7,15",0.0003239038633182645,0
conf_sphere_on_cube,3,random,74,"0,3,19",0.0011195577681064606,0
conf_sphere_on_cube,3,random,269,"0,11,26",0.0006963055348023772,0
conf_sphere_on_cube,3,random,489,"1,2,27",0.0006106375367380679,0
conf_sphere_on_cube,3,random,466,"1,2,4",0.00042181575554423034,0
conf_sphere_on_cube,3,random,70,"0,3,15",0.0010467441752552986,0
conf_sphere_on_cube,3,random,403,"0,20,25",0.000327839283272624,0
conf_sphere_on_cube,3,random,302,"0,13,22",0.00035327565274201334,0
conf_sphere_on_cube,3,random,105,"0,4,23",0.0002996295806951821,0
conf_sphere_on_cube,3,random,225,"0,9,23",0.0003241065132897347,0
conf_sphere_on_cube,3,random,331,"0,15,18",0.0003153504803776741,0
conf_sphere_on_cube,3,random,436,"0,23,31",0.00027597066946327686,0
conf_sphere_on_cube,3,random,265,"0,11,22",0.0008235612767748535,0
conf_sphere_on_cube,3,random,31,"0,2,4",0.0003944230265915394,0
conf_sphere_on_cube,3,random,256,"0,11,13",0.0006876447005197406,0
conf_sphere_on_cube,3,random,169,"0,7,12",0.000301075546303764,0
conf_sphere_on_cube,3,random,96,"0,4,14",0.0003943732299376279,0
conf_sphere_on_cube,3,random,490,"1,2,28",0.0004385193169582635,0
conf_sphere_on_cube,3,random,378,"0,18,23",0.00027946263435296714,0
conf_sphere_on_cube,3,random,432,"0,23,27",0.0004558891523629427,0
conf_sphere_on_cube,3,random,390,"0,19,23",0.0005106154130771756,0
conf_sphere_on_cube,3,random,198,"0,8,18",0.0005203471519052982,0
conf_sphere_on_cube,3,random,420,"0,22,23",0.00042382703395560384,0
conf_sphere_on_cube,3,random,180,"0,7,23",0.0002934614021796733,0
conf_sphere_on_cube,3,random,241,"0,10,18",0.0002256986335851252,0
conf_sphere_on_cube,3,random,126,"0,5,18",0.00020886468701064587,0
conf_sphere_on_cube,3,random,186,"0,7,29",0.0004206014273222536,0
conf_sphere_on_cube,3,random,112,"0,4,30",0.0003136425220873207,0
conf_sphere_on_cube,3,random,10,"0,1,12",0.0004085547407157719,0
conf_sphere_on_cube,3,random,12,"0,1,14",0.00045634573325514793,0
conf_torus_R05_r02,3,proxy_top,33,"0,2,6",0.0002595405967440456,0
conf_torus_R05_r02,3,proxy_top,148,"0,6,15",0.00027085564215667546,0
conf_torus_R05_r02,3,proxy_top,38,"0,2,11",0.0002813341561704874,0
conf_torus_R05_r02,3,proxy_top,46,"0,2,19",0.00027383421547710896,0
conf_torus_R05_r02,3,proxy_top,140,"0,6,7",0.00024707437842153013,0
conf_torus_R05_r02,3,proxy_top,234,"0,10,11",0.0002931872149929404,0
conf_torus_R05_r02,3,proxy_top,41,"0,2,14",0.00025274770450778306,0
conf_torus_R05_r02,3,proxy_top,171,"0,7,14",0.00024082565505523235,0
conf_torus_R05_r02,3,proxy_top,143,"0,6,10",0.0002729984116740525,0
conf_torus_R05_r02,3,proxy_top,65,"0,3,10",0.0002954970404971391,0
conf_torus_R05_r02,3,proxy_top,30,"0,2,3",0.00028304968145675957,0
conf_torus_R05_r02,3,proxy_top,54,"0,2,27",0.0002614939003251493,0
conf_torus_R05_r02,3,proxy_top,153,"0,6,20",0.0002468616876285523,0
conf_torus_R05_r02,3,proxy_top,312,"0,14,15",0.00026481272652745247,0
conf_torus_R05_r02,3,proxy_top,258,"0,11,15",0.00029213179368525743,0
conf_torus_R05_r02,3,proxy_top,495,"1,3,5",0.0002545886381994933,0
conf_torus_R05_r02,3,proxy_top,242,"0,10,19",0.0002870470634661615,0
conf_torus_R05_r02,3,proxy_top,332,"0,15,19",0.0002853507176041603,0
conf_torus_R05_r02,3,proxy_top,156,"0,6,23",0.00026866680127568543,0
conf_torus_R05_r02,3,proxy_top,51,"0,2,24",0.00027501932345330715,0
conf_torus_R05_r02,3,proxy_top,176,"0,7,19",0.0002643098123371601,0
conf_torus_R05_r02,3,proxy_top,5,"0,1,7",0.00023516151122748852,0
conf_torus_R05_r02,3,proxy_top,179,"0,7,22",0.00023936835350468755,0
conf_torus_R05_r02,3,proxy_top,161,"0,6,28",0.0002557464176788926,0
conf_torus_R05_r02,3,proxy_top,49,"0,2,22",0.00025171064771711826,0
conf_torus_R05_r02,3,proxy_top,70,"0,3,15",0.0002939938276540488,0
conf_torus_R05_r02,3,proxy_top,184,"0,7,27",0.00025040964828804135,0
conf_torus_R05_r02,3,proxy_top,43,"0,2,16",0.0002951611822936684,0
conf_torus_R05_r02,3,proxy_top,317,"0,14,20",0.00023973525094334036,0
conf_torus_R05_r02,3,proxy_top,168,"0,7,11",0.0002689943357836455,0
conf_torus_R05_r02,3,proxy_top,237,"0,10,14",0.0002653613337315619,0
conf_torus_R05_r02,3,proxy_top,266,"0,11,23",0.0002894917270168662,0
conf_torus_R05_r02,3,proxy_top,13,"0,1,15",0.00025946376263163984,0
conf_torus_R05_r02,3,proxy_top,470,"1,2,8",0.0002327060210518539,0
conf_torus_R05_r02,3,proxy_top,119,"0,5,11",0.00032241916051134467,0
conf_torus_R05_r02,3,proxy_top,151,"0,6,18",0.00027990632224828005,0
conf_torus_R05_r02,3,proxy_top,18,"0,1,20",0.00023632514057680964,0
conf_torus_R05_r02,3,proxy_top,340,"0,15,27",0.0002759259659796953,0
conf_torus_R05_r02,3,proxy_top,0,"0,1,2",0.000247424584813416,0
conf_torus_R05_r02,3,proxy_top,78,"0,3,23",0.00029027456184849143,0
conf_torus_R05_r02,3,proxy_top,114,"0,5,6",0.0003052623360417783,0
conf_torus_R05_r02,3,proxy_top,247,"0,10,24",0.0002860015374608338,0
conf_torus_R05_r02,3,proxy_top,335,"0,15,22",0.0002652071416378021,0
conf_torus_R05_r02,3,proxy_top,261,"0,11,18",0.0002981377183459699,0
conf_torus_R05_r02,3,proxy_top,239,"0,10,16",0.00030438354588113725,0
conf_torus_R05_r02,3,proxy_top,250,"0,10,27",0.00027725586551241577,0
conf_torus_R05_r02,3,proxy_top,73,"0,3,18",0.0002998021082021296,0
conf_torus_R05_r02,3,proxy_top,127,"0,5,19",0.0003153637517243624,0
conf_torus_R05_r02,3,proxy_top,145,"0,6,12",0.00023628308554179966,0
conf_torus_R05_r02,3,proxy_top,320,"0,14,23",0.00026135696680285037,0
conf_torus_R05_r02,3,random,293,"0,12,31",0.0002558194100856781,0
conf_torus_R05_r02,3,random,171,"0,7,14",0.00024082565505523235,0
conf_torus_R05_r02,3,random,458,"0,27,31",0.00027276406763121486,0
conf_torus_R05_r02,3,random,129,"0,5,21",0.0003388719051145017,0
conf_torus_R05_r02,3,random,162,"0,6,29",0.00027780281379818916,0
conf_torus_R05_r02,3,random,421,"0,22,24",0.0002524504088796675,0
conf_torus_R05_r02,3,random,186,"0,7,29",0.0002818973734974861,0
conf_torus_R05_r02,3,random,396,"0,19,29",0.00028818633290939033,0
conf_torus_R05_r02,3,random,364,"0,17,22",0.00022278164396993816,0
conf_torus_R05_r02,3,random,445,"0,25,27",0.00024883609148673713,0
conf_torus_R05_r02,3,random,44,"0,2,17",0.00023606119793839753,0
conf_torus_R05_r02,3,random,50,"0,2,23",0.00026698753936216235,0
conf_torus_R05_r02,3,random,125,"0,5,17",0.0002781062212307006,0
conf_torus_R05_r02,3,random,95,"0,4,13",0.0002832874597515911,0
conf_torus_R05_r02,3,random,168,"0,7,11",0.0002689943357836455,0
conf_torus_R05_r02,3,random,353,"0,16,25",0.0002759205235633999,0
conf_torus_R05_r02,3,random,97,"0,4,15",0.00023998325923457742,0
conf_torus_R05_r02,3,random,344,"0,15,31",0.00028262700652703643,0
conf_torus_R05_r02,3,random,323,"0,14,26",0.00028121296782046556,0
conf_torus_R05_r02,3,random,446,"0,25,28",0.000251310266321525,0
conf_torus_R05_r02,3,random,459,"0,28,29",0.0002884472778532654,0
conf_torus_R05_r02,3,random,359,"0,16,31",0.0002984398743137717,0
conf_torus_R05_r02,3,random,207,"0,8,27",0.0002921795821748674,0
conf_torus_R05_r02,3,random,324,"0,14,27",0.00024094872060231864,0
conf_torus_R05_r02,3,random,382,"0,18,27",0.0002824388793669641,0
conf_torus_R05_r02,3,random,330,"0,15,17",0.00025398589787073433,0
conf_torus_R05_r02,3,random,155,"0,6,22",0.000235256360610947,0
conf_torus_R05_r02,3,random,137,"0,5,29",0.00032312655821442604,0
conf_torus_R05_r02,3,random,316,"0,14,19",0.0002552064834162593,0
conf_torus_R05_r02,3,random,497,"1,3,7",0.00018449712661094964,0
conf_torus_R05_r02,3,random,408,"0,20,30",0.000250435114139691,0
conf_torus_R05_r02,3,random,357,"0,16,29",0.00029860285576432943,0
conf_torus_R05_r02,3,random,480,"1,2,18",0.0001974254846572876,0
conf_torus_R05_r02,3,random,400,"0,20,22",0.0002394437906332314,0
conf_torus_R05_r02,3,random,72,"0,3,17",0.00024973845575004816,0
conf_torus_R05_r02,3,random,260,"0,11,17",0.00025140843354165554,0
conf_torus_R05_r02,3,random,412,"0,21,24",0.00030398659873753786,0
conf_torus_R05_r02,3,random,308,"0,13,28",0.00030854128999635577,0
conf_torus_R05_r02,3,random,486,"1,2,24",0.00018939671281259507,0
conf_torus_R05_r02,3,random,166,"0,7,9",0.0002251885161967948,0
conf_torus_R05_r02,3,random,270,"0,11,27",0.0002670185058377683,0
conf_torus_R05_r02,3,random,474,"1,2,12",0.0001535816554678604,0
conf_torus_R05_r02,3,random,464,"0,30,31",0.00027183780912309885,0
conf_torus_R05_r02,3,random,154,"0,6,21",0.0002967225736938417,0
conf_torus_R05_r02,3,random,5,"0,1,7",0.00023516151122748852,0
conf_torus_R05_r02,3,random,232,"0,9,30",0.0002321559441043064,0
conf_torus_R05_r02,3,random,358,"0,16,30",0.00028140004724264145,0
conf_torus_R05_r02,3,random,142,"0,6,9",0.00022215003264136612,0
conf_torus_R05_r02,3,random,414,"0,21,26",0.0003228298737667501,0
conf_torus_R05_r02,3,random,399,"0,20,21",0.00029713253024965525,0
conf_torus_R06_r035,3,proxy_top,33,"0,2,6",0.00025069102412089705,0
conf_torus_R06_r035,3,proxy_top,140,"0,6,7",0.0002334760210942477,0
conf_torus_R06_r035,3,proxy_top,38,"0,2,11",0.0002636331191752106,0
conf_torus_R06_r035,3,proxy_top,148,"0,6,15",0.00024234637385234237,0
conf_torus_R06_r035,3,proxy_top,46,"0,2,19",0.00025952336727641523,0
conf_torus_R06_r035,3,proxy_top,171,"0,7,14",0.0002388923312537372,0
conf_torus_R06_r035,3,proxy_top,234,"0,10,11",0.0002675173163879663,0
conf_torus_R06_r035,3,proxy_top,30,"0,2,3",0.00027182642952539027,0
conf_torus_R06_r035,3,proxy_top,41,"0,2,14",0.00025584970717318356,0
conf_torus_R06_r035,3,proxy_top,65,"0,3,10",0.00027725048130378127,0
conf_torus_R06_r035,3,proxy_top,258,"0,11,15",0.00025652925251051784,0
conf_torus_R06_r035,3,proxy_top,153,"0,6,20",0.0002341122890356928,0
conf_torus_R06_r035,3,proxy_top,495,"1,3,5",0.00022703561990056187,0
conf_torus_R06_r035,3,proxy_top,143,"0,6,10",0.0002552540972828865,0
conf_torus_R06_r035,3,proxy_top,54,"0,2,27",0.0002591222000773996,0
conf_torus_R06_r035,3,proxy_top,312,"0,14,15",0.00024759717052802444,0
conf_torus_R06_r035,3,proxy_top,176,"0,7,19",0.00024458207190036774,0
conf_torus_R06_r035,3,proxy_top,332,"0,15,19",0.00025338376872241497,0
conf_torus_R06_r035,3,proxy_top,51,"0,2,24",0.0002717728493735194,0
conf_torus_R06_r035,3,proxy_top,156,"0,6,23",0.00025438418379053473,0
conf_torus_R06_r035,3,proxy_top,70,"0,3,15",0.0002641173196025193,0
conf_torus_R06_r035,3,proxy_top,179,"0,7,22",0.00022886830265633762,0
conf_torus_R06_r035,3,proxy_top,242,"0,10,19",0.00026360046467743814,0
conf_torus_R06_r035,3,proxy_top,168,"0,7,11",0.0002468905586283654,0
conf_torus_R06_r035,3,proxy_top,161,"0,6,28",0.00024511912488378584,0
conf_torus_R06_r035,3,proxy_top,184,"0,7,27",0.00024223669606726617,0
conf_torus_R06_r035,3,proxy_top,5,"0,1,7",0.00021731846209149808,0
conf_torus_R06_r035,3,proxy_top,43,"0,2,16",0.00028629929875023663,0
conf_torus_R06_r035,3,proxy_top,49,"0,2,22",0.00024354828929062933,0
conf_torus_R06_r035,3,proxy_top,317,"0,14,20",0.0002403455728199333,0
conf_torus_R06_r035,3,proxy_top,266,"0,11,23",0.00026747287483885884,0
conf_torus_R06_r035,3,proxy_top,78,"0,3,23",0.0002752594300545752,0
conf_torus_R06_r035,3,proxy_top,119,"0,5,11",0.00029256680863909423,0
conf_torus_R06_r035,3,proxy_top,470,"1,2,8",0.0002213385741924867,0
conf_torus_R06_r035,3,proxy_top,340,"0,15,27",0.0002529993071220815,0
conf_torus_R06_r035,3,proxy_top,18,"0,1,20",0.00021822439157404006,0
conf_torus_R06_r035,3,proxy_top,13,"0,1,15",0.0002274216094519943,0
conf_torus_R06_r035,3,proxy_top,73,"0,3,18",0.00028408016078174114,0
conf_torus_R06_r035,3,proxy_top,261,"0,11,18",0.00027425395091995597,0
conf_torus_R06_r035,3,proxy_top,145,"0,6,12",0.00022189976880326867,0
conf_torus_R06_r035,3,proxy_top,335,"0,15,22",0.00023897193023003638,0
conf_torus_R06_r035,3,proxy_top,151,"0,6,18",0.00026781827909871936,0
conf_torus_R06_r035,3,proxy_top,166,"0,7,9",0.00021518071298487484,0
conf_torus_R06_r035,3,proxy_top,239,"0,10,16",0.00028776167891919613,0
conf_torus_R06_r035,3,proxy_top,247,"0,10,24",0.0002769860439002514,0
conf_torus_R06_r035,3,proxy_top,237,"0,10,14",0.00026007083943113685,0
conf_torus_R06_r035,3,proxy_top,263,"0,11,20",0.000248494790866971,0
conf_torus_R06_r035,3,proxy_top,60,"0,3,5",0.0003003870660904795,0
conf_torus_R06_r035,3,proxy_top,387,"0,19,20",0.0002468617167323828,0
conf_torus_R06_r035,3,proxy_top,187,"0,7,30",0.0002408437430858612,0
conf_torus_R06_r035,3,random,205,"0,8,25",0.00028040717006661,0
conf_torus_R06_r035,3,random,389,"0,19,22",0.0002372440358158201,0
conf_torus_R06_r035,3,random,481,"1,2,19",0.0001712888915790245,0
conf_torus_R06_r035,3,random,85,"0,3,30",0.00026200537104159594,0
conf_torus_R06_r035,3,random,360,"0,17,18",0.00024893140653148293,0
conf_torus_R06_r035,3,random,464,"0,30,31",0.00026270985836163163,0
conf_torus_R06_r035,3,random,487,"1,2,25",0.0001647055323701352,0
conf_torus_R06_r035,3,random,498,"1,3,8",0.00021462663426063955,0
conf_torus_R06_r035,3,random,198,"0,8,18",0.0003064654883928597,0
conf_torus_R06_r035,3,random,458,"0,27,31",0.0002636138815432787,0
conf_torus_R06_r035,3,random,359,"0,16,31",0.00028496060986071825,0
conf_torus_R06_r035,3,random,250,"0,10,27",0.0002646544890012592,0
conf_torus_R06_r035,3,random,172,"0,7,15",0.0002416328206891194,0
conf_torus_R06_r035,3,random,165,"0,7,8",0.00028733600629493594,0
conf_torus_R06_r035,3,random,129,"0,5,21",0.00031718635000288486,0
