scene,light,err_vs_world_deg,err_vs_camframe_deg,implied_z,i_eff_proj
099450527f614a3e81baf1fe4fe087ab,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
09fb340c826c402683eca48320936aec,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
09fb340c826c402683eca48320936aec,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
09fb340c826c402683eca48320936aec,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
09fb340c826c402683eca48320936aec,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
09fb340c826c402683eca48320936aec,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0a354259149c4930bac9bab65ce89cdd,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0a354259149c4930bac9bab65ce89cdd,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0a354259149c4930bac9bab65ce89cdd,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0a354259149c4930bac9bab65ce89cdd,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0a354259149c4930bac9bab65ce89cdd,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0a39c8c2a2df48b6a072da1d9306cf36,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0a39c8c2a2df48b6a072da1d9306cf36,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0a39c8c2a2df48b6a072da1d9306cf36,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0a39c8c2a2df48b6a072da1d9306cf36,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0a39c8c2a2df48b6a072da1d9306cf36,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0ae2a05bf20c4b028b86c33e26aa9e0c,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0ae2a05bf20c4b028b86c33e26aa9e0c,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0ae2a05bf20c4b028b86c33e26aa9e0c,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0ae2a05bf20c4b028b86c33e26aa9e0c,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0ae2a05bf20c4b028b86c33e26aa9e0c,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0af17e65f26647cc99709f7d15944994,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0af17e65f26647cc99709f7d15944994,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0af17e65f26647cc99709f7d15944994,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0af17e65f26647cc99709f7d15944994,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0af17e65f26647cc99709f7d15944994,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0b1cc5fa9d8744ddabb84d3ec55b9a97,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
