probe,scene,N,g0,g1,g2,g3,g4,g_min_over_max
B,202304220aef4cac84572ec4a072bf68,5,0.000591455667745322,0.0005788435228168964,0.0005346375983208418,0.0005737901083193719,0.0006382172578014433,0.8377047028821863
B,210f600a968c47e4abeed9c8d25f36bd,5,0.0005602663150057197,0.0005602662567980587,0.0005602656165137887,0.0005602680030278862,0.0005602663150057197,0.9999957404062261
B,21228b0cf30745efbf0842c86f34e584,5,0.0005906893056817353,0.0005907152662985027,0.00059071637224406,0.0005906802252866328,0.0005906716687604785,0.9999243232697077
B,2242ba8057ed45c998208ca71cd13b3e,5,0.0005676937289535999,0.0005676489672623575,0.0005676636355929077,0.0005676415748894215,0.0005676549626514316,0.9999081299272504
B,229df31da28c4d3390d6ae1fef2867e0,5,0.0005795190227217972,0.0005794818862341344,0.000579453248064965,0.0005795506294816732,0.0005794985336251557,0.999831970820573
B,22a62914e48948cbb93a08364e3d650c,5,0.0005520760314539075,0.0005605175392702222,0.0005675239372067153,0.000577587925363332,0.0005585778853856027,0.9558302852446642
B,2408f7b6d1d64b9ca70b14a84dee8d84,5,0.0005691628321073949,0.0005684482748620212,0.0005684589268639684,0.0005684361676685512,0.0005681841284967959,0.9982804505927148
B,24a0d4520d444db7980f3737950f2a5c,5,0.0005676722503267229,0.0005676722503267229,0.0005676613072864711,0.0005676599103026092,0.0005677001317963004,0.9999291501068285
B,2570d5ef94e740e9bd85d42e6b8c59f6,5,0.0005619150470010936,0.0005618974100798368,0.0005619036382995546,0.0005619056755676866,0.0005618957802653313,0.9999657123690402
B,25b1735633484414aef07006a0099c26,5,0.0005634365952573717,0.0005631984095089138,0.0005631996318697929,0.0005630750092677772,0.0005629707011394203,0.9991731205926754
B,25b74c8c02ef41f6bdb3dc2b097c6eee,5,0.000565656169783324,0.0005657817237079144,0.0005659022717736661,0.0005657817237079144,0.0005639441078528762,0.9965397489664556
B,260151f2360c484e8c0a5034ff391021,5,0.0005580622819252312,0.0005700235487893224,0.0005767730763182044,0.0005726438830606639,0.0005723502836190164,0.9675595218271761
B,273a3aa035784eacb89db08c1a0710bf,5,0.0005716124433092773,0.0005716137820854783,0.0005716215819120407,0.0005716118030250072,0.0005716329906135798,0.9999629349794004
B,276f390b0cfc475898b445466d387cf6,5,0.0005621365271508694,0.0005621277960017323,0.0005621053860522807,0.0005620819865725935,0.0005620905430987477,0.9999029762777517
B,27b4f79643cb40ae8cdde5d5a9adebf1,5,0.0005618532304652035,0.0005618549766950309,0.0005619106232188642,0.0005618151626549661,0.0005618693539872766,0.9998301143278779
B,285fbc3ac47c47dead4bae4f21dbf966,5,0.000589891744311899,0.0005898489616811275,0.0005898270756006241,0.0005898126401007175,0.000589846633374691,0.9998659004606453
B,28e9c03735124472877f9f4741a74d78,5,0.0005700533511117101,0.000570006959605962,0.0005700403708033264,0.0005700600449927151,0.0005700173787772655,0.9999068775522519
B,28f3639867884b1ab9357e990899d9d6,5,0.0005707327509298921,0.0005707218660973012,0.0005707327509298921,0.0005707255331799388,0.000570726057048887,0.9999809283196504
B,2989fed94cf84cc8bddefad13d208932,5,0.0005715140141546726,0.0005715367733500898,0.0005715784500353038,0.0005715339793823659,0.0005714852595701814,0.9998369594495441
B,29bc29d28a574da5a81e51a7bdccc563,5,0.0005632610991597176,0.0005631226231344044,0.0005548159242607653,0.0005631943349726498,0.000561897293664515,0.9850066427247489
B,29dd1b62f2a74a1f85cad5fede2fc423,5,0.0005752213182859123,0.0005751829012297094,0.0005751823191531003,0.0005751829012297094,0.0005751712596975267,0.9999129750814265
B,29dfbc6436484061ba94690407c5f8fd,5,0.0005847133579663932,0.0005847906577400863,0.000584736408200115,0.0005847179563716054,0.0005847407737746835,0.9998678163327851
B,2a37df8f84254af1aa4fca1efdbc4fe7,5,0.000571186188608408,0.0005711588892154396,0.000571178097743541,0.0005711654084734619,0.0005712243728339672,0.9998853627022202
B,2b59a3b183004c3c860337ceb41750c8,5,0.0005689685349352658,0.0005689867539331317,0.0005689314566552639,0.0005689561367034912,0.0005689404788427055,0.9999028144724187
B,2be296fc2d684166b4e0dcbe84d92337,5,0.0005705413059331477,0.0005705428193323314,0.0005705602816306055,0.0005705454386770725,0.0005705787916667759,0.9999343022660924
B,2c0aa3bfb16540fba4ba538a8c67f3b3,5,0.0005604460602626204,0.0005604460602626204,0.0005604460602626204,0.0005604460602626204,0.0005604460602626204,1.0
B,2c3da301c24245ce9b25ce41e44a5b35,5,0.0005834278999827802,0.000559965439606458,0.0005596525152213871,0.0005654282867908478,0.0005642074393108487,0.959248803901742
B,2c60afeb98c3492f8007ac509de7698b,5,0.0005607540952041745,0.0005607251077890396,0.0005607064231298864,0.0005607234197668731,0.0005606940831057727,0.9998929796520167
B,2c6ce38f887f4373ae8f065210b7e9ee,5,0.0005641134921461344,0.0005641304887831211,0.0005640948074869812,0.0005640948074869812,0.0005640948074869812,0.999936749924265
B,2c886582d8a94d5d9994de58b51911eb,5,0.0005827317945659161,0.0005827299319207668,0.0005826805718243122,0.0005827021086588502,0.000582704262342304,0.9999120989414315
B,2cdb6470844d4daba89365be8ad30f14,5,0.0005632216925732791,0.0005585175240412354,0.0005570193752646446,0.0005611299420706928,0.0005616202834062278,0.9889877868867284
B,2cf849fec80647928b7638ef08e602f4,5,0.0005798544152639806,0.0005798634374514222,0.0005798634374514222,0.0005798407946713269,0.000579849467612803,0.999960951529907
B,2d0280394a11463a9bf5b6ef8a1659a1,5,0.0005797648918814957,0.0005797396297566593,0.0005796739715151489,0.0005797212943434715,0.0005797421326860785,0.9998431771781631
B,2d514ed8cabb4519b0e376bd0950115e,5,0.0005690537509508431,0.000569069292396307,0.00057095882948488,0.0005732300924137235,0.0005725454539060593,0.9927143715618716
B,2d6cf5ded8634930b65314a62150bc6f,5,0.0005618992145173252,0.000561895256396383,0.0005618817522190511,0.0005618477007374167,0.0005618302966468036,0.9998773483415869
B,2d8059066be34f61af4776f23f00640c,5,0.0005743312067352235,0.0005743787041865289,0.0005744496593251824,0.0005744089721702039,0.0005743717192672193,0.999793798136989
B,2d82e08ea31549a99aa03ac6511613c6,5,0.000566051050554961,0.0005665713106282055,0.0005656482535414398,0.0005668795784004033,0.0005666967481374741,0.9978278898978192
B,2dfa3a4d58a442bb9abbf1f7beb2e5e6,5,0.00059152563335374,0.0005915227229706943,0.0005915284855291247,0.0005915217916481197,0.0005915186484344304,0.9999833700406067
B,2f761f9165384a0e8f51abafd1247e35,5,0.0005712514976039529,0.0005714428261853755,0.0005710126715712249,0.0005707173841074109,0.0005712712300010026,0.9987305080320857
B,2fd7a41706254e6cb2c24467a5ca0370,5,0.0005596934934146702,0.0005604826146736741,0.0005613250541500747,0.0005622049211524427,0.0005625017802231014,0.9950075059187949
B,3050967715914e7791ae4a1d47551822,5,0.0005736450548283756,0.0005736831808462739,0.0005736930179409683,0.0005737086175940931,0.0005737137980759144,0.9998801785005531
B,308472c7daa94a4fbb44be3a345a879a,5,0.0005706699448637664,0.0005706764641217887,0.0005706693627871573,0.0005706645315513015,0.0005706826341338456,0.9999682790723576
B,3098fe550c534448adf2e2844e06950d,5,0.0005633573164232075,0.0005633531836792827,0.0005633432301692665,0.0005633586551994085,0.0005633619730360806,0.9999667303302118
B,31260ec93c914a0ea7835850db66e445,5,0.0005819696234539151,0.0005819673533551395,0.0005819782963953912,0.0005819825455546379,0.0005819388898089528,0.9999249878780411
B,319376f14ac644759cc5f8fae239d6be,5,0.0005680378526449203,0.0005680378526449203,0.000568024639505893,0.0005680128815583885,0.0005679987370967865,0.9999311391873769
B,31aa0fb227cb47b1897084a9d23aa10f,5,0.0005605703336186707,0.0005605928017757833,0.0005605872720479965,0.000560570799279958,0.0005605746409855783,0.9999599207177805
B,322dc0a758414cd2932ad3bd3d78c678,5,0.000572520715650171,0.0005725549999624491,0.0005725447554141283,0.0005724969669245183,0.0005725072114728391,0.9998986419856004
B,3338cda4fe694bc8869b7c587c078246,5,0.0005662554176524282,0.0005669913371093571,0.000567702401895076,0.0005687541561201215,0.0005687063676305115,0.9956066457874541
B,3354476a318444a88d29eb0105f69289,5,0.0005661585601046681,0.0005661313189193606,0.0005661455797962844,0.0005660585011355579,0.0005661530885845423,0.9998232668793495
C,00f7c6d95b7d4c359681cc3b93f8a077,5,0.0607486329972744,0.06074876710772514,0.060748375952243805,0.060748614370822906,0.060748469084501266,0.9999935610959702
C,00ff6c772dce4e84bf66544ada6093a0,5,0.04454684257507324,0.044546566903591156,0.04454673454165459,0.044546790421009064,0.04454671964049339,0.9999938116493526
C,0104f4b9bd3c476d949785e03f2ff7c6,5,0.03338171914219856,0.03338148817420006,0.033381473273038864,0.03338158130645752,0.03338155150413513,0.99999263461661
C,0109cde49c664b408e6a95a82d235070,5,0.05382440239191055,0.05382498726248741,0.053825028240680695,0.05382497236132622,0.05382521077990532,0.9999849812386602
C,01f2d9c189f5404c97f696d022b0ad81,5,0.04150339215993881,0.041503388434648514,0.04150339215993881,0.041503388434648514,0.04150339215993881,0.9999999102413055
C,024bfdbc8f1c4a75bdbaaecb905e04e8,5,0.06366174668073654,0.06366191804409027,0.06366189569234848,0.06366191804409027,0.06366189569234848,0.9999973082282313
C,027e8e8787bf40689bdd8e795636a106,5,0.0589185431599617,0.05891841650009155,0.05891827493906021,0.058917999267578125,0.05891836807131767,0.9999907687401215
C,02c1619333c74000886bee7b9667e1d6,5,0.05282425880432129,0.052824247628450394,0.05282404646277428,0.05282410979270935,0.05282402038574219,0.9999954865702899
C,02fc000a981e416386d8cc51c858de5b,5,0.06602545082569122,0.0660240575671196,0.06602628529071808,0.06602607667446136,0.06602653861045837,0.99996242354376
C,03ba54375bcb45d1a92a5dcb9e8e3a59,5,0.03473709151148796,0.0347372405230999,0.03473704680800438,0.0347372330725193,0.034737225621938705,0.999994423417272
C,0437089225fb4b8496c6c4a824d370e6,5,0.02320828288793564,0.0232082586735487,0.0232083760201931,0.023208772763609886,0.023208772763609886,0.9999778493216154
C,048002dcad254cf8b57d51d84ad84435,5,0.039317548274993896,0.03931785747408867,0.039317548274993896,0.039317499846220016,0.039317499846220016,0.9999909041872669
C,04dbe2471a134bd68f5b8d8d4af95aae,5,0.03605371341109276,0.036053456366062164,0.03605371341109276,0.03605363890528679,0.03605370968580246,0.9999928704977581
C,04e43ff1195e45029a03b6cdc53f9aa8,5,0.06089739128947258,0.06089738756418228,0.060897231101989746,0.06089804321527481,0.060897935181856155,0.9999866643779967
C,04e5ee9a0baa446e9ab973cce0153bc8,5,0.05748319625854492,0.05748319625854492,0.05748319253325462,0.05748319625854492,0.05748319625854492,0.9999999351934036
C,05703932eb2c45c0918d4f91c875d064,5,0.02095075137913227,0.02095005474984646,0.020950736477971077,0.020949816331267357,0.02095000632107258,0.9999553692443773
C,060c9e87a01b4fd08f87578d63e4961e,5,0.018837105482816696,0.01883709989488125,0.0188370980322361,0.01883709989488125,0.018837137147784233,0.9999979234876389
C,062ad5b97bf34d75b7c7003b9b6f2cb0,5,0.047741521149873734,0.04774140194058418,0.04774150252342224,0.04774155095219612,0.047741424292325974,0.9999968787856915
C,069044476a7f49b9b83f6364654c85c3,5,0.04537954181432724,0.045379456132650375,0.04537941887974739,0.04537962004542351,0.04537922143936157,0.9999912161877614
C,0692e0ff0ef34b21b1f3659270d2e558,5,0.023816389963030815,0.023815829306840897,0.02381553314626217,0.023815689608454704,0.02381577156484127,0.9999640240703995
C,06dd0877eb584e569d1bc9070e42baa2,5,0.07090147584676743,0.07090063393115997,0.07090055197477341,0.07090070098638535,0.07090102881193161,0.9999869696366263
C,07a81928f67f4aa2ad0d59a057ae374e,5,0.037277158349752426,0.03727739676833153,0.037277545779943466,0.03727719932794571,0.03727738931775093,0.9999896068750521
C,07c2642631f947a5ac799dddeea39eb9,5,0.05713677033782005,0.05713699385523796,0.05713697150349617,0.05713696405291557,0.057137127965688705,0.9999937408847559
C,086be698bca14d7791d9032884909954,5,0.07522322982549667,0.07522287219762802,0.07522276043891907,0.07522328943014145,0.0752229243516922,0.9999929677201517
C,087ca366dee64594bba4189b31dd7a45,5,0.03134463354945183,0.03134432062506676,0.031344249844551086,0.03134430944919586,0.03134463354945183,0.9999877585137457
C,08aab5b01d384e0082c56c17fc9f2245,5,0.03414079174399376,0.03414080664515495,0.03414079546928406,0.034140776842832565,0.03414078429341316,0.9999991270762083
C,08bc3a0eec7042389949e2c5ad9bf700,5,0.05434465408325195,0.054344575852155685,0.05434435233473778,0.05434446409344673,0.05434434488415718,0.9999943104045838
C,099450527f614a3e81baf1fe4fe087ab,5,0.06505244970321655,0.06505268812179565,0.06505244970321655,0.06505266577005386,0.06505260616540909,0.9999963349926654
C,09fb340c826c402683eca48320936aec,5,0.05283390358090401,0.05283450707793236,0.052834510803222656,0.05283386632800102,0.05283355712890625,0.9999819497842999
C,0a354259149c4930bac9bab65ce89cdd,5,0.0756646990776062,0.07566596567630768,0.07566684484481812,0.07566595077514648,0.07566647976636887,0.9999716419097914
C,0a39c8c2a2df48b6a072da1d9306cf36,5,0.06694944947957993,0.06695040315389633,0.06694674491882324,0.0669507309794426,0.06694956123828888,0.9999404627767159
C,0ae2a05bf20c4b028b86c33e26aa9e0c,5,0.04362107440829277,0.04362073540687561,0.04362202435731888,0.04362190142273903,0.043622102588415146,0.9999686585134964
C,0af17e65f26647cc99709f7d15944994,5,0.07756499201059341,0.07756387442350388,0.07756520807743073,0.07756458967924118,0.07756396383047104,0.9999828060291476
C,0b1cc5fa9d8744ddabb84d3ec55b9a97,5,0.025649840012192726,0.02564970962703228,0.025649799033999443,0.025649791583418846,0.02564951218664646,0.9999872191972305
C,0b6168841a3f46bdaa56947d469c79da,5,0.042757511138916016,0.04275749996304512,0.042757537215948105,0.04275750741362572,0.04275750741362572,0.9999991287406756
C,0bba5774d2bd40e48a2d246fdd0b92f5,5,0.028391480445861816,0.028391486033797264,0.028391608968377113,0.028391534462571144,0.028391608968377113,0.9999954732218438
C,0c5eb9cedea94e2180187a07cb661ceb,5,0.023480532690882683,0.023480722680687904,0.023480704054236412,0.023480717092752457,0.0234807338565588,0.9999914327347116
C,0c87b9d50c7f4a2292e337ceb54ec36a,5,0.046571142971515656,0.0465708002448082,0.04657090827822685,0.046571727842092514,0.04657061770558357,0.999976162866177
C,0cc862bb5d9f41269631ff62504cfdf9,5,0.020860394462943077,0.02086038701236248,0.020860420539975166,0.02086041495203972,0.02086038514971733,0.9999983034734239
C,0e63e1ef419b49278ddc45ec63f69979,5,0.048743464052677155,0.048743363469839096,0.048743635416030884,0.04874391481280327,0.04874423146247864,0.9999821929156846
C,0e92245b9cac4423810aece64743decd,5,0.040676217526197433,0.04067622125148773,0.040676094591617584,0.04067664593458176,0.04067592695355415,0.9999823244760947
C,0f3d54f4b2b74580a2c1891c1116dc5f,5,0.05543322488665581,0.055433161556720734,0.05543266609311104,0.055432915687561035,0.055432554334402084,0.9999879034233513
C,0f48025ff969419582312f9a02fd7af0,5,0.03727898746728897,0.037239592522382736,0.03708842024207115,0.037088438868522644,0.03715113550424576,0.9948880793668273
C,10edcd93ffa94c2a8cc0bc2e9bcf7eae,5,0.052288223057985306,0.05228767916560173,0.05228792503476143,0.052288204431533813,0.052288174629211426,0.9999895981857526
C,1175f68a974a45f5b9b6e51c08f1a432,5,0.08670008182525635,0.08669931441545486,0.08669839054346085,0.08669830858707428,0.08669731765985489,0.9999681180762087
C,11940acb7fe34046ae965ed2fc1a3359,5,0.01701137237250805,0.01701137237250805,0.01701137237250805,0.01701137237250805,0.017011374235153198,0.9999998905058978
C,1199736697cb491a899f77c0b75112dd,5,0.08512891829013824,0.08512888103723526,0.08512893319129944,0.08512905985116959,0.08512892574071884,0.9999978994959579
C,11b4c003677148478409d6a66a65eb0e,5,0.054031264036893845,0.054031409323215485,0.05403151735663414,0.05403192713856697,0.05403183028101921,0.9999877275953637
C,12aef634af8944ff86f9a967ccb1608b,5,0.027024883776903152,0.02702478878200054,0.027024883776903152,0.02702479436993599,0.027024883776903152,0.9999964849098558
C,1397ff3d60e04d9aa7b0524d022cf5cf,5,0.03980618342757225,0.04114833101630211,0.04403772950172424,0.046003103256225586,0.04874448850750923,0.8166294210152598
C,13c868d7ccfa48288730c0e6334a288c,5,0.08370310068130493,0.08370359241962433,0.08370813727378845,0.08370019495487213,0.08370070904493332,0.99990511891466
C,13d4e5021ab84f30afd31f35c213cccb,5,0.03232932090759277,0.032329291105270386,0.03232917934656143,0.032329197973012924,0.032329197973012924,0.9999956212803929
C,1420fb72273245db90f1e90ab0bc1724,5,0.03887695074081421,0.03887695074081421,0.038876939564943314,0.038876891136169434,0.03887680545449257,0.9999962629188023
C,15db5f6f195c4995898af1b0ce431f80,5,0.05448120832443237,0.05448053032159805,0.05448087677359581,0.05448029190301895,0.05448024347424507,0.999982290220482
C,1603ccd8b72e49c1a7074f124b212f0e,5,0.018248556181788445,0.018248580396175385,0.018248548731207848,0.01824856363236904,0.01824861206114292,0.9999965296026425
C,16ffa17d84c8467f89403df9ad894301,5,0.0229189395904541,0.02291896753013134,0.022918948903679848,0.02291894517838955,0.022918937727808952,0.9999986996655784
C,17092add79b24457ba29f0b35d660072,5,0.07373856753110886,0.07373855262994766,0.07373833656311035,0.0737394466996193,0.07373886555433273,0.9999849451472905
C,179832b0585c415d979f90dced97ae71,5,0.041098661720752716,0.04109833762049675,0.04109844192862511,0.04109860584139824,0.041098445653915405,0.999992114092226
C,17bc5de2691b43cfb873091778a8de52,5,0.03033807873725891,0.030337972566485405,0.030338255688548088,0.03033805452287197,0.03033805452287197,0.9999906678200096
C,18b0f54db566476fb861c8fa187cd8d8,5,0.0348394513130188,0.03483948856592178,0.03483923152089119,0.03483973816037178,0.0348394438624382,0.9999854579997628
C,1907da7461054e5ba6885302c08c2677,5,0.04262128472328186,0.04243408143520355,0.04244180768728256,0.04243464395403862,0.04243726655840874,0.9956077511671991
C,191df4fa5f48453d81ede86ed863a3c2,5,0.09763866662979126,0.0941358134150505,0.09362523257732391,0.09422769397497177,0.09404131025075912,0.9588950342011043
C,193c0e81efc74ed0bd5834586cf3fe8f,5,0.04914497956633568,0.04914513975381851,0.049144815653562546,0.049145396798849106,0.0491444431245327,0.9999805948394249
C,195a37929e644c3dbfbe25de252b0969,5,0.03480831906199455,0.034808121621608734,0.0348079614341259,0.034807998687028885,0.03480799123644829,0.9999897257931929
C,1ada36a1a86a4bdaaa106bee7d9ac67d,5,0.0667349249124527,0.06673499941825867,0.06673511117696762,0.06673480570316315,0.0667341947555542,0.9999862677772277
C,1b98302c1ed9406a8343b3d39d6c5095,5,0.07787986099720001,0.07788040488958359,0.07788021117448807,0.07788004726171494,0.07788004726171494,0.9999930163128409
C,1bbd90606751424ca876f2c94e183784,5,0.025027215480804443,0.025026066228747368,0.025025252252817154,0.025025928393006325,0.02503011003136635,0.9998059226050902
C,1bc61e7f64a54ccc9f3942b874779522,5,0.05810078606009483,0.058101292699575424,0.058101363480091095,0.05810105800628662,0.0581008605659008,0.9999900618511912
C,1d29f591697e493387d51a116b895934,5,0.04707277938723564,0.04706726595759392,0.04707736894488335,0.047088172286748886,0.0470879040658474,0.9995560174001307
C,1dbcb5f847804c75822615e161505d83,5,0.022752849385142326,0.022752873599529266,0.0227527916431427,0.022752901539206505,0.02275284193456173,0.9999951700198054
C,1e5929958e9d4fd5b0b8cdeaf2752d01,5,0.021719498559832573,0.02171962521970272,0.021719712764024734,0.021719712764024734,0.02171962894499302,0.9999901377981151
C,1ea9f54daa68475d867243576d94e9b5,5,0.03598957508802414,0.035979148000478745,0.035982031375169754,0.0359787717461586,0.03597823157906532,0.9996848112562854
C,1eeefd2d22dd4b6c8ec6fbfa1f885d01,5,0.04587051272392273,0.04587036371231079,0.04587050899863243,0.045870427042245865,0.04587049037218094,0.9999967514727198
C,1f6c403e514e4d259ecb329543003c3d,5,0.028153354302048683,0.028153354302048683,0.02815335802733898,0.028153395280241966,0.028153380379080772,0.9999985444670927
C,1f899649bb9f4e51a031668b0a97d438,5,0.0027805506251752377,0.0027805499266833067,0.002780547132715583,0.002780549693852663,0.0027805508580058813,0.9999986602329939
C,202304220aef4cac84572ec4a072bf68,5,0.04348836466670036,0.041725803166627884,0.0473879799246788,0.03894896060228348,0.02432260289788246,0.513265240184161
C,210f600a968c47e4abeed9c8d25f36bd,5,0.01759357564151287,0.01759357564151287,0.01759357564151287,0.017593596130609512,0.01759357564151287,0.9999988354230431
C,21228b0cf30745efbf0842c86f34e584,5,0.0067849415354430676,0.006784915924072266,0.0067849489860236645,0.0067849354818463326,0.0067849368788301945,0.999995127162862
C,2242ba8057ed45c998208ca71cd13b3e,5,0.08933844417333603,0.08933917433023453,0.08934000134468079,0.08934056758880615,0.0893397331237793,0.9999762323485575
C,229df31da28c4d3390d6ae1fef2867e0,5,0.014689761213958263,0.014689698815345764,0.014689686708152294,0.01468972023576498,0.014689723029732704,0.9999949280451272
C,22a62914e48948cbb93a08364e3d650c,5,0.04479220137000084,0.04408997297286987,0.04272989556193352,0.04155976325273514,0.04203984886407852,0.92783480118415
C,2408f7b6d1d64b9ca70b14a84dee8d84,5,0.06581159681081772,0.06583477556705475,0.06583400070667267,0.06583349406719208,0.06584043800830841,0.9995619531345303
C,24a0d4520d444db7980f3737950f2a5c,5,0.036646824330091476,0.036646824330091476,0.03664693981409073,0.03664695844054222,0.03664659708738327,0.9999901396139181
C,2570d5ef94e740e9bd85d42e6b8c59f6,5,0.03483638912439346,0.03483623266220093,0.03483589366078377,0.03483615443110466,0.034836236387491226,0.9999857774120066
C,25b1735633484414aef07006a0099c26,5,0.044112518429756165,0.04411495476961136,0.04411589726805687,0.04411822557449341,0.044119078665971756,0.999851306137527
C,25b74c8c02ef41f6bdb3dc2b097c6eee,5,0.06930901855230331,0.06927717477083206,0.0692727118730545,0.06927718222141266,0.06933766603469849,0.9990632196703668
C,260151f2360c484e8c0a5034ff391021,5,0.07920827716588974,0.07889759540557861,0.07879862934350967,0.0788540467619896,0.07885603606700897,0.9948282195114265
C,273a3aa035784eacb89db08c1a0710bf,5,0.05988279730081558,0.05988314375281334,0.05988265201449394,0.059882938861846924,0.05988284572958946,0.9999917883683357
C,276f390b0cfc475898b445466d387cf6,5,0.03892822563648224,0.0389283113181591,0.03892834857106209,0.03892833739519119,0.03892766684293747,0.9999824876176452
C,27b4f79643cb40ae8cdde5d5a9adebf1,5,0.033275336027145386,0.03327541425824165,0.03327522426843643,0.03327595815062523,0.03327542915940285,0.9999779455730328
C,285fbc3ac47c47dead4bae4f21dbf966,5,0.012574465945363045,0.01257444079965353,0.012574436143040657,0.012574444524943829,0.012574448250234127,0.9999976299333493
C,28e9c03735124472877f9f4741a74d78,5,0.09294737875461578,0.09295085817575455,0.09294786304235458,0.09294839203357697,0.09295061230659485,0.9999625670896746
C,28f3639867884b1ab9357e990899d9d6,5,0.03569456562399864,0.03569452837109566,0.035694558173418045,0.035694606602191925,0.03569451719522476,0.9999974952247503
C,2989fed94cf84cc8bddefad13d208932,5,0.06867358088493347,0.06867413222789764,0.0686735287308693,0.06867363303899765,0.06867413222789764,0.9999912121637541
C,29bc29d28a574da5a81e51a7bdccc563,5,0.02510748617351055,0.02561243809759617,0.02632061578333378,0.024688810110092163,0.02388555370271206,0.9074846082376385
C,29dd1b62f2a74a1f85cad5fede2fc423,5,0.039185937494039536,0.03918621689081192,0.03918619081377983,0.03918621689081192,0.03918619081377983,0.9999928700243464
C,29dfbc6436484061ba94690407c5f8fd,5,0.026718629524111748,0.02671877108514309,0.026718664914369583,0.02671865187585354,0.026718610897660255,0.9999940046837362
C,2a37df8f84254af1aa4fca1efdbc4fe7,5,0.05743904039263725,0.057439036667346954,0.05743872746825218,0.0574389211833477,0.05743890628218651,0.9999945520610558
C,2b59a3b183004c3c860337ceb41750c8,5,0.07831572741270065,0.07831570506095886,0.0783168151974678,0.07831571996212006,0.07831617444753647,0.9999858250554987
C,2be296fc2d684166b4e0dcbe84d92337,5,0.05382518842816353,0.053824808448553085,0.05382416397333145,0.05382473021745682,0.053824540227651596,0.999980966999615
C,2c0aa3bfb16540fba4ba538a8c67f3b3,5,0.01899532601237297,0.01899532601237297,0.01899532601237297,0.01899532414972782,0.01899532601237297,0.9999999019419226
C,2c3da301c24245ce9b25ce41e44a5b35,5,0.07895797491073608,0.0815378949046135,0.0815357118844986,0.079974465072155,0.08131752163171768,0.9683592518926873
C,2c60afeb98c3492f8007ac509de7698b,5,0.02399309165775776,0.023992864415049553,0.023993799462914467,0.023993918672204018,0.023995017632842064,0.9999102639629002
C,2c6ce38f887f4373ae8f065210b7e9ee,5,0.04846452921628952,0.04846452549099922,0.04846537113189697,0.04846537113189697,0.04846537113189697,0.9999825516471245
C,2c886582d8a94d5d9994de58b51911eb,5,0.013172212056815624,0.013172193430364132,0.013172166422009468,0.013172171078622341,0.013172130100429058,0.9999937780847884
C,2cdb6470844d4daba89365be8ad30f14,5,0.02426443062722683,0.024356842041015625,0.024379204958677292,0.024305468425154686,0.024293014779686928,0.9952921216403486
C,2cf849fec80647928b7638ef08e602f4,5,0.03067745640873909,0.030677301809191704,0.030677303671836853,0.03067726455628872,0.03067724220454693,0.9999930175373959
C,2d0280394a11463a9bf5b6ef8a1659a1,5,0.03275935724377632,0.03275876119732857,0.03275919705629349,0.032758988440036774,0.032759059220552444,0.9999818053070053
C,2d514ed8cabb4519b0e376bd0950115e,5,0.05092935636639595,0.050929199904203415,0.05092867836356163,0.0509088896214962,0.05088851973414421,0.999198171051722
C,2d6cf5ded8634930b65314a62150bc6f,5,0.03689179569482803,0.036891449242830276,0.03689168021082878,0.03689219057559967,0.03689262643456459,0.9999680914088239
C,2d8059066be34f61af4776f23f00640c,5,0.0666029080748558,0.06660221517086029,0.06660156697034836,0.06660173088312149,0.06660269945859909,0.9999798641749105
C,2d82e08ea31549a99aa03ac6511613c6,5,0.06696294993162155,0.06695052981376648,0.06695473939180374,0.0669490322470665,0.06694298982620239,0.9997019231464632
C,2dfa3a4d58a442bb9abbf1f7beb2e5e6,5,0.007808525115251541,0.007808524649590254,0.007808527443557978,0.007808521389961243,0.007808523718267679,0.9999992247454109
C,2f761f9165384a0e8f51abafd1247e35,5,0.0951409563422203,0.09513715654611588,0.09514432400465012,0.09514999389648438,0.0951399952173233,0.9998650830142726
C,2fd7a41706254e6cb2c24467a5ca0370,5,0.02504342794418335,0.0250186026096344,0.024992328137159348,0.02496298775076866,0.02495400421321392,0.996429253568292
C,3050967715914e7791ae4a1d47551822,5,0.03256307914853096,0.0325629822909832,0.03256281837821007,0.0325627438724041,0.032562773674726486,0.9999897037953527
C,308472c7daa94a4fbb44be3a345a879a,5,0.047401197254657745,0.047400932759046555,0.04740108177065849,0.04740084707736969,0.047400787472724915,0.999991355029903
C,3098fe550c534448adf2e2844e06950d,5,0.04920703172683716,0.049207355827093124,0.04920750483870506,0.04920700937509537,0.04920731112360954,0.9999899311373068
C,31260ec93c914a0ea7835850db66e445,5,0.03396332263946533,0.03396330773830414,0.03396327793598175,0.03396330401301384,0.03396331146359444,0.9999986837717836
C,319376f14ac644759cc5f8fae239d6be,5,0.051121246069669724,0.051121246069669724,0.05112108215689659,0.05112114176154137,0.05112140253186226,0.9999937330560235
C,31aa0fb227cb47b1897084a9d23aa10f,5,0.019939059391617775,0.019939208403229713,0.019939159974455833,0.019939199090003967,0.019939256832003593,0.9999900979064825
C,322dc0a758414cd2932ad3bd3d78c678,5,0.05178878456354141,0.051789309829473495,0.051789503544569016,0.05178932100534439,0.0517893023788929,0.99998611724426
C,3338cda4fe694bc8869b7c587c078246,5,0.04500247910618782,0.04494336247444153,0.04484439268708229,0.0447264239192009,0.04465653374791145,0.9923127488718994
