probe,scene,N,si_mae_A,depth_l1,normal_mae,sh_err
B,1199736697cb491a899f77c0b75112dd,5,0.00014739551988895983,0.22172591090202332,2.4875855445861816,1.8448374271392822
B,11b4c003677148478409d6a66a65eb0e,1,0.009406587108969688,0.29262781143188477,11.336522102355957,0.8245856761932373
B,11b4c003677148478409d6a66a65eb0e,2,0.009406587108969688,0.29262861609458923,11.336589813232422,1.1691577434539795
B,11b4c003677148478409d6a66a65eb0e,3,0.00940666813403368,0.29262790083885193,11.336539268493652,1.4264429807662964
B,11b4c003677148478409d6a66a65eb0e,5,0.00940651074051857,0.29262813925743103,11.33655071258545,1.8444796800613403
B,12aef634af8944ff86f9a967ccb1608b,1,0.06236046925187111,0.20794633030891418,12.910385131835938,0.824424147605896
B,12aef634af8944ff86f9a967ccb1608b,2,0.06236046925187111,0.20794633030891418,12.910385131835938,1.1692063808441162
B,12aef634af8944ff86f9a967ccb1608b,3,0.06236046925187111,0.20794633030891418,12.910385131835938,1.4263626337051392
B,12aef634af8944ff86f9a967ccb1608b,5,0.06236042454838753,0.2079499512910843,12.910456657409668,1.8445388078689575
B,1397ff3d60e04d9aa7b0524d022cf5cf,1,0.00014783137885387987,0.2986117899417877,7.987668991088867,0.8245007991790771
B,1397ff3d60e04d9aa7b0524d022cf5cf,2,0.00014783117512706667,0.29879477620124817,7.98360013961792,1.169263243675232
B,1397ff3d60e04d9aa7b0524d022cf5cf,3,0.00014783104415982962,0.2985612154006958,7.9807658195495605,1.4263194799423218
B,1397ff3d60e04d9aa7b0524d022cf5cf,5,0.00014783107326366007,0.29876890778541565,7.9809889793396,1.8445194959640503
B,13c868d7ccfa48288730c0e6334a288c,1,0.10516037046909332,0.34393659234046936,5.739692211151123,0.8243149518966675
B,13c868d7ccfa48288730c0e6334a288c,2,0.10515975952148438,0.34393957257270813,5.739665508270264,1.1692044734954834
B,13c868d7ccfa48288730c0e6334a288c,3,0.10515981912612915,0.34393855929374695,5.7397050857543945,1.4263277053833008
B,13c868d7ccfa48288730c0e6334a288c,5,0.10515985637903214,0.3439367711544037,5.739697456359863,1.8445347547531128
B,13d4e5021ab84f30afd31f35c213cccb,1,0.008400931023061275,0.15103474259376526,7.719303131103516,0.8240926861763
B,13d4e5021ab84f30afd31f35c213cccb,2,0.008400878868997097,0.15103639662265778,7.719318866729736,1.1692694425582886
B,13d4e5021ab84f30afd31f35c213cccb,3,0.008400749415159225,0.15103545784950256,7.719272613525391,1.4262193441390991
B,13d4e5021ab84f30afd31f35c213cccb,5,0.008400429971516132,0.15103374421596527,7.719363689422607,1.84461510181427
B,1420fb72273245db90f1e90ab0bc1724,1,0.0819816067814827,0.4574262201786041,18.477237701416016,0.8250722289085388
B,1420fb72273245db90f1e90ab0bc1724,2,0.08198166638612747,0.457426518201828,18.47722625732422,1.1690541505813599
B,1420fb72273245db90f1e90ab0bc1724,3,0.08198156952857971,0.45742690563201904,18.477174758911133,1.426662802696228
B,1420fb72273245db90f1e90ab0bc1724,5,0.08198145776987076,0.45742830634117126,18.477203369140625,1.8443593978881836
B,15db5f6f195c4995898af1b0ce431f80,1,0.015179716981947422,0.38995665311813354,4.038974761962891,0.8240466713905334
B,15db5f6f195c4995898af1b0ce431f80,2,0.015179640613496304,0.38995641469955444,4.038952350616455,1.1692628860473633
B,15db5f6f195c4995898af1b0ce431f80,3,0.015179634094238281,0.389957994222641,4.038959980010986,1.4262073040008545
B,15db5f6f195c4995898af1b0ce431f80,5,0.015179703012108803,0.38995903730392456,4.038971900939941,1.8446050882339478
B,1603ccd8b72e49c1a7074f124b212f0e,1,0.00014745969383511692,0.2941908538341522,8.681278228759766,0.8253419995307922
B,1603ccd8b72e49c1a7074f124b212f0e,2,0.00014745969383511692,0.29419055581092834,8.681259155273438,1.1689985990524292
B,1603ccd8b72e49c1a7074f124b212f0e,3,0.00014745969383511692,0.29419201612472534,8.681330680847168,1.4267853498458862
B,1603ccd8b72e49c1a7074f124b212f0e,5,0.00014745969383511692,0.29419824481010437,8.681260108947754,1.8442968130111694
B,16ffa17d84c8467f89403df9ad894301,1,0.008910063654184341,0.35544353723526,8.693671226501465,0.8230186700820923
B,16ffa17d84c8467f89403df9ad894301,2,0.008910035714507103,0.3554427921772003,8.69367504119873,1.169493317604065
B,16ffa17d84c8467f89403df9ad894301,3,0.00890987366437912,0.3554432988166809,8.693659782409668,1.4257558584213257
B,16ffa17d84c8467f89403df9ad894301,5,0.008909969590604305,0.3554422855377197,8.693635940551758,1.8448996543884277
B,17092add79b24457ba29f0b35d660072,1,0.06784230470657349,0.15644389390945435,6.821498870849609,0.8245497941970825
B,17092add79b24457ba29f0b35d660072,2,0.06784234941005707,0.1564445048570633,6.821549415588379,1.1691584587097168
B,17092add79b24457ba29f0b35d660072,3,0.06784231215715408,0.15644420683383942,6.821544647216797,1.4264304637908936
B,17092add79b24457ba29f0b35d660072,5,0.06784231215715408,0.1564440280199051,6.821510314941406,1.8444801568984985
B,179832b0585c415d979f90dced97ae71,1,0.08920697867870331,0.323564738035202,9.096172332763672,0.8250470161437988
B,179832b0585c415d979f90dced97ae71,2,0.08920711278915405,0.32356342673301697,9.096136093139648,1.169059157371521
B,179832b0585c415d979f90dced97ae71,3,0.08920718729496002,0.3235648274421692,9.096139907836914,1.4266517162322998
B,179832b0585c415d979f90dced97ae71,5,0.08920719474554062,0.3235646188259125,9.096186637878418,1.844365119934082
B,17bc5de2691b43cfb873091778a8de52,1,0.00014618589193560183,0.4173870384693146,22.952342987060547,0.8251808881759644
B,17bc5de2691b43cfb873091778a8de52,2,0.00014618589193560183,0.4173899292945862,22.95233154296875,1.1690313816070557
B,17bc5de2691b43cfb873091778a8de52,3,0.0001461858191760257,0.4173917770385742,22.95227813720703,1.426712155342102
B,17bc5de2691b43cfb873091778a8de52,5,0.00014618584827985615,0.4173939824104309,22.952247619628906,1.8443337678909302
B,18b0f54db566476fb861c8fa187cd8d8,1,0.21521781384944916,0.2343245893716812,17.399028778076172,0.8251011371612549
B,18b0f54db566476fb861c8fa187cd8d8,2,0.21521781384944916,0.23432372510433197,17.39894676208496,1.1690489053726196
B,18b0f54db566476fb861c8fa187cd8d8,3,0.21521781384944916,0.23432429134845734,17.399011611938477,1.42667555809021
B,18b0f54db566476fb861c8fa187cd8d8,5,0.21521779894828796,0.23432421684265137,17.398942947387695,1.8443536758422852
B,1907da7461054e5ba6885302c08c2677,1,0.08301001042127609,1.5598602294921875,9.951212882995605,0.8247212171554565
B,1907da7461054e5ba6885302c08c2677,2,0.08299671858549118,1.5597007274627686,9.951882362365723,1.1691502332687378
B,1907da7461054e5ba6885302c08c2677,3,0.08299261331558228,1.5596593618392944,9.951981544494629,1.426487922668457
B,1907da7461054e5ba6885302c08c2677,5,0.08298946917057037,1.5596323013305664,9.952043533325195,1.844457983970642
B,191df4fa5f48453d81ede86ed863a3c2,1,0.08735476434230804,0.2694161534309387,4.391491413116455,0.8240111470222473
B,191df4fa5f48453d81ede86ed863a3c2,2,0.08736918866634369,0.26946282386779785,4.391757488250732,1.169216513633728
B,191df4fa5f48453d81ede86ed863a3c2,3,0.0873720720410347,0.26947808265686035,4.3917975425720215,1.426185965538025
B,191df4fa5f48453d81ede86ed863a3c2,5,0.08737391233444214,0.2694869041442871,4.391816139221191,1.8445712327957153
B,193c0e81efc74ed0bd5834586cf3fe8f,1,0.1151186004281044,0.16635939478874207,5.753220081329346,0.8249412775039673
B,193c0e81efc74ed0bd5834586cf3fe8f,2,0.1151185855269432,0.16636031866073608,5.753230094909668,1.1690796613693237
B,193c0e81efc74ed0bd5834586cf3fe8f,3,0.11511863768100739,0.16635969281196594,5.753233909606934,1.4266045093536377
B,193c0e81efc74ed0bd5834586cf3fe8f,5,0.11511850357055664,0.16635963320732117,5.753180027008057,1.8443886041641235
B,195a37929e644c3dbfbe25de252b0969,1,0.18071214854717255,0.36339259147644043,18.193029403686523,0.8251035809516907
B,195a37929e644c3dbfbe25de252b0969,2,0.18071207404136658,0.3633933663368225,18.19303321838379,1.1690469980239868
B,195a37929e644c3dbfbe25de252b0969,3,0.18071210384368896,0.3633916974067688,18.19297981262207,1.4266774654388428
B,195a37929e644c3dbfbe25de252b0969,5,0.18071214854717255,0.3633938729763031,18.19304084777832,1.8443514108657837
B,1ada36a1a86a4bdaaa106bee7d9ac67d,1,0.12165355682373047,0.2681943476200104,5.516970634460449,0.824052095413208
B,1ada36a1a86a4bdaaa106bee7d9ac67d,2,0.12165360897779465,0.2681926190853119,5.516986846923828,1.1692579984664917
B,1ada36a1a86a4bdaaa106bee7d9ac67d,3,0.12165363132953644,0.26819393038749695,5.516984939575195,1.426212191581726
B,1ada36a1a86a4bdaaa106bee7d9ac67d,5,0.12165357917547226,0.26819267868995667,5.516974449157715,1.8445994853973389
B,1b98302c1ed9406a8343b3d39d6c5095,1,0.0001474486052757129,0.5163213610649109,5.4166388511657715,0.8241391777992249
B,1b98302c1ed9406a8343b3d39d6c5095,2,0.00014744861982762814,0.5163204669952393,5.416632175445557,1.1692399978637695
B,1b98302c1ed9406a8343b3d39d6c5095,3,0.0001474486489314586,0.5163218379020691,5.416626453399658,1.4262501001358032
B,1b98302c1ed9406a8343b3d39d6c5095,5,0.00014744859072379768,0.5163207650184631,5.416640281677246,1.8445777893066406
B,1bbd90606751424ca876f2c94e183784,1,0.02211620844900608,0.1386902779340744,40.738487243652344,0.825198769569397
B,1bbd90606751424ca876f2c94e183784,2,0.022116022184491158,0.1386929750442505,40.738487243652344,1.1690267324447632
B,1bbd90606751424ca876f2c94e183784,3,0.022116057574748993,0.13869228959083557,40.73846435546875,1.4267206192016602
B,1bbd90606751424ca876f2c94e183784,5,0.02211611531674862,0.13869008421897888,40.73858642578125,1.8443282842636108
B,1bc61e7f64a54ccc9f3942b874779522,1,0.11423647403717041,0.22229290008544922,2.783167600631714,0.8235161304473877
B,1bc61e7f64a54ccc9f3942b874779522,2,0.11423647403717041,0.22229309380054474,2.7831809520721436,1.1693614721298218
B,1bc61e7f64a54ccc9f3942b874779522,3,0.1142364963889122,0.2222932130098343,2.7831859588623047,1.4259825944900513
B,1bc61e7f64a54ccc9f3942b874779522,5,0.1142365112900734,0.2222937047481537,2.783189058303833,1.8447275161743164
B,1d29f591697e493387d51a116b895934,1,0.07382278889417648,0.28169021010398865,6.035923957824707,0.8239869475364685
B,1d29f591697e493387d51a116b895934,2,0.07382284104824066,0.2816908359527588,6.035920143127441,1.1692765951156616
B,1d29f591697e493387d51a116b895934,3,0.07382284849882126,0.2816897928714752,6.035909652709961,1.4261807203292847
B,1d29f591697e493387d51a116b895934,5,0.07382291555404663,0.28169092535972595,6.035860538482666,1.8446227312088013
B,1dbcb5f847804c75822615e161505d83,1,0.0001470968418288976,0.18309074640274048,8.42177677154541,0.8252474665641785
B,1dbcb5f847804c75822615e161505d83,2,0.0001470968418288976,0.1830918788909912,8.42177677154541,1.1690173149108887
B,1dbcb5f847804c75822615e161505d83,3,0.00014709685638081282,0.18309099972248077,8.421795845031738,1.4267425537109375
B,1dbcb5f847804c75822615e161505d83,5,0.0001470967981731519,0.1830921471118927,8.421780586242676,1.84431791305542
B,1e5929958e9d4fd5b0b8cdeaf2752d01,1,0.03263911232352257,0.26348957419395447,14.564138412475586,0.8252586722373962
B,1e5929958e9d4fd5b0b8cdeaf2752d01,2,0.03263911232352257,0.2634897828102112,14.564128875732422,1.169014811515808
B,1e5929958e9d4fd5b0b8cdeaf2752d01,3,0.032639097422361374,0.2634900212287903,14.564115524291992,1.4267479181289673
B,1e5929958e9d4fd5b0b8cdeaf2752d01,5,0.032639119774103165,0.26348909735679626,14.56409740447998,1.8443150520324707
B,1ea9f54daa68475d867243576d94e9b5,1,0.11475455015897751,0.31270405650138855,8.122695922851562,0.8227729201316833
B,1ea9f54daa68475d867243576d94e9b5,2,0.11475466191768646,0.31268417835235596,8.122648239135742,1.1695252656936646
B,1ea9f54daa68475d867243576d94e9b5,3,0.114754818379879,0.3126775920391083,8.122635841369629,1.4256583452224731
B,1ea9f54daa68475d867243576d94e9b5,5,0.11475486308336258,0.3126761317253113,8.122637748718262,1.8449422121047974
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,1,0.09418092668056488,1.1225028038024902,10.684394836425781,0.8248515725135803
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,2,0.09418126195669174,1.12249755859375,10.68442153930664,1.1691237688064575
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,3,0.09418026357889175,1.1224983930587769,10.68443489074707,1.4265481233596802
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,5,0.09418058395385742,1.1225006580352783,10.684407234191895,1.8444305658340454
B,1f6c403e514e4d259ecb329543003c3d,1,0.018734809011220932,0.13919076323509216,4.513208389282227,0.8233402967453003
B,1f6c403e514e4d259ecb329543003c3d,2,0.018734829500317574,0.13919059932231903,4.513210296630859,1.1694210767745972
B,1f6c403e514e4d259ecb329543003c3d,3,0.018734827637672424,0.13918937742710114,4.513188362121582,1.4258946180343628
B,1f6c403e514e4d259ecb329543003c3d,5,0.0187347624450922,0.1391899436712265,4.513156890869141,1.8448054790496826
B,1f899649bb9f4e51a031668b0a97d438,1,0.008153161965310574,0.3364003002643585,3.4867072105407715,0.8186397552490234
B,1f899649bb9f4e51a031668b0a97d438,2,0.008153224363923073,0.33640092611312866,3.486708641052246,1.1702944040298462
B,1f899649bb9f4e51a031668b0a97d438,3,0.008153131231665611,0.33640047907829285,3.4867074489593506,1.4240435361862183
B,1f899649bb9f4e51a031668b0a97d438,5,0.008153349161148071,0.3364013731479645,3.4867002964019775,1.8460866212844849
B,202304220aef4cac84572ec4a072bf68,1,0.01488122995942831,0.31457144021987915,11.971420288085938,0.8232876062393188
B,202304220aef4cac84572ec4a072bf68,2,0.014908931218087673,0.3310890793800354,12.044760704040527,1.1697231531143188
B,202304220aef4cac84572ec4a072bf68,3,0.014909058809280396,0.33280298113822937,12.058853149414062,1.4267778396606445
B,202304220aef4cac84572ec4a072bf68,5,0.014908000826835632,0.3329195976257324,12.064067840576172,1.845404028892517
B,210f600a968c47e4abeed9c8d25f36bd,1,0.00014760630438104272,0.3292277157306671,9.218034744262695,0.825356125831604
B,210f600a968c47e4abeed9c8d25f36bd,2,0.00014760630438104272,0.3292282521724701,9.218001365661621,1.16899573802948
B,210f600a968c47e4abeed9c8d25f36bd,3,0.00014760630438104272,0.32922857999801636,9.21802043914795,1.426791787147522
B,210f600a968c47e4abeed9c8d25f36bd,5,0.0001476063916925341,0.329223096370697,9.218116760253906,1.8442938327789307
B,21228b0cf30745efbf0842c86f34e584,1,0.008861142210662365,0.264297753572464,4.138912200927734,0.8217394351959229
B,21228b0cf30745efbf0842c86f34e584,2,0.008861261419951916,0.2642970085144043,4.1388959884643555,1.1697874069213867
B,21228b0cf30745efbf0842c86f34e584,3,0.008861029520630836,0.26429757475852966,4.138894557952881,1.4252095222473145
B,21228b0cf30745efbf0842c86f34e584,5,0.008861004374921322,0.2642969787120819,4.138907432556152,1.8453067541122437
B,2242ba8057ed45c998208ca71cd13b3e,1,0.04081089422106743,0.2266094833612442,2.817152500152588,0.8241878151893616
B,2242ba8057ed45c998208ca71cd13b3e,2,0.04081088677048683,0.22660969197750092,2.817150831222534,1.1692237854003906
B,2242ba8057ed45c998208ca71cd13b3e,3,0.04081088304519653,0.22660985589027405,2.817150831222534,1.4262752532958984
B,2242ba8057ed45c998208ca71cd13b3e,5,0.04081093519926071,0.22660894691944122,2.817145586013794,1.844557523727417
B,229df31da28c4d3390d6ae1fef2867e0,1,0.021297208964824677,0.3383825719356537,6.085655212402344,0.8230863809585571
B,229df31da28c4d3390d6ae1fef2867e0,2,0.021296989172697067,0.3383830785751343,6.085653305053711,1.1694972515106201
B,229df31da28c4d3390d6ae1fef2867e0,3,0.021297164261341095,0.33838409185409546,6.085672378540039,1.4257752895355225
B,229df31da28c4d3390d6ae1fef2867e0,5,0.0212967861443758,0.33838510513305664,6.085680961608887,1.8449060916900635
B,22a62914e48948cbb93a08364e3d650c,1,0.08628984540700912,0.19733478128910065,4.664334297180176,0.8249408006668091
B,22a62914e48948cbb93a08364e3d650c,2,0.0862908661365509,0.19800767302513123,4.665979385375977,1.1690442562103271
B,22a62914e48948cbb93a08364e3d650c,3,0.08629437536001205,0.19837746024131775,4.667476654052734,1.4266057014465332
B,22a62914e48948cbb93a08364e3d650c,5,0.08629465103149414,0.19828340411186218,4.667683124542236,1.844363808631897
B,2408f7b6d1d64b9ca70b14a84dee8d84,1,0.13036243617534637,0.3378407061100006,7.090468883514404,0.8241832852363586
B,2408f7b6d1d64b9ca70b14a84dee8d84,2,0.13036243617534637,0.33784183859825134,7.090370178222656,1.1692345142364502
B,2408f7b6d1d64b9ca70b14a84dee8d84,3,0.13036249577999115,0.33784446120262146,7.090398788452148,1.4262678623199463
B,2408f7b6d1d64b9ca70b14a84dee8d84,5,0.13036246597766876,0.33784395456314087,7.09039306640625,1.8445709943771362
B,24a0d4520d444db7980f3737950f2a5c,1,0.012771528214216232,0.35400137305259705,10.980549812316895,0.8243635892868042
B,24a0d4520d444db7980f3737950f2a5c,2,0.012771638110280037,0.3540027439594269,10.980602264404297,1.1692123413085938
B,24a0d4520d444db7980f3737950f2a5c,3,0.012771673500537872,0.3540003001689911,10.980528831481934,1.4263405799865723
B,24a0d4520d444db7980f3737950f2a5c,5,0.0127714853733778,0.3540022373199463,10.980545997619629,1.844544768333435
B,2570d5ef94e740e9bd85d42e6b8c59f6,1,0.026384247466921806,0.16698625683784485,8.500396728515625,0.8250965476036072
B,2570d5ef94e740e9bd85d42e6b8c59f6,2,0.026384249329566956,0.16698800027370453,8.500406265258789,1.1690479516983032
B,2570d5ef94e740e9bd85d42e6b8c59f6,3,0.0263843797147274,0.1669854372739792,8.500351905822754,1.4266743659973145
B,2570d5ef94e740e9bd85d42e6b8c59f6,5,0.026384273543953896,0.16698607802391052,8.500414848327637,1.8443524837493896
B,25b1735633484414aef07006a0099c26,1,0.02643825113773346,0.34858736395835876,68.2927017211914,0.8248232007026672
B,25b1735633484414aef07006a0099c26,2,0.026438310742378235,0.34858769178390503,68.29261016845703,1.1690986156463623
B,25b1735633484414aef07006a0099c26,3,0.026438336819410324,0.3485884666442871,68.29265594482422,1.426554799079895
B,25b1735633484414aef07006a0099c26,5,0.026438336819410324,0.34858837723731995,68.29265594482422,1.8444104194641113
B,25b74c8c02ef41f6bdb3dc2b097c6eee,1,0.07896656543016434,0.3127932548522949,21.69861602783203,0.8245535492897034
B,25b74c8c02ef41f6bdb3dc2b097c6eee,2,0.078956238925457,0.312717080116272,21.699609756469727,1.1691575050354004
B,25b74c8c02ef41f6bdb3dc2b097c6eee,3,0.07896075397729874,0.31275108456611633,21.699316024780273,1.4264297485351562
B,25b74c8c02ef41f6bdb3dc2b097c6eee,5,0.07895617187023163,0.3127158284187317,21.69972038269043,1.8444783687591553
B,260151f2360c484e8c0a5034ff391021,1,0.03633812814950943,0.2597227096557617,4.405953407287598,0.8239333629608154
B,260151f2360c484e8c0a5034ff391021,2,0.03634648397564888,0.25974756479263306,4.406106948852539,1.1692698001861572
B,260151f2360c484e8c0a5034ff391021,3,0.036348167806863785,0.25975850224494934,4.4061479568481445,1.4261589050292969
B,260151f2360c484e8c0a5034ff391021,5,0.0363486148416996,0.25976991653442383,4.40615701675415,1.8446167707443237
B,273a3aa035784eacb89db08c1a0710bf,1,0.09857896715402603,0.17836403846740723,6.150036811828613,0.8237537145614624
B,273a3aa035784eacb89db08c1a0710bf,2,0.09857897460460663,0.1783635914325714,6.150017261505127,1.1693179607391357
B,273a3aa035784eacb89db08c1a0710bf,3,0.09857896715402603,0.1783633828163147,6.150002479553223,1.4260824918746948
B,273a3aa035784eacb89db08c1a0710bf,5,0.09857896715402603,0.1783631145954132,6.149987697601318,1.84467351436615
B,276f390b0cfc475898b445466d387cf6,1,0.07497187703847885,0.22295695543289185,7.961925029754639,0.825069010257721
B,276f390b0cfc475898b445466d387cf6,2,0.07497189193964005,0.2229573279619217,7.961928367614746,1.169053554534912
B,276f390b0cfc475898b445466d387cf6,3,0.07497192174196243,0.22295677661895752,7.9619221687316895,1.4266618490219116
B,276f390b0cfc475898b445466d387cf6,5,0.0749719887971878,0.22295519709587097,7.961947441101074,1.8443588018417358
B,27b4f79643cb40ae8cdde5d5a9adebf1,1,0.07681345194578171,0.17449335753917694,8.750971794128418,0.8250934481620789
B,27b4f79643cb40ae8cdde5d5a9adebf1,2,0.07681356370449066,0.1744927018880844,8.750943183898926,1.1690479516983032
B,27b4f79643cb40ae8cdde5d5a9adebf1,3,0.07681354135274887,0.17449352145195007,8.750946998596191,1.4266732931137085
B,27b4f79643cb40ae8cdde5d5a9adebf1,5,0.07681362330913544,0.1744900345802307,8.750921249389648,1.8443523645401
B,285fbc3ac47c47dead4bae4f21dbf966,1,0.007730328012257814,0.22342613339424133,3.8066017627716064,0.8218816518783569
B,285fbc3ac47c47dead4bae4f21dbf966,2,0.007730335928499699,0.22342613339424133,3.8066153526306152,1.1697349548339844
B,285fbc3ac47c47dead4bae4f21dbf966,3,0.0077302525751292706,0.2234264463186264,3.806614398956299,1.425275206565857
B,285fbc3ac47c47dead4bae4f21dbf966,5,0.007730274926871061,0.22342698276042938,3.806600332260132,1.84522545337677
B,28e9c03735124472877f9f4741a74d78,1,0.04897337406873703,0.3586497902870178,4.813959121704102,0.8239100575447083
B,28e9c03735124472877f9f4741a74d78,2,0.048973359167575836,0.3586524724960327,4.813952922821045,1.1692806482315063
B,28e9c03735124472877f9f4741a74d78,3,0.04897335171699524,0.35865089297294617,4.81395149230957,1.4261530637741089
B,28e9c03735124472877f9f4741a74d78,5,0.04897339269518852,0.35864925384521484,4.813966751098633,1.8446269035339355
B,28f3639867884b1ab9357e990899d9d6,1,0.0072202375158667564,0.26386240124702454,5.65338659286499,0.8240469098091125
B,28f3639867884b1ab9357e990899d9d6,2,0.0072202375158667564,0.26386240124702454,5.65338659286499,1.1692759990692139
B,28f3639867884b1ab9357e990899d9d6,3,0.007220372557640076,0.2638630270957947,5.653398513793945,1.4262007474899292
B,28f3639867884b1ab9357e990899d9d6,5,0.007220496889203787,0.2638654410839081,5.653447151184082,1.844623327255249
B,2989fed94cf84cc8bddefad13d208932,1,0.04552179574966431,0.38097116351127625,4.557580947875977,0.8237448334693909
B,2989fed94cf84cc8bddefad13d208932,2,0.04552178084850311,0.38097333908081055,4.557577610015869,1.1693167686462402
B,2989fed94cf84cc8bddefad13d208932,3,0.04552178829908371,0.38097238540649414,4.55759334564209,1.4260797500610352
B,2989fed94cf84cc8bddefad13d208932,5,0.04552183300256729,0.3809735178947449,4.557591438293457,1.8446718454360962
B,29bc29d28a574da5a81e51a7bdccc563,1,0.013826168142259121,0.5586674809455872,15.350640296936035,0.8252221941947937
B,29bc29d28a574da5a81e51a7bdccc563,2,0.013823834247887135,0.5581737756729126,15.35486888885498,1.1690490245819092
B,29bc29d28a574da5a81e51a7bdccc563,3,0.013823328539729118,0.557633638381958,15.355965614318848,1.4267637729644775
B,29bc29d28a574da5a81e51a7bdccc563,5,0.013823206536471844,0.5575869679450989,15.356109619140625,1.8443506956100464
B,29dd1b62f2a74a1f85cad5fede2fc423,1,0.04175266623497009,0.36458319425582886,6.07958459854126,0.8233721852302551
B,29dd1b62f2a74a1f85cad5fede2fc423,2,0.04175277054309845,0.3645830452442169,6.079580307006836,1.1694109439849854
B,29dd1b62f2a74a1f85cad5fede2fc423,3,0.04175292328000069,0.3645826280117035,6.079585552215576,1.4259098768234253
B,29dd1b62f2a74a1f85cad5fede2fc423,5,0.04175309091806412,0.36458295583724976,6.079610824584961,1.8447881937026978
B,29dfbc6436484061ba94690407c5f8fd,1,0.004453007131814957,0.3449825942516327,4.419149875640869,0.822266697883606
B,29dfbc6436484061ba94690407c5f8fd,2,0.004452924244105816,0.34498390555381775,4.419161319732666,1.169623851776123
B,29dfbc6436484061ba94690407c5f8fd,3,0.004453085828572512,0.344981849193573,4.419159412384033,1.4254494905471802
B,29dfbc6436484061ba94690407c5f8fd,5,0.004453103523701429,0.344983845949173,4.419147968292236,1.8450740575790405
B,2a37df8f84254af1aa4fca1efdbc4fe7,1,0.006299249827861786,0.3472498953342438,5.845160961151123,0.8238372206687927
B,2a37df8f84254af1aa4fca1efdbc4fe7,2,0.006299350876361132,0.34724974632263184,5.845170974731445,1.1693024635314941
B,2a37df8f84254af1aa4fca1efdbc4fe7,3,0.006299243308603764,0.3472497761249542,5.845159530639648,1.4261178970336914
B,2a37df8f84254af1aa4fca1efdbc4fe7,5,0.006299186032265425,0.34724998474121094,5.845134735107422,1.8446545600891113
B,2b59a3b183004c3c860337ceb41750c8,1,0.09111537784337997,0.7204164862632751,15.802347183227539,0.8241705298423767
B,2b59a3b183004c3c860337ceb41750c8,2,0.09111516922712326,0.7204173803329468,15.802324295043945,1.1692519187927246
B,2b59a3b183004c3c860337ceb41750c8,3,0.0911153107881546,0.7204171419143677,15.802326202392578,1.426252841949463
B,2b59a3b183004c3c860337ceb41750c8,5,0.09111526608467102,0.7204181551933289,15.802319526672363,1.8445827960968018
B,2be296fc2d684166b4e0dcbe84d92337,1,0.0001471937430324033,0.40963152050971985,7.5521321296691895,0.8239296674728394
B,2be296fc2d684166b4e0dcbe84d92337,2,0.00014719375758431852,0.4096323251724243,7.552163600921631,1.169287085533142
B,2be296fc2d684166b4e0dcbe84d92337,3,0.00014719371392857283,0.40963247418403625,7.5521039962768555,1.4261565208435059
B,2be296fc2d684166b4e0dcbe84d92337,5,0.00014719375758431852,0.40963274240493774,7.552120685577393,1.8446354866027832
B,2c0aa3bfb16540fba4ba538a8c67f3b3,1,0.00014658411964774132,0.24537692964076996,16.306583404541016,0.8253244757652283
B,2c0aa3bfb16540fba4ba538a8c67f3b3,2,0.00014658411964774132,0.24537692964076996,16.306583404541016,1.1690020561218262
B,2c0aa3bfb16540fba4ba538a8c67f3b3,3,0.00014658411964774132,0.24537692964076996,16.306583404541016,1.4267771244049072
B,2c0aa3bfb16540fba4ba538a8c67f3b3,5,0.00014658409054391086,0.24537761509418488,16.306631088256836,1.8443007469177246
B,2c3da301c24245ce9b25ce41e44a5b35,1,0.16037273406982422,0.3895508050918579,5.366397857666016,0.8243761658668518
B,2c3da301c24245ce9b25ce41e44a5b35,2,0.16037389636039734,0.3895512521266937,5.367284297943115,1.1692171096801758
B,2c3da301c24245ce9b25ce41e44a5b35,3,0.1603718101978302,0.389631062746048,5.367396831512451,1.4263616800308228
B,2c3da301c24245ce9b25ce41e44a5b35,5,0.16037076711654663,0.3896743059158325,5.367442607879639,1.8445358276367188
B,2c60afeb98c3492f8007ac509de7698b,1,0.02190767414867878,0.27215576171875,6.986363887786865,0.8252265453338623
B,2c60afeb98c3492f8007ac509de7698b,2,0.021907666698098183,0.2721538841724396,6.98637056350708,1.1690211296081543
B,2c60afeb98c3492f8007ac509de7698b,3,0.02190767601132393,0.2721567749977112,6.986281394958496,1.426733374595642
B,2c60afeb98c3492f8007ac509de7698b,5,0.021907664835453033,0.2721548080444336,6.986344337463379,1.8443222045898438
B,2c6ce38f887f4373ae8f065210b7e9ee,1,0.02702297270298004,0.4521012306213379,5.700647354125977,0.8247816562652588
B,2c6ce38f887f4373ae8f065210b7e9ee,2,0.027022968977689743,0.4521005153656006,5.700659275054932,1.1691064834594727
B,2c6ce38f887f4373ae8f065210b7e9ee,3,0.02702297270298004,0.4521012604236603,5.700649738311768,1.426532506942749
B,2c6ce38f887f4373ae8f065210b7e9ee,5,0.027023043483495712,0.4521009027957916,5.700640678405762,1.8444243669509888
B,2c886582d8a94d5d9994de58b51911eb,1,0.18619404733181,0.2491629272699356,5.801373481750488,0.822348415851593
