scene,N,subset,P,pixel_seed,cutoff,trace,eig_norm_q0,eig_norm_q0.1,eig_norm_q0.5,eig_norm_q1,eig_norm_q2,eig_norm_q5,eig_norm_q10,eig_norm_q25,eig_norm_q50,eig_norm_q75,eig_norm_q90,eig_norm_q95,eig_norm_q99,eig_norm_q100,n_above_0e+00,n_above_1e-12,n_above_1e-10,n_above_1e-09,n_above_1e-08,n_above_1e-07,n_above_1e-06,n_above_1e-05,n_above_1e-04,n_negative,eig_raw_min,eig_raw_max,neg_mass_over_trace,logdet_pos_mean_log,eig_norm_geomean_pos,eff_rank_entropy,participation_ratio,cond_p1_p99,gauge_residual,rank_Fk_min,rank_Fk_max,rank_Fk_mean,Fk_eigmax_min,Fk_minpos_min,active_frac_min,active_frac_mean,boundary_frac_max,F_ss_diag_min,F_ss_diag_median,n_dead_pixels
conf_torus_R06_r035,3,"21,25,30",1000,649975561,1e-08,657.4653851511925,-1.5455204006006475e-16,3.103327576943702e-08,6.425754899696465e-06,2.298746941424255e-05,3.576502570692895e-05,8.043638498487796e-05,0.00013933110141554274,0.00037545056693177143,0.0007822632249864247,0.0014417124063399699,0.0021611799265157596,0.002524651827842258,0.002932556096240667,0.0030895995332990995,999,999,999,999,999,997,996,993,933,1,-1.0161261654399302e-13,2.0313047471234373,1.5455204006006475e-16,-7.34899083902281,0.0006432411668098843,738.7692974389566,626.6099229948791,127.57194119086974,5.885972725692158e-14,9,9,9.0,256.5575247647799,0.05979866477627105,0.737,0.8456666666666667,0.0,0.007425185124086344,0.5143110196312861,0
conf_torus_R06_r035,3,"0,5,24",1000,167240587,1e-08,1339.3833968882868,5.983415194193058e-18,3.383193047434504e-07,3.969816410051221e-05,0.00021711161771122725,0.00027125860417306994,0.00034314778347358297,0.00048140263299264774,0.0007539576654717465,0.0009821882558141918,0.0013331628439812034,0.001429079302746858,0.0015002696680075252,0.0015201260111705618,0.001545015013682725,1000,999,999,999,999,999,996,996,991,0,8.014086967791287e-15,2.069367457269771,0.0,-7.04785711762004,0.0008692697056482139,928.172728774734,884.0311468613264,7.001587603628054,2.620893889098753e-14,9,9,9.0,317.655269171745,0.04076062309783928,0.956,0.9846666666666666,0.0,0.20071379478594445,1.3159535928315842,0
conf_torus_R06_r035,3,"2,17,28",1000,1514228374,1e-08,394.0722886724435,-5.331838048663388e-17,-6.512130494457768e-19,-3.852254016684423e-19,-2.298125121984268e-19,-6.418831546965378e-20,1.7368404065612298e-19,1.2131500892958466e-06,6.038685599973086e-05,0.0005287908581885364,0.0015227014278244647,0.0028398816542807397,0.0035796430720524716,0.004360903440168429,0.004881618187048653,970,936,936,936,935,922,909,832,722,30,-2.1011296226675966e-14,1.9237104513952872,5.860031827820793e-17,-9.37902248747226,8.447774023534145e-05,516.9369701152657,418.7084918807024,4.3609034401684285e+297,2.2293361594268632e-14,9,9,9.0,203.92897478315422,0.03746638693903306,0.575,0.7486666666666667,0.0,0.0,0.21378452938005207,63
conf_torus_R06_r035,3,"11,15,23",1000,1977686913,1e-08,696.4928136795365,7.466354178787122e-17,5.718711542162156e-08,5.783950347036054e-07,3.633279116978647e-06,1.3772300500316389e-05,5.294327842164868e-05,0.00012634799397122034,0.00042845483813475636,0.0009671700247966729,0.001502228486124297,0.001993211386007765,0.002286253803562166,0.002682176232403627,0.002859246078434373,1000,999,999,999,999,997,992,984,908,0,5.200262029911408e-14,1.9914443461709372,0.0,-7.392340142155772,0.0006159528484060855,771.7790826518881,680.8841971149636,738.2246576844511,3.344199628129653e-14,9,9,9.0,289.66643989921477,0.024854996499477897,0.815,0.8849999999999999,0.0,6.762752096621789e-05,0.6849489661351558,0
conf_torus_R06_r035,3,"14,15,24",1000,1150825093,1e-08,540.3913168176931,-3.004471806851219e-16,2.6884006237492352e-09,4.0960474801737215e-07,1.1037309178894612e-06,5.049256274249836e-06,3.498384077961436e-05,0.00011821140314249176,0.00036067293941124593,0.0008377233868418973,0.001540255382757619,0.0021240702009856175,0.0023946524161345163,0.0028762245097816194,0.003072351147950457,999,999,999,999,998,997,990,977,910,1,-1.623590476045964e-13,1.6602718825672986,3.004471806851219e-16,-7.440521487436575,0.0005869790155357589,738.2909811211404,636.5663814307816,2605.910972650377,1.4611010253675122e-13,9,9,9.0,258.3138618454303,0.02670457829343968,0.664,0.8236666666666667,0.0,2.538643459820467e-06,0.4600424238506524,0
conf_torus_R06_r035,3,"1,12,18",1000,1156425027,1e-08,438.90852160100684,-1.2551318053516796e-16,3.187525813666849e-07,3.3980275623794595e-06,3.5252618370312846e-06,7.006218257771449e-06,2.7976582205997413e-05,9.053298423640336e-05,0.00031073058641236225,0.0008670725017414253,0.0015285296170522227,0.0022315521615205586,0.0024500151137587193,0.002591610566464225,0.002797207745353049,999,999,999,999,999,999,997,968,879,1,-5.5088804510130835e-14,1.2277183161237923,1.2551318053516796e-16,-7.4748035437709,0.0005671971861138588,721.7303238505668,624.0149787152006,735.1540640869639,5.334553131476224e-14,9,9,9.0,182.77788301684052,0.033375660945061635,0.532,0.6903333333333334,0.0,0.0014922628411589897,0.3889479173450842,0
conf_torus_R06_r035,3,"3,24,30",1000,743658711,1e-08,800.4618487165747,-1.4911747902338293e-16,-7.1415092672900615e-19,-9.754429137442126e-20,2.9226569187863878e-19,1.528557337873803e-07,3.986140811961356e-06,2.206705384789609e-05,0.00020212613042385751,0.0008691902870661006,0.0016916221234455435,0.0023070165699072337,0.0024410083176360352,0.0025160491272143326,0.0026539100121986065,992,988,988,988,985,981,969,931,817,7,-1.1936285293501214e-13,2.1243537146919236,1.5064411496237963e-16,-7.90365744242918,0.0003693900439803901,674.2589375136736,592.3481102645825,8608773445290677.0,9.280135803148341e-14,9,9,9.0,285.67860550439474,0.03650481600002694,0.791,0.9063333333333333,0.0,0.0,0.7347455856488947,11
conf_torus_R06_r035,3,"4,20,30",1000,1252572659,1e-08,187.65365849569173,-6.738230373825863e-19,-5.623907488923806e-19,-1.1179691206577237e-19,-8.72284519614042e-21,2.7707373713511186e-20,3.6335457543312255e-08,1.2669643871936216e-06,1.6921597383221113e-05,0.0002396938263768108,0.0012824619932184185,0.0031999401297867778,0.004812563250015138,0.007113508035967945,0.009548138986534793,985,973,972,970,965,944,909,790,635,15,-1.2644535814352158e-16,1.7917432126486001,2.1098228162029503e-18,-9.374409651974076,8.486832230715327e-05,391.9495610325808,284.87474727941543,7.113508035967945e+297,8.073971414946322e-15,9,9,9.0,126.17356034636781,0.01844841644726276,0.443,0.6476666666666667,0.0,0.0,0.048460083554147146,26
conf_torus_R06_r035,3,"5,17,25",1000,967793852,1e-08,578.2925830547802,7.299637031538813e-17,1.531815575540612e-07,1.2569272280903518e-06,6.769474192429973e-06,2.1523622567053296e-05,7.726779195433083e-05,0.00012223061011480395,0.0005031232613146792,0.0009202635075136853,0.001645122805057286,0.0017304020555929975,0.001807571380342945,0.002107727275644557,0.002600882029133492,1000,999,999,999,999,999,995,988,924,0,4.221325954330908e-14,1.5040707868483651,0.0,-7.337867574336777,0.0006504360496752144,797.8094670975262,725.106397957784,311.3576055879705,4.191771124493614e-14,9,9,9.0,204.10949520200495,0.0435117853606813,0.585,0.7693333333333333,0.0,0.00026750586970713554,0.5328600022233188,0
conf_torus_R06_r035,3,"18,20,31",1000,1558942177,1e-08,793.2651727744714,-1.1149279025607456e-16,5.210217016388637e-10,2.4272158751564394e-08,1.1675249843986629e-07,9.258765890044452e-07,9.373058476526814e-06,4.341558401790364e-05,0.00020153635709933758,0.00071970979193707,0.0016227107710496801,0.0025916415164405427,0.002834778684989036,0.003060252363476933,0.003193006821463715,999,999,999,998,996,991,979,948,851,1,-8.844334752559289e-14,2.5329011078984798,1.1149279025607456e-16,-7.766483233946382,0.00042370070604807303,648.5890581310784,546.0177580889754,26211.450755832215,4.215785020859335e-14,9,9,9.0,266.82489462410354,0.034043856059409086,0.733,0.9013333333333334,0.0,1.948776558400093e-06,0.5709251264564766,0
conf_torus_R06_r035,3,"6,15,31",1000,588345527,1e-08,565.9596169817454,-1.010429630280447e-17,-1.4256419263181543e-18,1.1903727196553952e-08,2.1301742618044654e-07,1.3014876932182458e-06,2.19250767689564e-05,7.908615712313744e-05,0.00027855883509906036,0.0008449925400357615,0.0015341174141205057,0.002280278771827554,0.002702366556457888,0.0030361229072359175,0.003221378126517957,998,997,997,997,995,992,983,964,887,2,-5.7186236654052836e-15,1.8231699306374756,1.1521250887404419e-17,-7.624143868784541,0.0004885132960258762,695.0744678198222,590.3128009167035,14252.932080138951,3.955239970443377e-14,9,9,9.0,265.2266359180748,0.026906996545824766,0.699,0.827,0.0,0.0,0.4782319474998475,2
conf_torus_R06_r035,3,"12,23,31",1000,1198383398,1e-08,588.8462628399733,1.9345104762303513e-17,5.956517986398173e-12,6.326566601642893e-08,1.9869151386713166e-07,5.208836530762661e-07,2.9740246311403613e-06,2.0873875321584944e-05,0.00015113129643165682,0.0006569517689481454,0.001643126562059928,0.002691413719078656,0.0032158339541178455,0.0037688909174227246,0.00399549524927234,1000,999,998,998,997,993,971,916,782,0,1.1391292643530194e-14,2.3527324457288845,0.0,-8.044370663762844,0.0003209033200760498,586.7566767166628,481.3136733162776,18968.555043287077,2.0008166278377474e-14,9,9,9.0,203.40789482244895,0.027095152795894202,0.546,0.8223333333333334,0.0,1.9036179627681857e-08,0.40354623053365263,0
conf_torus_R06_r035,3,"7,9,18",1000,1015231599,1e-08,476.46069409329306,-1.1706737435196097e-16,3.8449240919558083e-07,1.4615865849649215e-06,2.021602520190162e-06,4.370261254625025e-06,1.88197735234319e-05,6.525239529159043e-05,0.00024751624962735506,0.0008059506525060981,0.0015174646895698592,0.002364774683206253,0.002580019333381572,0.00310854986698103,0.003231454347079519,999,999,999,999,999,999,996,971,861,1,-5.5778002439414694e-14,1.5396609811402968,1.1706737435196097e-16,-7.5818147798948345,0.0005096355070112733,681.2776092414862,576.2707328458885,1537.6662009150168,6.023427286848783e-14,9,9,9.0,161.33554683259882,0.030849785634521194,0.483,0.7080000000000001,0.0,0.0007107378681231669,0.4018470707829124,0
conf_torus_R06_r035,3,"8,23,26",1000,758812885,1e-08,1191.8834718487333,-3.4208302175788727e-16,9.738862466248183e-08,2.59035978809858e-05,5.5191731730175964e-05,0.00010314765705292298,0.00019288738313975144,0.0002909848718427306,0.0005699915217245342,0.001000820104595292,0.0014188728492025963,0.001687910212597656,0.0018838136124998167,0.0019362414282309453,0.0019407102350832842,999,999,999,999,999,998,996,996,981,1,-4.0772309963329643e-13,2.313100452843436,3.4208302175788727e-16,-7.128454593134121,0.0008019577813961056,858.4079186314601,785.3702686002274,35.082092326744466,1.8959887415938174e-13,9,9,9.0,315.1532470112438,0.038982573120517776,0.933,0.9776666666666666,0.0,0.061021260303098804,1.2176032701229735,0
conf_torus_R06_r035,3,"2,10,25",1000,104768054,1e-08,591.4792644402334,-4.904682313062712e-19,-3.6017801656100863e-19,-2.009433109669467e-19,-1.4895337064452057e-20,1.4217340572540946e-19,1.2449848527994825e-07,4.2149050249618835e-06,0.00011309096758574689,0.0006072568015341227,0.0017168229271902283,0.002614579201658337,0.0031157825279143317,0.003599225104316555,0.0036426873502116213,988,968,968,968,963,950,930,870,758,12,-2.901017886843355e-16,2.1545740344889124,2.1089464830002004e-18,-8.804408958318808,0.0001500699621429816,576.4648939570272,484.4368973508824,3.599225104316555e+297,4.623738734768252e-14,9,9,9.0,257.05939794154875,0.037038203834123824,0.715,0.82,0.0,0.0,0.3669802170538044,31
conf_torus_R06_r035,3,"5,23,28",1000,1861792172,1e-08,898.6155387060128,-1.4889353330247533e-16,4.68159008048935e-20,3.405831793196458e-08,1.4040901033346608e-07,5.907727201775305e-06,3.713900275106557e-05,7.746886512768315e-05,0.0002841143184518724,0.0008862472829898021,0.001707716392112623,0.00225432657434532,0.0023789805240588425,0.002509028133367156,0.002640436906339946,999,998,998,998,997,990,983,976,874,1,-1.3379804263844553e-13,2.3727376330099084,1.4889353330247533e-16,-7.572786128060648,0.0005142576630869053,716.2002828924352,623.2075257142055,17869.423959390562,8.021347517283388e-14,9,9,9.0,299.6816226509808,0.028830260872979498,0.854,0.926,0.0,0.0,0.7963957322766394,1
conf_torus_R06_r035,3,"10,15,22",1000,2045137466,1e-08,561.1097850035318,-4.373509515305206e-19,-3.6000231794301466e-19,-1.0315074609770689e-19,3.829768918915312e-21,2.042146741090049e-08,6.318008635360817e-06,3.086911358845505e-05,0.00017113057941300412,0.0006304543524707697,0.001655507966902328,0.002561395586564544,0.002904907959307087,0.003483682382105084,0.00353351570593304,990,981,981,981,981,979,968,936,821,9,-2.454018983843805e-16,1.982690238062691,1.8416373237868314e-18,-8.075651275138295,0.0003110206419561401,616.2931712121785,513.3698793430287,9.09632527670038e+17,8.422517618154683e-14,9,9,9.0,261.0929011279955,0.02386069783412585,0.71,0.8256666666666667,0.0,0.0,0.35875566428738614,18
conf_torus_R06_r035,3,"12,15,25",1000,89856125,1e-08,263.571351698173,-2.152143150980843e-17,-1.2161486036887011e-18,-3.016678333777867e-19,-1.5124851611502595e-19,-1.0029404614565337e-20,3.79079324496333e-19,2.794487169230063e-07,2.068287121379467e-05,0.00031669865517521716,0.0013194570849032164,0.0031310424606579477,0.004327658231616934,0.00645187870433046,0.007572104029470827,970,945,944,940,936,916,873,789,639,30,-5.6724327935198595e-15,1.995789694246808,2.5829659201157778e-17,-9.74541541076727,5.856253438781422e-05,425.38089802376123,321.1840085643528,6.45187870433046e+297,2.9177050288661115e-14,9,9,9.0,207.22221032905247,0.02721001094333172,0.558,0.7033333333333335,0.0,0.0,0.08714537394920602,54
conf_torus_R06_r035,3,"6,21,22",1000,413359556,1e-08,668.0036504397406,5.985697807768149e-17,9.149196620701425e-08,8.876721484836983e-06,2.0677581844505724e-05,4.012171576965317e-05,8.630365913280468e-05,0.0001787559114017905,0.0004196455786821227,0.0009377510178418827,0.0014700746646155592,0.002040495175149519,0.0022426033309320944,0.0025622783624881513,0.002792081849970231,1000,999,999,999,999,998,996,994,940,0,3.998467986018276e-14,1.8651208681066582,0.0,-7.308643062139211,0.0006697252112701315,780.4514504997067,683.5739872419069,123.91576451039312,3.6703638300676946e-14,9,9,9.0,266.2430393387343,0.028328614858668184,0.688,0.798,0.0,0.008746981073453779,0.6264211494197564,0
conf_torus_R06_r035,3,"0,1,15",1000,273866751,1e-08,722.7296139285481,-4.7785991707803103e-17,8.424414977207432e-07,4.2506404329107124e-05,0.00023035910047510295,0.00029386250136014355,0.0004383578557928202,0.0005336421725941826,0.0006577136221492867,0.0010786317058588545,0.0013056193303538316,0.0014248432276835314,0.0014449274514974789,0.0014653943793629714,0.001486306832040973,999,999,999,999,999,999,998,996,993,1,-3.453635133817334e-14,1.0741979629003358,4.7785991707803103e-17,-7.003233455321411,0.0009089381977960718,932.5974345423017,890.308693452661,6.361347897003749,1.0629077336380577e-13,9,9,9.0,185.60749688107072,0.028828594956848322,0.544,0.7896666666666666,0.0,0.16412225099794656,0.7841863530300472,0
conf_torus_R06_r035,3,"10,17,21",1000,243670015,1e-08,845.8516090744386,7.932548211854599e-17,6.733416063503434e-07,1.5107188649151538e-05,3.1779080370222754e-05,5.59472517732012e-05,0.0001062644564188246,0.00019179840908278164,0.0005418248250611284,0.0009910746382138602,0.001454164931956257,0.001719349572948894,0.0018704438441777234,0.0019028716088311574,0.0019067731299938278,1000,999,999,999,999,999,997,995,952,0,6.709758669057773e-14,1.6128471201451828,0.0,-7.2172089707823135,0.0007338477537801376,834.8425533623163,763.143362805377,59.87812065871368,6.252704382363248e-14,9,9,9.0,212.28256858353055,0.0348274246087703,0.589,0.8483333333333333,0.0,0.01876892256000656,0.8418479379589225,0
conf_torus_R06_r035,3,"6,7,24",1000,596171321,1e-08,489.00676712207667,-3.823578435986963e-19,-1.6188217885354215e-19,-1.4116988499291052e-20,3.029992709318379e-19,1.0715392416622715e-06,1.3189826635283072e-05,6.953563625913e-05,0.0002562934294914225,0.0007485139205774403,0.0015459243162995679,0.0024178839716419605,0.0027559152240981496,0.0033381930392995043,0.0035377752883890947,994,987,987,987,987,985,980,953,870,6,-1.8697557298196708e-16,1.7299960565795236,7.598635023876559e-19,-7.811249195517767,0.00040515161798586953,672.3843858727035,562.8211856765798,1.1017165252686226e+16,8.668258714650899e-14,9,9,9.0,246.0000574702892,0.032818553918550285,0.651,0.773,0.0,0.0,0.380536996901955,12
conf_torus_R06_r035,3,"0,5,8",1000,293988427,1e-08,1526.9735428934805,7.208439843541316e-17,4.969806885037091e-08,2.3844577526616933e-05,0.00016982300584764904,0.00022060207885525466,0.0003084705147364799,0.0004114393980741332,0.0006756687160877733,0.000956195112528174,0.0014218195986182545,0.0015678059312166802,0.0016025561749459002,0.0016367655601219,0.0016787133579982117,1000,999,999,999,999,996,996,996,991,0,1.100709692662681e-13,2.563350883765141,0.0,-7.083816577093035,0.0008385665792144341,903.604001889287,844.9392256518934,9.638067303968631,4.613203800289579e-14,9,9,9.0,312.5580882254411,0.07003012413757181,0.998,0.9993333333333334,0.0,0.24654634658947389,1.4624858682608755,0
conf_torus_R06_r035,3,"4,15,16",1000,70194385,1e-08,616.366464540143,-5.275069516341256e-17,3.219651414244218e-07,6.472745132415854e-06,2.6459005828409046e-05,4.7106468802750566e-05,0.00013574399135501605,0.0002613713350657293,0.000570069429905151,0.0010459996713626022,0.0014552724542416318,0.0016559675782200501,0.0017046772443029341,0.0017863316295556298,0.0019473365286958924,999,999,999,999,999,999,997,993,960,1,-3.251375947990742e-14,1.200272931462162,5.275069516341256e-17,-7.163756543414151,0.0007741409899429784,853.09455019162,789.320947784072,67.51318024344077,9.076789326676004e-14,9,9,9.0,141.11959874830384,0.020308402084967172,0.45,0.7563333333333334,0.0,0.0036267404765817114,0.6506682991926095,0
conf_torus_R06_r035,3,"10,23,26",1000,842104434,1e-08,1019.6088924524216,1.528911058873615e-16,5.09711832846362e-09,2.3787008105610958e-07,8.108242294198425e-07,4.781542765239481e-06,1.6406959050758678e-05,5.315811280504189e-05,0.00024434221800989436,0.0009091910968823984,0.0016445962487223501,0.0023395161144818496,0.002434502589901727,0.002513468235317119,0.0026590360987335873,1000,999,999,999,998,996,987,966,860,0,1.558891311396386e-13,2.711176851620761,0.0,-7.635912659056788,0.00048279778380057466,695.3477573541767,604.426273137311,3099.892854849127,6.562199034426748e-14,9,9,9.0,301.58744391320806,0.03547285760704007,0.926,0.9593333333333334,0.0,0.00023121480808786847,0.9495106622163121,0
conf_torus_R06_r035,3,"0,3,18",1000,806496606,1e-08,1308.4356527031932,8.224941750012771e-17,3.9829199280833405e-07,5.151971406777306e-05,0.00017267317905981516,0.00026231738284622654,0.0003831337982659297,0.0005602434049639035,0.0007658170514038516,0.0010585418558236974,0.0012808224571051923,0.0013880867339535205,0.0014475615715048027,0.0014711552170454199,0.0014843923081454089,1000,999,999,999,999,999,996,996,992,0,1.0761807027123704e-13,1.9422318185758376,0.0,-7.032309760378405,0.0008828901589674451,937.5963130532366,899.5206445571916,8.519882619036057,1.0147338122692697e-13,9,9,9.0,312.72678098312156,0.038413245049776855,0.971,0.9866666666666667,0.0,0.22260397733603793,1.393807565190528,0
conf_torus_R06_r035,3,"8,19,28",1000,1920726756,1e-08,877.6253432150188,1.394146803767313e-16,2.0860369257112104e-07,2.1709268671080912e-05,4.5588512997551575e-05,7.868856710598128e-05,0.00015077224555408986,0.0002505526626372471,0.0005184839756795537,0.0009866007491187486,0.0014880657640547765,0.001767755648686863,0.0018841644245545944,0.0019258388917813096,0.001936453480233041,1000,999,999,999,999,999,996,996,968,0,1.2235385671484095e-13,1.6994806502094402,0.0,-7.1857983101298055,0.0007572642348641056,844.770254580399,770.0968118207444,42.24395061722546,9.217620727169487e-14,9,9,9.0,297.6578472485098,0.02368631632693181,0.848,0.9063333333333333,0.0,0.017269887115551972,0.8795742999703446,0
conf_torus_R06_r035,3,"15,20,28",1000,947414586,1e-08,427.9192804414127,-2.0287410611568198e-18,-1.1139715209028068e-18,-5.360259980095343e-19,-3.5253516250538163e-19,-1.5003647160725753e-19,-4.196201636229933e-23,3.696604696483085e-19,1.8222454209444e-05,0.00031735510979403683,0.0014909477294191566,0.003170512846167722,0.004188390821562011,0.0054416663336200564,0.006211190914678095,943,888,887,885,881,874,854,799,647,57,-8.681374150921743e-16,2.6578883468932903,1.1938328825078358e-17,-10.536391897217383,2.655236074666399e-05,440.68598504751475,345.89715884560025,5.441666333620056e+297,3.520924795158215e-14,9,9,9.0,273.81749129537275,0.027727885657037866,0.738,0.8059999999999999,0.0,0.0,0.14081437835784527,111
conf_torus_R06_r035,3,"16,22,27",1000,878962250,1e-08,637.9290216096086,-1.3815176163828813e-16,-9.101998540635463e-19,-1.323010024536378e-19,1.5795017192834726e-08,3.019840982434999e-07,1.0703766869951964e-05,3.951451964875176e-05,0.00021693481874792786,0.0007606029576866736,0.001541036703410121,0.0025001300751508453,0.0029516121185770693,0.003315305099902554,0.003594413098276772,994,992,992,991,990,986,970,952,836,6,-8.8131018135557e-14,2.2929804310444633,1.4040418263732208e-16,-7.791960013697645,0.00041304252107797387,651.6240542766043,543.844919568863,209895.63097193168,4.612507383901585e-14,9,9,9.0,253.78082065778275,0.03979939851884238,0.694,0.8453333333333332,0.0,0.0,0.4938650703620203,7
conf_torus_R06_r035,5,"1,5,9,29,30",1000,1215354765,1e-08,973.9035469128064,-1.621759106775235e-16,1.1705666678688188e-06,1.7183007159943023e-05,3.803754699449211e-05,5.8481227231904284e-05,0.00013629452709151477,0.00024345509341497777,0.000523566588730792,0.0009924683135066506,0.0014720849277616369,0.0017756097828877677,0.001864983097837586,0.002183402464564291,0.0024277366793560595,999,999,999,999,999,999,999,996,958,1,-1.579436946326546e-13,2.364381362995185,1.621759106775235e-16,-7.163113327385578,0.000774639090011886,841.4437987816956,765.0006219167944,57.401242642709086,7.634628784516161e-14,9,9,9.0,165.73612327768024,0.0282546939475606,0.497,0.7624,0.0,0.016280848126179696,0.9715106154100304,0
conf_torus_R06_r035,5,"0,13,14,23,24",1000,1373731577,1e-08,1700.786641669839,6.343731805306666e-17,8.414749566215894e-07,4.285165804563546e-05,0.000144217759713946,0.0001927460835300993,0.0002896870840701949,0.0003858396349009258,0.0006899017489074899,0.0010040039859487274,0.0014031540050046228,0.001529799794535492,0.0015460829551149067,0.001559002807420257,0.0015881443488968924,1000,999,999,999,999,999,997,996,991,0,1.078933431280167e-13,2.7010946936472786,0.0,-7.074827932766851,0.0008461381339661098,906.558749876588,853.5204959130502,10.810061191579445,7.722224830172766e-14,9,9,9.0,249.3067056607739,0.02570797198388879,0.663,0.9109999999999999,0.0,0.22067750046164442,1.7076006789785065,0
conf_torus_R06_r035,5,"1,4,7,28,29",1000,295271204,1e-08,653.2366161400528,2.1903779306682867e-17,4.849075796638837e-07,2.2849981417095926e-06,3.0979243085403872e-06,7.017703218032065e-06,3.097575508641942e-05,7.991577120702418e-05,0.00029267879719881444,0.0007831816639672063,0.0015843919929681898,0.0023183670852309816,0.002626230702199973,0.003073217207105807,0.0035391561686442734,1000,999,999,999,999,999,998,977,877,0,1.4308350674976027e-14,2.311906399596379,0.0,-7.53871809414296,0.0005320792603269205,697.7653219718308,589.6621501441648,992.0246271458384,1.864893134437719e-14,9,9,9.0,133.5206603312594,0.021534326923104738,0.454,0.7060000000000001,0.0,0.0014709571862582668,0.5173131595936639,0
conf_torus_R06_r035,5,"6,10,15,18,31",1000,1670350459,1e-08,1310.8146365207092,1.2394562066906084e-16,2.1333312705615848e-07,1.0902776335198237e-06,4.1927901213099064e-06,1.7044554603970192e-05,5.836971733882184e-05,0.00010310050728120244,0.0003535348258150236,0.0008184934794941425,0.0015296115552069674,0.002241798598251958,0.0024052099651670727,0.002659342778600747,0.0027414445180573236,1000,999,999,999,999,999,995,986,905,0,1.6246973370564868e-13,3.5935255994790016,0.0,-7.439954993358997,0.0005873116298748541,729.7449601132347,626.8725025813513,634.2656564383238,5.574807732977396e-14,9,9,9.0,266.98091661203995,0.02923602195971871,0.72,0.8892,0.0,0.0003819031829602735,1.0818564194270281,0
conf_torus_R06_r035,5,"4,10,15,20,24",1000,586223458,1e-08,894.8106047543249,-2.683965135272768e-16,1.0429189721113126e-06,7.884522668379315e-06,1.5047711839020625e-05,3.559842658218719e-05,7.709565057029629e-05,0.00015725339692064527,0.00036838856825690386,0.0008496150035967689,0.0014855082687925095,0.0021705745899401915,0.002478884277707313,0.002965633468583466,0.0032001117057740233,999,999,999,999,999,999,999,994,940,1,-2.4016404658329486e-13,2.863493890725048,2.683965135272768e-16,-7.322940298138428,0.0006602181164050984,750.3473227335882,640.2840150815395,197.08202152656872,1.1509309248733094e-13,9,9,9.0,125.74925134865114,0.023682301454549533,0.444,0.7774,0.0,0.004596424373186626,0.7667615908372866,0
conf_torus_R06_r035,5,"7,18,20,22,26",1000,1459823305,1e-08,1056.8854421200463,-7.918137963373904e-17,2.624557420388212e-07,1.4692985033486407e-06,2.242380920556972e-06,7.338862881654822e-06,2.973647724981171e-05,9.037370350180794e-05,0.00033080954641402085,0.0008688859694158445,0.0015215705860613512,0.002195628433017051,0.002510158925252897,0.0027969578782244707,0.002938302836285933,999,999,999,999,999,999,996,977,890,1,-8.368564742187951e-14,3.1054494922106444,7.918137963373904e-17,-7.47060939493811,0.0005695810912618745,724.9072810099386,626.0728166006533,1247.3161239392593,4.171022646588816e-14,9,9,9.0,257.4477660331854,0.03935133696463678,0.689,0.8295999999999999,0.0,0.0006304203941145959,0.9183129319379703,0
conf_torus_R06_r035,5,"9,12,21,24,25",1000,1065191098,1e-08,924.2194462099167,2.9038809200075194e-16,7.57522078554704e-07,9.055982784971057e-06,2.0417116944847386e-05,3.548104709366754e-05,8.621867873661197e-05,0.00013852981122452722,0.0003607757658846257,0.0009100129769951606,0.0015335041637091836,0.0019923050604134947,0.0023279156983962907,0.0025982286034721023,0.0027965329394740177,1000,999,999,999,999,999,998,994,938,0,2.683823215748893e-13,2.584610124628467,0.0,-7.333671088019262,0.0006531713309291361,766.4095820622086,669.7387406155866,127.25736990637213,1.1564703892882162e-13,9,9,9.0,171.64842747434656,0.03120953858464545,0.489,0.7542000000000001,0.0,0.00823096439436393,0.8804879018836218,0
conf_torus_R06_r035,5,"2,9,22,28,31",1000,719459371,1e-08,738.6141707269551,-3.221600201439933e-17,-2.1955983179800076e-19,1.5294885505973217e-19,1.414404452293913e-08,1.064603383404071e-07,4.983574826777467e-06,2.57523196334648e-05,0.0001671923522172091,0.0007115185080557214,0.0015674978455934856,0.0024632445305399044,0.0030557184985707526,0.0034888057907814084,0.003929221741783791,997,992,992,992,990,980,964,938,812,3,-2.3795195612003475e-14,2.9021788584099566,3.248861469068447e-17,-8.041387382744151,0.00032186209429504466,620.5011409026988,515.9044822820456,246662.5288914486,2.1830652814350137e-14,9,9,9.0,167.4853861923433,0.017370520614766592,0.496,0.7614000000000001,0.0,0.0,0.5500061551583403,7
conf_torus_R06_r035,5,"7,9,15,22,26",1000,1380313568,1e-08,754.264580299067,-1.377592202509742e-16,3.497271050040453e-07,1.561796712798165e-06,2.9828943044070704e-06,7.255752525507163e-06,3.4258113057722e-05,8.885726536684661e-05,0.0002897241418607982,0.0007647005498369942,0.0015656405901886203,0.002266857986008661,0.0027435215322945,0.003193794308035141,0.003371161957172938,999,999,999,999,999,999,996,972,893,1,-1.0390690044492779e-13,2.542748058747227,1.377592202509742e-16,-7.514239884352699,0.0005452643231040158,691.52223767388,580.7659715203805,1070.7031433586087,6.619089414812267e-14,9,9,9.0,171.7884809263218,0.024096447913870347,0.498,0.742,0.0,0.00043418705301336436,0.5767865392772659,0
